strategy,timeframe,direction,entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,bars_held,reason,pnl_r
PEM,M15,short,2020-12-24 21:45:00+00:00,2020-12-24 22:00:00+00:00,1871.925,1877.005,1877.005,1861.7649999999996,2,sl,-1.0
PEM,M15,long,2020-12-28 06:30:00+00:00,2020-12-28 09:30:00+00:00,1886.135,1897.508,1876.418,1905.5690000000002,13,timeout,1.1704229700524784
PEM,M15,long,2020-12-28 21:15:00+00:00,2020-12-29 00:15:00+00:00,1887.848,1877.108,1875.295,1912.9539999999997,13,timeout,-0.855572373137904
PEM,M15,short,2020-12-29 03:45:00+00:00,2020-12-29 07:15:00+00:00,1873.505,1877.708,1877.708,1865.0990000000002,12,sl,-1.0
PEM,M15,long,2020-12-29 07:45:00+00:00,2020-12-29 10:45:00+00:00,1879.138,1879.745,1874.845,1887.7239999999997,13,timeout,0.1413929652923331
PEM,M15,short,2020-12-29 18:00:00+00:00,2020-12-29 21:00:00+00:00,1876.558,1879.205,1882.925,1863.824,13,timeout,-0.41573739594784836
PEM,M15,long,2020-12-31 01:15:00+00:00,2020-12-31 04:15:00+00:00,1889.188,1891.958,1884.375,1898.8140000000003,13,timeout,0.5755246208186003
PEM,M15,short,2020-12-31 10:30:00+00:00,2020-12-31 13:30:00+00:00,1888.208,1887.768,1897.778,1869.0680000000002,13,timeout,0.04597701149425888
PEM,M15,long,2020-12-31 20:45:00+00:00,2020-12-31 23:45:00+00:00,1896.684,1894.798,1888.595,1912.8619999999999,13,timeout,-0.23315613796513548
PEM,M15,short,2021-01-01 01:45:00+00:00,2021-01-01 02:45:00+00:00,1891.845,1896.014,1896.014,1883.5070000000003,5,sl,-1.0
PEM,M15,long,2021-01-04 10:30:00+00:00,2021-01-04 13:30:00+00:00,1922.155,1924.205,1909.858,1946.749,13,timeout,0.1667073269903188
PEM,M15,long,2021-01-04 15:15:00+00:00,2021-01-04 15:30:00+00:00,1925.405,1931.579,1922.318,1931.579,2,tp,2.0
PEM,M15,long,2021-01-06 00:15:00+00:00,2021-01-06 03:15:00+00:00,1951.098,1950.795,1945.665,1961.964,13,timeout,-0.05577029265596981
PEM,M15,long,2021-01-06 06:45:00+00:00,2021-01-06 08:30:00+00:00,1951.385,1947.615,1947.615,1958.925,8,sl,-1.0
PEM,M15,short,2021-01-06 20:15:00+00:00,2021-01-06 23:15:00+00:00,1932.529,1904.308,1956.515,1884.5569999999998,13,timeout,1.1765613274410023
PEM,M15,long,2021-01-07 14:00:00+00:00,2021-01-07 17:00:00+00:00,1926.848,1916.258,1914.705,1951.134,13,timeout,-0.8721073869719091
PEM,M15,short,2021-01-08 12:15:00+00:00,2021-01-08 15:00:00+00:00,1908.905,1900.1589999999999,1913.278,1900.1589999999999,12,tp,2.0
PEM,M15,short,2021-01-09 01:45:00+00:00,2021-01-09 04:45:00+00:00,1834.538,1847.145,1862.228,1779.158,13,timeout,-0.4552907186709984
PEM,M15,long,2021-01-12 11:00:00+00:00,2021-01-12 14:00:00+00:00,1850.705,1859.008,1845.242,1861.6309999999999,13,timeout,1.519860882299133
PEM,M15,short,2021-01-12 21:00:00+00:00,2021-01-13 00:00:00+00:00,1845.218,1842.678,1862.648,1810.3580000000004,13,timeout,0.1457257601835908
PEM,M15,short,2021-01-13 00:45:00+00:00,2021-01-13 01:45:00+00:00,1840.258,1846.058,1846.058,1828.6580000000001,5,sl,-1.0
PEM,M15,long,2021-01-13 03:45:00+00:00,2021-01-13 07:30:00+00:00,1855.768,1858.358,1846.568,1874.1680000000001,13,timeout,0.2815217391304245
PEM,M15,long,2021-01-13 09:15:00+00:00,2021-01-13 12:15:00+00:00,1861.865,1859.578,1854.668,1876.2590000000002,13,timeout,-0.317771293594553
PEM,M15,long,2021-01-19 08:15:00+00:00,2021-01-19 11:15:00+00:00,1840.748,1838.115,1836.215,1849.8140000000003,13,timeout,-0.5808515332009625
PEM,M15,long,2021-01-19 18:30:00+00:00,2021-01-19 19:00:00+00:00,1844.828,1842.305,1842.305,1849.8739999999998,3,sl,-1.0
PEM,M15,long,2021-01-21 10:30:00+00:00,2021-01-21 13:30:00+00:00,1872.205,1873.275,1867.567,1881.4809999999998,13,timeout,0.2307028891764084
PEM,M15,long,2021-01-21 18:45:00+00:00,2021-01-21 20:00:00+00:00,1871.765,1869.786,1869.786,1875.7230000000002,6,sl,-1.0
PEM,M15,short,2021-01-22 13:45:00+00:00,2021-01-22 16:45:00+00:00,1859.015,1857.685,1864.035,1848.9750000000001,13,timeout,0.26494023904385644
PEM,M15,long,2021-01-23 00:30:00+00:00,2021-01-23 03:30:00+00:00,1856.335,1855.271,1851.475,1866.0550000000003,13,timeout,-0.21893004115227374
PEM,M15,short,2021-01-25 11:30:00+00:00,2021-01-25 14:30:00+00:00,1853.765,1851.935,1857.325,1846.6450000000002,13,timeout,0.514044943820276
PEM,M15,long,2021-01-25 18:15:00+00:00,2021-01-25 21:15:00+00:00,1862.755,1864.185,1852.412,1883.4410000000003,13,timeout,0.138257758870717
PEM,M15,long,2021-01-26 09:30:00+00:00,2021-01-26 12:30:00+00:00,1858.805,1856.925,1853.058,1870.2990000000002,13,timeout,-0.3271271967983445
PEM,M15,short,2021-01-26 17:15:00+00:00,2021-01-26 20:15:00+00:00,1852.425,1852.535,1857.345,1842.5849999999998,13,timeout,-0.02235772357726132
PEM,M15,long,2021-01-27 13:15:00+00:00,2021-01-27 15:30:00+00:00,1850.792,1845.347,1845.347,1861.6819999999998,10,sl,-1.0
PEM,M15,short,2021-01-27 18:45:00+00:00,2021-01-27 21:45:00+00:00,1843.175,1833.475,1849.575,1830.3749999999998,13,timeout,1.5156249999999856
PEM,M15,short,2021-01-28 13:30:00+00:00,2021-01-28 15:30:00+00:00,1835.515,1840.995,1840.995,1824.5550000000005,9,sl,-1.0
PEM,M15,short,2021-01-29 01:30:00+00:00,2021-01-29 02:15:00+00:00,1838.488,1843.165,1843.165,1829.1340000000002,4,sl,-1.0
PEM,M15,long,2021-01-29 12:45:00+00:00,2021-01-29 15:45:00+00:00,1845.315,1845.625,1840.945,1854.0550000000003,13,timeout,0.07093821510296042
PEM,M15,short,2021-02-02 07:30:00+00:00,2021-02-02 08:30:00+00:00,1856.835,1862.165,1862.165,1846.1750000000002,5,sl,-1.0
PEM,M15,short,2021-02-02 11:45:00+00:00,2021-02-02 14:45:00+00:00,1854.835,1850.318,1862.245,1840.0150000000003,13,timeout,0.6095816464237708
PEM,M15,short,2021-02-03 01:45:00+00:00,2021-02-03 04:45:00+00:00,1833.405,1838.005,1844.085,1812.0449999999998,13,timeout,-0.4307116104869016
PEM,M15,long,2021-02-03 08:45:00+00:00,2021-02-03 11:45:00+00:00,1840.791,1841.095,1837.555,1847.2629999999997,13,timeout,0.09394313967864615
PEM,M15,short,2021-02-04 12:45:00+00:00,2021-02-04 14:30:00+00:00,1820.063,1826.095,1826.095,1807.9990000000003,8,sl,-1.0
PEM,M15,long,2021-02-05 13:00:00+00:00,2021-02-05 15:15:00+00:00,1797.947,1806.1649999999997,1793.838,1806.1649999999997,10,tp,2.0
PEM,M15,long,2021-02-05 15:45:00+00:00,2021-02-05 18:45:00+00:00,1810.338,1805.238,1796.495,1838.0240000000001,13,timeout,-0.36841725059596053
PEM,M15,long,2021-02-06 00:30:00+00:00,2021-02-06 03:30:00+00:00,1814.703,1812.115,1806.175,1831.759,13,timeout,-0.3034709193245731
PEM,M15,long,2021-02-08 18:30:00+00:00,2021-02-08 20:00:00+00:00,1816.405,1824.499,1812.358,1824.499,7,tp,2.0
PEM,M15,long,2021-02-10 12:15:00+00:00,2021-02-10 13:15:00+00:00,1843.835,1841.907,1841.907,1847.6910000000003,5,sl,-1.0
PEM,M15,short,2021-02-11 12:15:00+00:00,2021-02-11 14:00:00+00:00,1835.672,1838.085,1838.085,1830.846,8,sl,-1.0
PEM,M15,short,2021-02-11 18:30:00+00:00,2021-02-11 19:15:00+00:00,1840.341,1843.105,1843.105,1834.8129999999996,4,sl,-1.0
PEM,M15,short,2021-02-12 00:30:00+00:00,2021-02-12 03:30:00+00:00,1827.565,1823.947,1837.995,1806.7050000000004,13,timeout,0.34688398849474805
PEM,M15,long,2021-02-15 09:00:00+00:00,2021-02-15 12:00:00+00:00,1824.565,1822.095,1819.995,1833.7050000000004,13,timeout,-0.5404814004376234
PEM,M15,short,2021-02-15 21:30:00+00:00,2021-02-16 00:30:00+00:00,1817.155,1818.028,1823.655,1804.155,13,timeout,-0.1343076923076996
PEM,M15,short,2021-02-16 01:00:00+00:00,2021-02-16 07:30:00+00:00,1817.715,1820.735,1820.735,1811.675,8,sl,-1.0
PEM,M15,long,2021-02-16 11:15:00+00:00,2021-02-16 12:45:00+00:00,1825.615,1820.855,1820.855,1835.135,7,sl,-1.0
PEM,M15,short,2021-02-17 23:30:00+00:00,2021-02-18 00:00:00+00:00,1770.435,1779.565,1779.565,1752.1749999999997,3,sl,-1.0
PEM,M15,short,2021-02-18 02:00:00+00:00,2021-02-18 05:00:00+00:00,1771.735,1775.785,1780.068,1755.0689999999997,13,timeout,-0.486019440777648
PEM,M15,long,2021-02-18 08:00:00+00:00,2021-02-18 11:00:00+00:00,1780.055,1782.975,1775.895,1788.3750000000002,13,timeout,0.7019230769230259
PEM,M15,long,2021-02-19 13:30:00+00:00,2021-02-19 16:30:00+00:00,1776.935,1773.995,1765.862,1799.0809999999997,13,timeout,-0.26551070170686264
PEM,M15,short,2021-02-19 17:30:00+00:00,2021-02-19 20:15:00+00:00,1769.925,1774.875,1774.875,1760.0249999999999,12,sl,-1.0
PEM,M15,long,2021-02-22 08:30:00+00:00,2021-02-22 09:15:00+00:00,1787.825,1783.905,1783.905,1795.6650000000002,4,sl,-1.0
PEM,M15,long,2021-02-22 12:30:00+00:00,2021-02-22 13:15:00+00:00,1786.131,1791.5230000000004,1783.435,1791.5230000000004,4,tp,2.0
PEM,M15,long,2021-02-23 19:30:00+00:00,2021-02-23 21:45:00+00:00,1812.188,1805.465,1805.465,1825.6340000000005,10,sl,-1.0
PEM,M15,short,2021-02-24 20:45:00+00:00,2021-02-24 21:45:00+00:00,1801.559,1785.157,1809.76,1785.157,5,tp,2.0
PEM,M15,short,2021-02-25 15:45:00+00:00,2021-02-25 18:45:00+00:00,1789.405,1785.425,1796.475,1775.265,13,timeout,0.5629420084865706
PEM,M15,short,2021-02-25 19:00:00+00:00,2021-02-25 22:00:00+00:00,1785.455,1780.191,1794.965,1766.435,13,timeout,0.5535226077812725
PEM,M15,short,2021-02-26 07:45:00+00:00,2021-02-26 10:45:00+00:00,1768.075,1772.505,1779.415,1745.3950000000002,13,timeout,-0.39065255731923243
PEM,M15,short,2021-02-26 13:00:00+00:00,2021-02-26 16:00:00+00:00,1762.065,1768.895,1768.895,1748.4050000000002,13,sl,-1.0
PEM,M15,long,2021-03-01 07:45:00+00:00,2021-03-01 10:45:00+00:00,1740.965,1750.735,1735.615,1751.6649999999997,13,timeout,1.826168224299093
PEM,M15,short,2021-03-01 18:45:00+00:00,2021-03-01 20:30:00+00:00,1743.095,1734.2549999999999,1747.515,1734.2549999999999,8,tp,2.0
PEM,M15,short,2021-03-02 00:30:00+00:00,2021-03-02 03:30:00+00:00,1729.615,1721.615,1740.825,1707.195,13,timeout,0.7136485280999085
PEM,M15,long,2021-03-02 20:30:00+00:00,2021-03-02 20:45:00+00:00,1734.966,1727.666,1727.666,1749.5659999999998,2,sl,-1.0
PEM,M15,short,2021-03-03 09:45:00+00:00,2021-03-03 12:45:00+00:00,1731.725,1732.235,1735.616,1723.9429999999998,13,timeout,-0.1310717039321462
PEM,M15,long,2021-03-04 19:45:00+00:00,2021-03-04 21:00:00+00:00,1718.995,1713.354,1713.354,1730.2769999999996,6,sl,-1.0
PEM,M15,short,2021-03-05 07:45:00+00:00,2021-03-05 10:45:00+00:00,1691.879,1694.285,1718.434,1638.7689999999998,13,timeout,-0.0906044059499217
PEM,M15,long,2021-03-06 00:45:00+00:00,2021-03-06 03:45:00+00:00,1701.389,1698.348,1694.085,1715.9969999999996,13,timeout,-0.4163472070098574
PEM,M15,long,2021-03-08 06:30:00+00:00,2021-03-08 09:30:00+00:00,1708.435,1711.421,1696.865,1731.5749999999998,13,timeout,0.25808124459810894
PEM,M15,short,2021-03-08 14:30:00+00:00,2021-03-08 17:30:00+00:00,1701.928,1693.024,1714.168,1677.4480000000005,13,timeout,0.7274509803921881
PEM,M15,short,2021-03-10 18:00:00+00:00,2021-03-10 20:30:00+00:00,1712.368,1715.668,1715.668,1705.768,11,sl,-1.0
PEM,M15,long,2021-03-11 00:30:00+00:00,2021-03-11 03:30:00+00:00,1718.859,1725.424,1710.494,1735.589,13,timeout,0.7848176927674893
PEM,M15,long,2021-03-11 12:45:00+00:00,2021-03-11 15:45:00+00:00,1733.255,1739.378,1724.748,1750.2690000000002,13,timeout,0.7197601974843982
PEM,M15,short,2021-03-15 12:45:00+00:00,2021-03-15 15:45:00+00:00,1723.318,1725.949,1727.905,1714.144,13,timeout,-0.5735775016350756
PEM,M15,long,2021-03-15 18:45:00+00:00,2021-03-15 19:15:00+00:00,1730.258,1728.358,1728.358,1734.0580000000002,3,sl,-1.0
PEM,M15,long,2021-03-16 18:15:00+00:00,2021-03-16 19:00:00+00:00,1733.994,1730.898,1730.898,1740.186,4,sl,-1.0
PEM,M15,long,2021-03-17 11:45:00+00:00,2021-03-17 14:45:00+00:00,1737.118,1734.468,1733.445,1744.464,13,timeout,-0.7214810781377246
PEM,M15,long,2021-03-18 01:30:00+00:00,2021-03-18 05:15:00+00:00,1741.774,1748.734,1727.135,1771.0519999999997,13,timeout,0.47544231163331413
PEM,M15,long,2021-03-18 05:45:00+00:00,2021-03-18 08:45:00+00:00,1749.025,1751.518,1743.634,1759.8070000000002,13,timeout,0.4624373956594144
PEM,M15,short,2021-03-18 17:30:00+00:00,2021-03-18 20:30:00+00:00,1734.338,1721.968,1750.748,1701.5179999999998,13,timeout,0.7538086532601967
PEM,M15,short,2021-03-19 08:30:00+00:00,2021-03-19 10:30:00+00:00,1728.774,1734.858,1734.858,1716.6059999999998,9,sl,-1.0
PEM,M15,short,2021-03-19 12:45:00+00:00,2021-03-19 13:00:00+00:00,1730.914,1734.258,1734.258,1724.2259999999999,2,sl,-1.0
PEM,M15,long,2021-03-19 23:15:00+00:00,2021-03-20 02:15:00+00:00,1740.178,1741.868,1734.328,1751.8780000000004,13,timeout,0.2888888888888526
PEM,M15,long,2021-03-24 20:00:00+00:00,2021-03-24 20:45:00+00:00,1732.448,1730.018,1730.018,1737.3080000000002,4,sl,-1.0
PEM,M15,long,2021-03-24 23:15:00+00:00,2021-03-25 02:15:00+00:00,1734.085,1734.308,1729.865,1742.525,13,timeout,0.05284360189572391
PEM,M15,short,2021-03-25 18:00:00+00:00,2021-03-25 20:30:00+00:00,1730.578,1733.768,1733.768,1724.1979999999999,11,sl,-1.0
PEM,M15,short,2021-03-26 00:15:00+00:00,2021-03-26 03:15:00+00:00,1727.965,1727.695,1737.108,1709.6789999999999,13,timeout,0.029530788581426333
PEM,M15,short,2021-03-29 12:15:00+00:00,2021-03-29 15:15:00+00:00,1727.675,1725.139,1730.978,1721.0689999999997,13,timeout,0.7677868604299041
PEM,M15,short,2021-03-31 02:00:00+00:00,2021-03-31 05:45:00+00:00,1681.608,1684.84,1687.558,1669.7079999999999,13,timeout,-0.5431932773109154
PEM,M15,long,2021-03-31 18:00:00+00:00,2021-03-31 18:45:00+00:00,1688.368,1684.625,1684.625,1695.8539999999998,4,sl,-1.0
PEM,M15,long,2021-03-31 23:30:00+00:00,2021-04-01 02:30:00+00:00,1709.188,1707.538,1702.675,1722.2140000000004,13,timeout,-0.2533394748963694
PEM,M15,long,2021-04-01 10:30:00+00:00,2021-04-01 13:30:00+00:00,1712.985,1712.728,1709.138,1720.6789999999999,13,timeout,-0.06680530283333398
PEM,M15,long,2021-04-06 12:30:00+00:00,2021-04-06 14:00:00+00:00,1735.548,1732.518,1732.518,1741.608,7,sl,-1.0
PEM,M15,long,2021-04-06 18:30:00+00:00,2021-04-06 20:45:00+00:00,1733.718,1739.2240000000004,1730.965,1739.2240000000004,10,tp,2.0
PEM,M15,short,2021-04-07 08:45:00+00:00,2021-04-07 11:45:00+00:00,1739.268,1738.475,1744.228,1729.348,13,timeout,0.15987903225808756
PEM,M15,long,2021-04-08 12:00:00+00:00,2021-04-08 15:00:00+00:00,1739.678,1745.448,1734.655,1749.7240000000004,13,timeout,1.1487159068285533
PEM,M15,long,2021-04-08 18:45:00+00:00,2021-04-08 21:45:00+00:00,1749.018,1758.448,1742.878,1761.2980000000002,13,timeout,1.5358306188924935
PEM,M15,short,2021-04-09 12:00:00+00:00,2021-04-09 13:30:00+00:00,1751.725,1748.185,1753.495,1748.185,7,tp,2.0
PEM,M15,short,2021-04-09 19:30:00+00:00,2021-04-09 20:00:00+00:00,1744.188,1735.688,1748.438,1735.688,3,tp,2.0
PEM,M15,short,2021-04-12 12:45:00+00:00,2021-04-12 13:30:00+00:00,1735.985,1739.908,1739.908,1728.139,4,sl,-1.0
PEM,M15,short,2021-04-13 02:00:00+00:00,2021-04-13 05:45:00+00:00,1727.758,1732.165,1735.488,1712.298,13,timeout,-0.5701164294954612
PEM,M15,long,2021-04-14 00:45:00+00:00,2021-04-14 03:45:00+00:00,1746.698,1745.348,1727.665,1784.7640000000004,13,timeout,-0.07092943834393566
PEM,M15,short,2021-04-14 12:30:00+00:00,2021-04-14 13:15:00+00:00,1742.548,1744.758,1744.758,1738.128,4,sl,-1.0
PEM,M15,long,2021-04-15 12:00:00+00:00,2021-04-15 13:15:00+00:00,1739.468,1742.986,1737.709,1742.986,6,tp,2.0
PEM,M15,short,2021-04-19 23:15:00+00:00,2021-04-20 02:15:00+00:00,1771.868,1770.625,1787.718,1740.1679999999997,13,timeout,0.07842271293374936
PEM,M15,long,2021-04-20 18:15:00+00:00,2021-04-20 19:45:00+00:00,1771.538,1767.235,1767.235,1780.1440000000002,7,sl,-1.0
PEM,M15,long,2021-04-21 18:45:00+00:00,2021-04-21 21:00:00+00:00,1782.708,1792.0880000000002,1778.018,1792.0880000000002,10,tp,2.0
PEM,M15,short,2021-04-22 11:45:00+00:00,2021-04-22 14:45:00+00:00,1790.992,1792.825,1794.715,1783.546,13,timeout,-0.4923448831587712
PEM,M15,short,2021-04-22 16:00:00+00:00,2021-04-22 18:00:00+00:00,1790.038,1783.6840000000002,1793.215,1783.6840000000002,9,tp,2.0
PEM,M15,short,2021-04-22 19:30:00+00:00,2021-04-22 22:30:00+00:00,1783.758,1779.288,1788.298,1774.678,13,timeout,0.9845814977973707
PEM,M15,long,2021-04-23 06:30:00+00:00,2021-04-23 09:30:00+00:00,1784.905,1787.757,1779.435,1795.845,13,timeout,0.5213893967093373
PEM,M15,short,2021-04-23 13:00:00+00:00,2021-04-23 13:15:00+00:00,1783.565,1785.268,1785.268,1780.159,2,sl,-1.0
PEM,M15,short,2021-04-26 13:30:00+00:00,2021-04-26 16:30:00+00:00,1779.488,1779.888,1782.638,1773.1880000000003,13,timeout,-0.12698412698408917
PEM,M15,short,2021-04-28 13:00:00+00:00,2021-04-28 16:00:00+00:00,1768.765,1769.298,1772.175,1761.9450000000004,13,timeout,-0.15630498533722126
PEM,M15,short,2021-04-29 01:15:00+00:00,2021-04-29 01:15:00+00:00,1771.248,1775.758,1775.758,1762.228,1,sl,-1.0
PEM,M15,long,2021-04-29 07:30:00+00:00,2021-04-29 10:30:00+00:00,1784.798,1785.938,1779.898,1794.5980000000002,13,timeout,0.2326530612245059
PEM,M15,short,2021-04-30 17:30:00+00:00,2021-04-30 17:45:00+00:00,1767.255,1769.338,1769.338,1763.0890000000004,2,sl,-1.0
PEM,M15,long,2021-05-01 01:00:00+00:00,2021-05-01 04:00:00+00:00,1770.108,1768.428,1765.575,1779.1739999999998,13,timeout,-0.37061548643279785
PEM,M15,long,2021-05-03 10:45:00+00:00,2021-05-03 13:45:00+00:00,1774.178,1778.488,1771.575,1779.3840000000002,13,timeout,1.6557817902419658
PEM,M15,long,2021-05-03 17:45:00+00:00,2021-05-03 20:30:00+00:00,1779.425,1789.5049999999999,1774.385,1789.5049999999999,12,tp,2.0
PEM,M15,short,2021-05-04 10:45:00+00:00,2021-05-04 12:30:00+00:00,1789.098,1784.458,1791.418,1784.458,8,tp,2.0
PEM,M15,short,2021-05-04 12:45:00+00:00,2021-05-04 15:15:00+00:00,1783.938,1789.358,1789.358,1773.0980000000004,11,sl,-1.0
PEM,M15,long,2021-05-05 10:00:00+00:00,2021-05-05 13:00:00+00:00,1781.755,1778.695,1776.658,1791.9490000000005,13,timeout,-0.6003531489111337
PEM,M15,long,2021-05-05 19:00:00+00:00,2021-05-05 19:30:00+00:00,1779.075,1775.615,1775.615,1785.9950000000001,3,sl,-1.0
PEM,M15,long,2021-05-10 13:00:00+00:00,2021-05-10 16:00:00+00:00,1837.928,1835.918,1831.095,1851.5940000000003,13,timeout,-0.29416069076543155
PEM,M15,short,2021-05-11 11:15:00+00:00,2021-05-11 12:30:00+00:00,1834.828,1837.288,1837.288,1829.908,6,sl,-1.0
PEM,M15,long,2021-05-11 17:45:00+00:00,2021-05-11 19:30:00+00:00,1840.855,1835.018,1835.018,1852.529,8,sl,-1.0
PEM,M15,long,2021-05-11 23:30:00+00:00,2021-05-12 02:30:00+00:00,1834.398,1836.585,1827.848,1847.4979999999998,13,timeout,0.3338931297710138
PEM,M15,long,2021-05-12 13:45:00+00:00,2021-05-12 16:45:00+00:00,1832.808,1833.646,1827.925,1842.574,13,timeout,0.1716158099528894
PEM,M15,long,2021-05-12 17:30:00+00:00,2021-05-12 19:30:00+00:00,1835.178,1830.255,1830.255,1845.0240000000001,9,sl,-1.0
PEM,M15,short,2021-05-13 03:45:00+00:00,2021-05-13 07:30:00+00:00,1815.418,1814.945,1824.768,1796.7179999999996,13,timeout,0.05058823529411224
PEM,M15,short,2021-05-13 10:15:00+00:00,2021-05-13 13:15:00+00:00,1819.788,1819.015,1822.258,1814.848,13,timeout,0.312955465587005
PEM,M15,long,2021-05-13 23:15:00+00:00,2021-05-14 02:15:00+00:00,1824.998,1825.126,1820.555,1833.884,13,timeout,0.028809363042973112
PEM,M15,short,2021-05-14 10:00:00+00:00,2021-05-14 12:45:00+00:00,1821.475,1824.808,1824.808,1814.8089999999997,12,sl,-1.0
PEM,M15,long,2021-05-17 12:00:00+00:00,2021-05-17 15:00:00+00:00,1853.025,1852.768,1851.125,1856.8250000000003,13,timeout,-0.13526315789476293
PEM,M15,short,2021-05-17 19:00:00+00:00,2021-05-17 19:30:00+00:00,1847.965,1850.098,1850.098,1843.6989999999998,3,sl,-1.0
PEM,M15,long,2021-05-18 07:15:00+00:00,2021-05-18 10:15:00+00:00,1868.255,1868.368,1865.335,1874.0950000000003,13,timeout,0.03869863013692678
PEM,M15,short,2021-05-18 18:45:00+00:00,2021-05-18 19:00:00+00:00,1865.915,1869.495,1869.495,1858.755,2,sl,-1.0
PEM,M15,short,2021-05-19 16:15:00+00:00,2021-05-19 19:15:00+00:00,1863.075,1862.095,1871.498,1846.229,13,timeout,0.11634809450314829
PEM,M15,short,2021-05-20 07:15:00+00:00,2021-05-20 08:00:00+00:00,1865.615,1871.564,1871.564,1853.7169999999999,4,sl,-1.0
PEM,M15,long,2021-05-20 21:00:00+00:00,2021-05-21 00:00:00+00:00,1875.405,1882.364,1866.618,1892.979,13,timeout,0.7919654034368991
PEM,M15,long,2021-05-21 16:30:00+00:00,2021-05-21 19:30:00+00:00,1876.998,1884.458,1873.268,1884.458,13,tp,2.0
PEM,M15,long,2021-05-22 01:00:00+00:00,2021-05-22 04:00:00+00:00,1876.885,1880.898,1872.458,1885.7389999999998,13,timeout,0.9064829455613291
PEM,M15,long,2021-05-24 07:15:00+00:00,2021-05-24 08:00:00+00:00,1883.205,1879.998,1879.998,1889.6189999999997,4,sl,-1.0
