strategy,timeframe,direction,entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,bars_held,reason,pnl_r
VWAP_MR,M5,long,2021-01-19 20:15:00+00:00,2021-01-19 21:30:00+00:00,1833.575,1842.0547836206306,1824.407125,1842.0547836206306,16,tp,0.9249453794505765
VWAP_MR,M5,short,2021-01-20 07:35:00+00:00,2021-01-20 09:15:00+00:00,1842.855,1847.622,1852.0692749999998,1840.0611978857976,21,timeout,-0.5173494387784332
VWAP_MR,M5,short,2021-01-20 21:40:00+00:00,2021-01-20 23:20:00+00:00,1861.904,1864.725,1871.2135199999998,1848.7528886351936,21,timeout,-0.3030231419020503
VWAP_MR,M5,short,2021-01-21 12:35:00+00:00,2021-01-21 14:15:00+00:00,1873.285,1872.701,1882.6514249999998,1870.0779599234734,21,timeout,0.06235036313215322
VWAP_MR,M5,short,2021-01-22 02:20:00+00:00,2021-01-22 04:00:00+00:00,1869.445,1869.961,1878.7922249999997,1864.6543300206893,21,timeout,-0.05520354971663676
VWAP_MR,M5,long,2021-01-22 13:25:00+00:00,2021-01-22 15:05:00+00:00,1857.831,1861.735,1848.541845,1862.712766259675,21,timeout,0.42027504116359593
VWAP_MR,M5,long,2021-01-22 20:20:00+00:00,2021-01-22 22:00:00+00:00,1839.301,1852.210633444454,1830.1044949999998,1852.210633444454,21,tp,1.403754300623331
VWAP_MR,M5,short,2021-01-25 16:40:00+00:00,2021-01-25 18:10:00+00:00,1856.105,1865.385525,1865.385525,1852.5010999408287,19,sl,-1.0
VWAP_MR,M5,short,2021-01-26 08:55:00+00:00,2021-01-26 10:35:00+00:00,1857.365,1859.925,1866.651825,1854.825381484209,21,timeout,-0.27565933459497416
VWAP_MR,M5,long,2021-01-27 08:10:00+00:00,2021-01-27 09:50:00+00:00,1845.872,1847.565,1836.64264,1850.5479143854002,21,timeout,0.1834363379475907
VWAP_MR,M5,short,2021-01-27 13:05:00+00:00,2021-01-27 14:45:00+00:00,1850.792,1849.195,1860.0459599999997,1846.8438084123093,21,timeout,0.17257476799121868
VWAP_MR,M5,short,2021-01-27 23:10:00+00:00,2021-01-28 00:50:00+00:00,1850.138,1845.012,1859.3886899999998,1841.0025222515178,21,timeout,0.5541208277436667
VWAP_MR,M5,short,2021-01-28 20:50:00+00:00,2021-01-28 21:05:00+00:00,1850.595,1859.847975,1859.847975,1840.878296948516,4,sl,-1.0
VWAP_MR,M5,short,2021-01-29 13:55:00+00:00,2021-01-29 14:15:00+00:00,1848.085,1843.6636355974128,1857.3254249999998,1843.6636355974128,5,tp,0.4784806329348829
VWAP_MR,M5,short,2021-01-29 16:10:00+00:00,2021-01-29 17:50:00+00:00,1851.081,1856.552,1860.3364049999998,1845.2955983880624,21,timeout,-0.5911140571374319
VWAP_MR,M5,short,2021-02-01 10:05:00+00:00,2021-02-01 11:45:00+00:00,1861.322,1860.805,1870.6286099999998,1854.1768954019306,21,timeout,0.05555191417710992
VWAP_MR,M5,short,2021-02-01 19:20:00+00:00,2021-02-01 19:55:00+00:00,1868.315,1862.2668092060717,1877.6565749999997,1862.2668092060717,8,tp,0.6474487218620595
VWAP_MR,M5,long,2021-02-02 14:30:00+00:00,2021-02-02 16:10:00+00:00,1846.755,1850.325,1837.5212250000002,1855.2837344441848,21,timeout,0.38662410552563453
VWAP_MR,M5,short,2021-02-03 08:30:00+00:00,2021-02-03 10:10:00+00:00,1841.265,1840.938,1850.471325,1837.733966138258,21,timeout,0.035519058907870674
VWAP_MR,M5,short,2021-02-03 20:30:00+00:00,2021-02-03 21:45:00+00:00,1841.491,1835.6668458334625,1850.6984549999997,1835.6668458334625,16,tp,0.6325476656185274
VWAP_MR,M5,long,2021-02-04 21:10:00+00:00,2021-02-04 21:35:00+00:00,1800.258,1791.25671,1791.25671,1812.8668376631379,6,sl,-1.0
VWAP_MR,M5,short,2021-02-05 12:40:00+00:00,2021-02-05 14:20:00+00:00,1797.989,1798.835,1806.9789449999998,1795.516893663461,21,timeout,-0.0941051363495574
VWAP_MR,M5,short,2021-02-05 15:15:00+00:00,2021-02-05 16:55:00+00:00,1805.925,1807.335,1814.9546249999999,1797.826230656969,21,timeout,-0.15615266414719306
VWAP_MR,M5,long,2021-02-05 20:25:00+00:00,2021-02-05 20:35:00+00:00,1793.407,1805.0093300647434,1784.439965,1805.0093300647434,3,tp,1.293887005542366
VWAP_MR,M5,short,2021-02-06 00:00:00+00:00,2021-02-06 01:40:00+00:00,1812.515,1811.835,1821.5775749999998,1802.828079906149,21,timeout,0.07503386178873955
VWAP_MR,M5,short,2021-02-08 07:05:00+00:00,2021-02-08 08:45:00+00:00,1818.165,1815.315,1827.2558249999997,1812.1630426672507,21,timeout,0.3135028999018221
VWAP_MR,M5,short,2021-02-08 18:40:00+00:00,2021-02-08 20:20:00+00:00,1820.665,1823.375,1829.7683249999998,1813.8560152525022,21,timeout,-0.297693425204537
