strategy,timeframe,direction,entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,bars_held,reason,pnl_r
VWAP_MR,M15,short,2021-02-22 22:00:00+00:00,2021-02-23 00:30:00+00:00,1805.695,1810.295,1814.7234749999998,1792.2788236394215,11,timeout,-0.5094991125301024
VWAP_MR,M15,short,2021-02-24 09:15:00+00:00,2021-02-24 11:45:00+00:00,1811.825,1808.635,1820.8841249999998,1806.2969279810914,11,timeout,0.35213113849297106
VWAP_MR,M15,long,2021-03-02 09:15:00+00:00,2021-03-02 11:45:00+00:00,1710.836,1714.216,1702.28182,1732.612170901552,11,timeout,0.39512846351138825
VWAP_MR,M15,long,2021-03-03 20:30:00+00:00,2021-03-03 22:45:00+00:00,1715.885,1707.305575,1707.305575,1729.091618532497,10,sl,-1.0
VWAP_MR,M15,long,2021-03-03 23:00:00+00:00,2021-03-03 23:15:00+00:00,1704.763,1721.9012041123383,1696.239185,1721.9012041123383,2,tp,2.010626006352595
VWAP_MR,M15,short,2021-03-04 20:15:00+00:00,2021-03-04 20:30:00+00:00,1722.169,1714.4283427396888,1730.779845,1714.4283427396888,2,tp,0.8989428169141792
VWAP_MR,M15,short,2021-03-08 06:15:00+00:00,2021-03-08 06:30:00+00:00,1705.118,1713.6435899999997,1713.6435899999997,1697.3366052697656,2,sl,-1.0
VWAP_MR,M15,long,2021-03-08 16:45:00+00:00,2021-03-08 19:15:00+00:00,1690.198,1686.923,1681.74701,1703.194687924141,11,timeout,-0.387528561742479
VWAP_MR,M15,short,2021-03-09 16:15:00+00:00,2021-03-09 18:45:00+00:00,1701.118,1709.6235899999997,1709.6235899999997,1686.850308417681,11,sl,-1.0
VWAP_MR,M15,short,2021-03-09 19:00:00+00:00,2021-03-09 21:15:00+00:00,1709.764,1718.3128199999996,1718.3128199999996,1692.3847015359527,10,sl,-1.0
VWAP_MR,M15,short,2021-03-10 21:00:00+00:00,2021-03-10 23:30:00+00:00,1718.568,1716.645,1727.1608399999998,1713.4738387742277,11,timeout,0.22379097015655444
VWAP_MR,M15,short,2021-03-11 01:45:00+00:00,2021-03-11 04:15:00+00:00,1723.785,1725.034,1732.4039249999998,1715.944549187045,11,timeout,-0.1449136638269921
VWAP_MR,M15,long,2021-03-12 17:00:00+00:00,2021-03-12 19:30:00+00:00,1701.715,1703.975,1693.2064249999999,1717.3830921891763,11,timeout,0.26561439488985805
VWAP_MR,M15,short,2021-03-15 05:15:00+00:00,2021-03-15 07:45:00+00:00,1728.425,1726.008,1737.0671249999998,1708.859944047392,11,timeout,0.2796765841734479
VWAP_MR,M15,short,2021-03-15 08:30:00+00:00,2021-03-15 11:00:00+00:00,1731.781,1727.735,1740.4399049999997,1711.9260105399114,11,timeout,0.46726462526152596
VWAP_MR,M15,short,2021-03-16 12:45:00+00:00,2021-03-16 14:15:00+00:00,1734.585,1729.729066272583,1743.257925,1729.729066272583,7,tp,0.5598957361463612
VWAP_MR,M15,short,2021-03-16 21:45:00+00:00,2021-03-16 22:30:00+00:00,1740.263,1732.6596888855622,1748.9643149999997,1732.6596888855622,4,tp,0.8738117301164112
VWAP_MR,M15,short,2021-03-17 11:15:00+00:00,2021-03-17 13:45:00+00:00,1735.712,1735.694,1744.3905599999998,1732.1231635191623,11,timeout,0.002074076805372026
VWAP_MR,M15,short,2021-03-18 01:30:00+00:00,2021-03-18 02:15:00+00:00,1741.774,1750.4828699999996,1750.4828699999996,1732.010959633263,4,sl,-1.0
VWAP_MR,M15,short,2021-03-18 05:15:00+00:00,2021-03-18 07:45:00+00:00,1745.698,1750.675,1754.4264899999998,1734.6360932297835,11,timeout,-0.5702017187394396
VWAP_MR,M15,short,2021-03-18 09:45:00+00:00,2021-03-18 12:15:00+00:00,1752.505,1750.755,1761.267525,1736.9981853433437,11,timeout,0.19971412349751086
VWAP_MR,M15,short,2021-03-19 13:30:00+00:00,2021-03-19 16:00:00+00:00,1739.218,1743.688,1747.91409,1732.3590311239698,11,timeout,-0.5140241188856224
VWAP_MR,M15,short,2021-03-19 16:15:00+00:00,2021-03-19 17:15:00+00:00,1743.689,1735.7302356218254,1752.4074449999998,1735.7302356218254,5,tp,0.9128651242480652
VWAP_MR,M15,short,2021-03-24 23:30:00+00:00,2021-03-25 02:00:00+00:00,1736.655,1734.565,1745.3382749999998,1731.3055091230517,11,timeout,0.24069259582357466
VWAP_MR,M15,short,2021-03-25 10:30:00+00:00,2021-03-25 13:00:00+00:00,1738.298,1733.845,1746.9894899999997,1732.9448493618677,11,timeout,0.5123402316518947
VWAP_MR,M15,short,2021-03-25 20:45:00+00:00,2021-03-25 22:45:00+00:00,1739.658,1732.636701645177,1748.3562899999997,1732.636701645177,9,tp,0.807204445336155
VWAP_MR,M15,short,2021-03-26 22:30:00+00:00,2021-03-27 01:00:00+00:00,1735.898,1731.775,1744.5774899999997,1727.4232613308266,11,timeout,0.4750279106260776
VWAP_MR,M15,long,2021-03-29 21:00:00+00:00,2021-03-29 23:30:00+00:00,1710.615,1713.359,1702.061925,1725.9519384833284,11,timeout,0.32082028977881094
VWAP_MR,M15,long,2021-03-30 19:00:00+00:00,2021-03-30 19:45:00+00:00,1688.698,1680.25451,1680.25451,1702.629751039502,4,sl,-1.0
VWAP_MR,M15,short,2021-03-31 21:15:00+00:00,2021-03-31 22:00:00+00:00,1696.548,1705.03074,1705.03074,1685.1473191391206,4,sl,-1.0
VWAP_MR,M15,short,2021-04-06 21:15:00+00:00,2021-04-06 23:45:00+00:00,1742.958,1742.898,1751.6727899999998,1734.269985787101,11,timeout,0.006884847483436137
VWAP_MR,M15,short,2021-04-08 13:00:00+00:00,2021-04-08 15:30:00+00:00,1743.938,1745.125,1752.65769,1738.9732486541695,11,timeout,-0.13612869264846705
VWAP_MR,M15,short,2021-04-08 18:45:00+00:00,2021-04-08 21:15:00+00:00,1749.018,1757.76309,1757.76309,1741.3172347061613,11,sl,-1.0
VWAP_MR,M15,short,2021-04-08 22:00:00+00:00,2021-04-09 00:30:00+00:00,1758.428,1756.218,1767.22014,1746.2443691964477,11,timeout,0.2513608745993682
VWAP_MR,M15,short,2021-04-13 20:00:00+00:00,2021-04-13 22:30:00+00:00,1740.868,1743.268,1749.5723399999997,1730.0103323226867,11,timeout,-0.2757245236284604
VWAP_MR,M15,short,2021-04-15 14:15:00+00:00,2021-04-15 16:45:00+00:00,1746.169,1747.608,1754.899845,1737.8316002045547,11,timeout,-0.16481795290145237
VWAP_MR,M15,short,2021-04-15 21:30:00+00:00,2021-04-16 00:00:00+00:00,1764.019,1767.255,1772.8390949999998,1746.2122704975163,11,timeout,-0.36688947227894636
VWAP_MR,M15,short,2021-04-16 17:30:00+00:00,2021-04-16 19:15:00+00:00,1771.885,1780.7444249999999,1780.7444249999999,1764.429625075559,8,sl,-1.0
VWAP_MR,M15,short,2021-04-19 15:00:00+00:00,2021-04-19 17:30:00+00:00,1783.585,1789.215,1792.5029249999998,1778.1008592328199,11,timeout,-0.631312777355724
VWAP_MR,M15,short,2021-04-21 21:15:00+00:00,2021-04-21 23:45:00+00:00,1796.478,1790.858,1805.46039,1783.5915722047894,11,timeout,0.625668669474403
VWAP_MR,M15,short,2021-04-23 19:15:00+00:00,2021-04-23 20:45:00+00:00,1791.027,1785.4894767504736,1799.9821349999997,1785.4894767504736,7,tp,0.618362900115589
VWAP_MR,M15,short,2021-04-29 02:00:00+00:00,2021-04-29 05:15:00+00:00,1781.108,1781.295,1790.0135399999997,1770.8251307316043,11,timeout,-0.020998165187078026
VWAP_MR,M15,short,2021-04-29 06:00:00+00:00,2021-04-29 08:30:00+00:00,1782.542,1787.998,1791.4547099999997,1772.5214035379836,11,timeout,-0.6121594890892033
VWAP_MR,M15,long,2021-04-29 21:15:00+00:00,2021-04-29 23:45:00+00:00,1759.008,1768.995,1750.21296,1777.2913094378814,11,timeout,1.1355263876002706
VWAP_MR,M15,short,2021-05-03 09:15:00+00:00,2021-05-03 11:45:00+00:00,1771.845,1774.368,1780.704225,1768.8825795360965,11,timeout,-0.2847878905886161
VWAP_MR,M15,short,2021-05-03 20:45:00+00:00,2021-05-03 23:15:00+00:00,1789.653,1793.223,1798.6012649999998,1777.6917791556898,11,timeout,-0.39896002185898943
VWAP_MR,M15,short,2021-05-04 21:15:00+00:00,2021-05-04 22:15:00+00:00,1795.365,1787.2989535451788,1804.3418249999997,1787.2989535451788,5,tp,0.8985411272717693
VWAP_MR,M15,short,2021-05-06 21:00:00+00:00,2021-05-06 22:00:00+00:00,1806.068,1815.0983399999998,1815.0983399999998,1791.8050332604564,5,sl,-1.0
VWAP_MR,M15,short,2021-05-07 20:00:00+00:00,2021-05-07 22:30:00+00:00,1837.768,1832.768,1846.9568399999998,1820.371993725368,11,timeout,0.5441383243151593
VWAP_MR,M15,short,2021-05-10 17:45:00+00:00,2021-05-10 20:15:00+00:00,1839.085,1839.765,1848.280425,1834.0773182692565,11,timeout,-0.07394981743639605
VWAP_MR,M15,short,2021-05-10 20:45:00+00:00,2021-05-10 22:15:00+00:00,1844.438,1836.1626571451761,1853.6601899999998,1836.1626571451761,7,tp,0.8973294689031802
VWAP_MR,M15,short,2021-05-11 17:45:00+00:00,2021-05-11 19:30:00+00:00,1840.855,1836.0614851976732,1850.0592749999998,1836.0614851976732,8,tp,0.5207922190859079
VWAP_MR,M15,long,2021-05-11 20:15:00+00:00,2021-05-11 20:30:00+00:00,1827.078,1817.94261,1817.94261,1836.160370602964,2,sl,-1.0
VWAP_MR,M15,short,2021-05-13 23:45:00+00:00,2021-05-14 02:15:00+00:00,1826.498,1825.126,1835.6304899999998,1818.8240837124704,11,timeout,0.15023284996754563
VWAP_MR,M15,short,2021-05-14 14:00:00+00:00,2021-05-14 16:30:00+00:00,1833.838,1833.248,1843.0071899999998,1824.9009371860986,11,timeout,0.06434592368572667
VWAP_MR,M15,short,2021-05-19 20:15:00+00:00,2021-05-19 20:15:00+00:00,1874.784,1865.6674322576273,1884.1579199999999,1865.6674322576273,1,tp,0.9725459298109043
VWAP_MR,M15,short,2021-05-19 21:00:00+00:00,2021-05-19 23:30:00+00:00,1885.334,1883.165,1894.76067,1867.1889159253428,11,timeout,0.23009185640317686
VWAP_MR,M15,short,2021-05-20 21:15:00+00:00,2021-05-20 23:45:00+00:00,1877.798,1881.385,1887.1869899999997,1871.9340618079577,11,timeout,-0.38204322296648585
VWAP_MR,M15,short,2021-05-21 17:00:00+00:00,2021-05-21 19:30:00+00:00,1879.615,1884.598,1889.0130749999998,1874.69267837818,11,timeout,-0.5302149642347007
VWAP_MR,M15,short,2021-05-21 19:45:00+00:00,2021-05-21 21:00:00+00:00,1884.598,1875.836970684344,1894.0209899999998,1875.836970684344,6,tp,0.9297504630330974
VWAP_MR,M15,short,2021-05-25 21:30:00+00:00,2021-05-26 00:00:00+00:00,1894.178,1895.205,1903.64889,1881.5948805875164,11,timeout,-0.10843753860511895
VWAP_MR,M15,short,2021-05-26 00:15:00+00:00,2021-05-26 02:45:00+00:00,1895.205,1899.018,1904.6810249999996,1884.9206867703297,11,timeout,-0.402383910975353
VWAP_MR,M15,long,2021-05-28 14:00:00+00:00,2021-05-28 15:45:00+00:00,1888.725,1893.716174696668,1879.2813749999998,1893.716174696668,8,tp,0.5285231779817717
VWAP_MR,M15,long,2021-05-28 19:30:00+00:00,2021-05-28 19:45:00+00:00,1884.658,1892.174338358984,1875.23471,1892.174338358984,2,tp,0.797634197714821
VWAP_MR,M15,short,2021-05-29 00:15:00+00:00,2021-05-29 02:45:00+00:00,1901.068,1904.008,1910.5733399999997,1893.6119648185638,11,timeout,-0.3092998251509305
VWAP_MR,M15,short,2021-05-31 08:15:00+00:00,2021-05-31 10:45:00+00:00,1906.578,1908.768,1916.1108899999997,1896.4959571292354,11,timeout,-0.22973096301332732
VWAP_MR,M15,short,2021-06-01 08:30:00+00:00,2021-06-01 11:00:00+00:00,1909.278,1911.148,1918.8243899999998,1905.720853043296,11,timeout,-0.19588556511937397
VWAP_MR,M15,short,2021-06-01 13:45:00+00:00,2021-06-01 15:30:00+00:00,1915.278,1908.7296855553334,1924.8543899999997,1908.7296855553334,8,tp,0.6837978032083929
VWAP_MR,M15,short,2021-06-02 19:30:00+00:00,2021-06-02 22:00:00+00:00,1903.815,1902.378,1913.3340749999998,1898.2480025599689,11,timeout,0.15096004601289206
VWAP_MR,M15,long,2021-06-03 20:15:00+00:00,2021-06-03 20:45:00+00:00,1881.688,1872.2795600000002,1872.2795600000002,1896.0668346024308,3,sl,-1.0
VWAP_MR,M15,short,2021-06-04 19:45:00+00:00,2021-06-04 20:15:00+00:00,1878.898,1888.2924899999998,1888.2924899999998,1870.0676034470557,3,sl,-1.0
VWAP_MR,M15,short,2021-06-07 23:15:00+00:00,2021-06-08 01:45:00+00:00,1894.378,1898.994,1903.8498899999997,1887.379223664585,11,timeout,-0.4873367406082716
VWAP_MR,M15,short,2021-06-08 06:15:00+00:00,2021-06-08 08:45:00+00:00,1898.988,1899.768,1908.4829399999999,1890.0574005523656,11,timeout,-0.08214901831922981
VWAP_MR,M15,short,2021-06-09 21:00:00+00:00,2021-06-09 21:15:00+00:00,1898.128,1892.860372358306,1907.6186399999997,1892.860372358306,2,tp,0.5550339747049797
VWAP_MR,M15,short,2021-06-22 10:45:00+00:00,2021-06-22 12:30:00+00:00,1789.288,1781.4208548287206,1798.2344399999997,1781.4208548287206,8,tp,0.8793604127764388
VWAP_MR,M15,short,2021-06-23 21:00:00+00:00,2021-06-23 23:30:00+00:00,1790.788,1785.378,1799.7419399999999,1782.590772607833,11,timeout,0.6042032892782571
VWAP_MR,M15,long,2021-06-28 09:00:00+00:00,2021-06-28 11:30:00+00:00,1771.538,1780.408,1762.68031,1782.292919929352,11,timeout,1.0013897528587976
VWAP_MR,M15,short,2021-06-30 23:30:00+00:00,2021-07-01 02:00:00+00:00,1767.368,1768.918,1776.2048399999996,1760.38206533286,11,timeout,-0.17540206680216064
VWAP_MR,M15,short,2021-07-01 03:00:00+00:00,2021-07-01 06:15:00+00:00,1771.348,1769.968,1780.2047399999997,1761.9753961689723,11,timeout,0.15581353861578026
VWAP_MR,M15,short,2021-07-02 15:30:00+00:00,2021-07-02 18:00:00+00:00,1780.855,1787.028,1789.759275,1776.321344449244,11,timeout,-0.6932625059311501
VWAP_MR,M15,short,2021-07-05 15:15:00+00:00,2021-07-05 17:45:00+00:00,1793.158,1791.578,1802.1237899999996,1787.537497177052,11,timeout,0.17622540791162547
VWAP_MR,M15,short,2021-07-06 09:30:00+00:00,2021-07-06 12:00:00+00:00,1798.365,1800.518,1807.3568249999998,1791.630358809156,11,timeout,-0.23943971329513858
VWAP_MR,M15,short,2021-07-08 15:45:00+00:00,2021-07-08 18:15:00+00:00,1811.208,1816.198,1820.2640399999998,1802.1483064325007,11,timeout,-0.5510134672550219
VWAP_MR,M15,short,2021-07-13 09:45:00+00:00,2021-07-13 12:15:00+00:00,1810.805,1809.518,1819.859025,1803.5378333289477,11,timeout,0.14214672479919674
VWAP_MR,M15,short,2021-07-14 19:30:00+00:00,2021-07-14 22:00:00+00:00,1826.688,1820.128,1835.82144,1813.0861451439819,11,timeout,0.7182397869806217
VWAP_MR,M15,short,2021-07-20 09:00:00+00:00,2021-07-20 11:30:00+00:00,1817.968,1816.618,1827.05784,1808.5375938556099,11,timeout,0.14851746565397808
VWAP_MR,M15,short,2021-07-22 22:45:00+00:00,2021-07-23 01:15:00+00:00,1807.158,1807.568,1816.1937899999998,1799.8213886085239,11,timeout,-0.04537511385281045
VWAP_MR,M15,short,2021-07-26 09:15:00+00:00,2021-07-26 11:45:00+00:00,1806.738,1806.758,1815.7716899999998,1800.4991902692643,11,timeout,-0.0022139347265605043
VWAP_MR,M15,short,2021-07-26 13:00:00+00:00,2021-07-26 15:30:00+00:00,1808.678,1808.328,1817.72139,1802.4339745679679,11,timeout,0.038702300796509215
VWAP_MR,M15,short,2021-07-27 19:30:00+00:00,2021-07-27 21:30:00+00:00,1802.518,1797.2505478267424,1811.5305899999998,1797.2505478267424,9,tp,0.5844548762628454
VWAP_MR,M15,short,2021-07-28 10:30:00+00:00,2021-07-28 13:00:00+00:00,1806.788,1805.545,1815.8219399999998,1800.677113486139,11,timeout,0.1375922355029993
VWAP_MR,M15,short,2021-07-29 03:00:00+00:00,2021-07-29 06:15:00+00:00,1808.137,1809.475,1817.1776849999997,1800.6252992416394,11,timeout,-0.14799763513494918
VWAP_MR,M15,short,2021-07-29 12:30:00+00:00,2021-07-29 15:00:00+00:00,1816.308,1815.478,1825.38954,1804.6341024251044,11,timeout,0.09139419085308614
VWAP_MR,M15,short,2021-08-03 00:30:00+00:00,2021-08-03 03:00:00+00:00,1819.228,1812.968,1828.32414,1811.0097006781843,11,timeout,0.6882040074141422
VWAP_MR,M15,short,2021-08-04 09:15:00+00:00,2021-08-04 11:45:00+00:00,1813.058,1812.635,1822.1232899999998,1810.8049307811843,11,timeout,0.046661496764032064
VWAP_MR,M15,long,2021-08-06 22:15:00+00:00,2021-08-07 00:45:00+00:00,1758.878,1763.908,1750.08361,1784.9249819651798,11,timeout,0.5719555307417524
VWAP_MR,M15,long,2021-08-09 06:15:00+00:00,2021-08-09 06:15:00+00:00,1704.84,1696.3157999999999,1696.3157999999999,1772.0745124037992,1,sl,-1.0
VWAP_MR,M15,short,2021-08-11 18:00:00+00:00,2021-08-11 19:45:00+00:00,1735.878,1744.5573899999997,1744.5573899999997,1731.2474385064834,8,sl,-1.0
VWAP_MR,M15,short,2021-08-11 20:00:00+00:00,2021-08-11 22:30:00+00:00,1746.108,1749.058,1754.8385399999997,1733.8289660170087,11,timeout,-0.3378943341420022
VWAP_MR,M15,short,2021-08-13 21:30:00+00:00,2021-08-14 00:00:00+00:00,1774.158,1776.148,1783.0287899999996,1759.770886231023,11,timeout,-0.22433176752015016
VWAP_MR,M15,short,2021-08-16 22:00:00+00:00,2021-08-17 00:30:00+00:00,1787.998,1787.098,1796.93799,1778.475296984326,11,timeout,0.10067125354727531
VWAP_MR,M15,long,2021-08-19 10:30:00+00:00,2021-08-19 13:00:00+00:00,1775.748,1778.978,1766.86926,1784.431817767134,11,timeout,0.36379035764083406
VWAP_MR,M15,short,2021-08-19 18:00:00+00:00,2021-08-19 20:30:00+00:00,1789.778,1787.198,1798.72689,1782.8714608556247,11,timeout,0.2883039125522784
VWAP_MR,M15,short,2021-08-23 10:00:00+00:00,2021-08-23 12:30:00+00:00,1786.318,1787.348,1795.24959,1782.3581091683684,11,timeout,-0.11532101227216907
VWAP_MR,M15,short,2021-08-23 18:45:00+00:00,2021-08-23 20:00:00+00:00,1792.073,1801.033365,1801.033365,1784.7092922365523,6,sl,-1.0
VWAP_MR,M15,short,2021-08-24 19:30:00+00:00,2021-08-24 19:30:00+00:00,1806.999,1803.03634430567,1816.0339949999998,1803.03634430567,1,tp,0.438589694220111
VWAP_MR,M15,short,2021-08-24 20:00:00+00:00,2021-08-24 20:45:00+00:00,1808.378,1803.3312986624508,1817.4198899999997,1803.3312986624508,4,tp,0.5581467301138713
VWAP_MR,M15,short,2021-08-27 10:00:00+00:00,2021-08-27 12:30:00+00:00,1797.708,1801.588,1806.69654,1790.4198360324933,11,timeout,-0.4316607591444167
