strategy,timeframe,direction,entry_time,exit_time,entry_price,exit_price,sl_price,tp_price,bars_held,reason,pnl_r,hour,session,atr14,atr_pct_rank,vol_bucket,ema55_slope_norm,trend_bucket,close,ema55,vwap
PEM,M15,long,2022-03-07 06:30:00+00:00,2022-03-07 09:30:00+00:00,1986.628,1990.578,1966.888,2026.108,13,timeout,0.20010131712259593,6,Asia,4.825743952477153,1.0,HighVol,0.7825290861176764,Strong,1990.595,1959.8485052975388,1985.4991654092244
PEM,M15,long,2022-03-09 11:15:00+00:00,2022-03-09 14:15:00+00:00,2056.658,2046.618,2037.168,2095.638,13,timeout,-0.5151359671626454,11,London,5.162423730269717,0.3125,LowVol,0.5673213356513581,Strong,2055.788,2040.5570541059813,2042.807965777707
PEM,M15,short,2022-03-09 14:45:00+00:00,2022-03-09 16:45:00+00:00,2042.448,2023.9080000000006,2051.718,2023.9080000000006,9,tp,2.0,14,NY_Overlap,4.979188745936609,0.2604166666666667,LowVol,0.08812464068596125,Flat,2043.68,2044.2842769881947,2044.2616908671014
PEM,M15,short,2022-03-10 08:00:00+00:00,2022-03-10 11:00:00+00:00,1982.948,1976.458,1993.488,1961.8680000000002,13,timeout,0.6157495256167013,8,London,4.711214457162276,0.0625,LowVol,-0.5494136409867284,Strong,1980.588,1998.2259114728602,1988.680324832628
PEM,M15,short,2022-03-11 08:30:00+00:00,2022-03-11 09:45:00+00:00,1991.178,1996.168,1996.168,1981.1980000000005,6,sl,-1.0,8,London,3.6537862996492865,0.17708333333333334,LowVol,-0.12103875359970637,Moderate,1993.518,1995.6325653100698,1997.6110737397655
PEM,M15,short,2022-03-11 19:00:00+00:00,2022-03-11 22:00:00+00:00,1969.902,1978.282,1992.792,1924.1220000000003,13,timeout,-0.366098733071207,19,NY_Late,5.58593811783738,0.6979166666666666,HighVol,-0.26911489573186603,Strong,1978.952,1989.5934942348501,1992.3693238865012
PEM,M15,short,2022-03-16 23:45:00+00:00,2022-03-17 01:15:00+00:00,1908.978,1915.848,1915.848,1895.2380000000003,7,sl,-1.0,23,NY_Late,4.27758887569436,0.7708333333333334,HighVol,-0.28086389734179035,Strong,1909.542,1916.5438272052552,1917.5327443343315
PEM,M15,short,2022-03-18 03:00:00+00:00,2022-03-18 05:00:00+00:00,1937.108,1942.603,1942.603,1926.1179999999997,6,sl,-1.0,3,Asia,3.0072922805199838,0.2708333333333333,LowVol,-0.08072597075936652,Flat,1936.648,1939.7946750530568,1940.3662154677431
PEM,M15,long,2022-03-18 07:30:00+00:00,2022-03-18 08:15:00+00:00,1944.468,1940.038,1940.038,1953.3280000000002,4,sl,-1.0,7,London,2.1658410313415364,0.041666666666666664,LowVol,0.21570697042117917,Moderate,1942.828,1940.5837546969442,1940.7245229184155
PEM,M15,short,2022-03-19 02:30:00+00:00,2022-03-21 06:15:00+00:00,1920.738,1919.538,1929.948,1902.318,13,timeout,0.13029315960912494,2,Asia,3.3303716818014215,0.7916666666666666,HighVol,-0.4822538991705882,Strong,1919.488,1931.5900748854976,1925.826371621493
PEM,M15,long,2022-03-22 02:15:00+00:00,2022-03-22 06:00:00+00:00,1935.193,1935.978,1927.663,1950.253,13,timeout,0.10424966799469916,2,Asia,3.2153958135930205,0.90625,HighVol,0.2557810384174517,Strong,1934.253,1929.4703169612192,1931.2404922660837
PEM,M15,short,2022-03-22 08:00:00+00:00,2022-03-22 10:45:00+00:00,1929.483,1936.813,1936.813,1914.8229999999996,12,sl,-1.0,8,London,2.3034225713516747,0.3645833333333333,MidVol,0.03301891165956872,Flat,1931.708,1932.236222585578,1933.0673697210257
PEM,M15,short,2022-03-22 21:00:00+00:00,2022-03-23 00:00:00+00:00,1920.0,1920.198,1927.768,1904.464,13,timeout,-0.0254891864057791,21,NY_Late,3.0938617536612423,0.8020833333333334,HighVol,-0.3585701288181482,Strong,1921.723,1929.3376154460775,1930.289427540725
PEM,M15,short,2022-03-23 12:45:00+00:00,2022-03-23 15:45:00+00:00,1920.388,1924.223,1924.223,1912.7179999999998,13,sl,-1.0,12,London,1.496405122526001,0.020833333333333332,LowVol,-0.09318405761670703,Flat,1920.898,1921.835817923242,1920.9405152804122
PEM,M15,long,2022-03-24 00:15:00+00:00,2022-03-24 03:15:00+00:00,1935.103,1946.248,1925.758,1953.7930000000001,13,timeout,1.1926163723916479,0,Asia,2.9858225379458245,0.78125,HighVol,0.35400310673405,Strong,1935.813,1928.30051640935,1935.5436623218939
PEM,M15,short,2022-03-24 16:45:00+00:00,2022-03-24 17:30:00+00:00,1939.558,1944.048,1944.048,1930.578,4,sl,-1.0,16,NY_Overlap,2.1331933247730075,0.40625,MidVol,-0.025562720461255736,Flat,1939.532,1940.3644042959904,1941.556560435274
PEM,M15,long,2022-03-24 19:15:00+00:00,2022-03-24 19:30:00+00:00,1957.698,1944.843,1944.843,1983.4080000000001,2,sl,-1.0,19,NY_Late,2.9708224627515745,0.875,HighVol,0.5919162179278309,Strong,1953.868,1942.704978850921,1942.9654607383266
PEM,M15,short,2022-03-25 12:45:00+00:00,2022-03-25 15:45:00+00:00,1957.723,1957.802,1963.078,1947.013,13,timeout,-0.014752567693734942,12,London,1.8984987702171774,0.09375,LowVol,0.018257202061874013,Flat,1958.948,1958.9743564165392,1961.5201183288789
PEM,M15,short,2022-03-25 21:00:00+00:00,2022-03-25 22:30:00+00:00,1947.373,1959.135,1959.135,1923.8490000000002,7,sl,-1.0,21,NY_Late,3.5243663078024894,0.78125,HighVol,-0.2762407521061162,Strong,1949.148,1955.3303719885807,1956.9991329589643
PEM,M15,short,2022-03-26 01:00:00+00:00,2022-03-26 04:00:00+00:00,1952.72,1957.043,1957.043,1944.0740000000003,13,sl,-1.0,1,Asia,3.2614634334418313,0.7395833333333334,HighVol,-0.05224168814050041,Flat,1953.558,1955.237341112584,1954.6752771201805
PEM,M15,short,2022-03-29 01:30:00+00:00,2022-03-29 02:45:00+00:00,1933.268,1919.828,1939.988,1919.828,6,tp,2.0,1,Asia,3.054952073632119,0.6666666666666666,HighVol,-0.17828540129359252,Moderate,1932.668,1937.4856185217773,1936.3294978644126
PEM,M15,short,2022-03-29 15:00:00+00:00,2022-03-29 18:00:00+00:00,1919.643,1912.398,1926.339,1906.2510000000002,13,timeout,1.0819892473118597,15,NY_Overlap,2.011690642454846,0.10416666666666667,LowVol,-0.43509853066968474,Strong,1920.138,1925.5624410214364,1924.7056058119713
PEM,M15,long,2022-03-30 18:45:00+00:00,2022-03-30 21:45:00+00:00,1923.613,1935.7230000000002,1917.558,1935.7230000000002,13,tp,2.0,18,NY_Late,2.6382544357307096,0.4791666666666667,MidVol,0.07458903682290008,Flat,1924.483,1921.0930865184746,1921.2628384350376
PEM,M15,short,2022-03-31 07:45:00+00:00,2022-03-31 10:15:00+00:00,1930.675,1923.869,1934.078,1923.869,11,tp,2.0,7,London,1.857544355513619,0.09375,LowVol,0.12577276505200086,Moderate,1931.958,1930.7278967004295,1932.607850967833
PEM,M15,long,2022-04-01 00:45:00+00:00,2022-04-01 02:30:00+00:00,1947.948,1940.439,1940.439,1962.9660000000001,8,sl,-1.0,0,Asia,3.0049611399598173,0.7916666666666666,HighVol,0.6818795630339312,Strong,1947.658,1935.418642489179,1946.51307243571
PEM,M15,short,2022-04-01 03:15:00+00:00,2022-04-01 07:00:00+00:00,1936.818,1936.033,1948.818,1912.818,13,timeout,0.06541666666667349,3,Asia,2.588017272350788,0.5104166666666666,MidVol,0.1340612782017909,Moderate,1936.978,1937.0288409143877,1942.241939860411
PEM,M15,short,2022-04-02 00:30:00+00:00,2022-04-02 03:30:00+00:00,1920.528,1923.853,1932.615,1896.354,13,timeout,-0.2750889385290021,0,Asia,3.551933310713757,0.8229166666666666,HighVol,-0.4053643241687314,Strong,1920.138,1929.2532903618103,1921.0723045761533
PEM,M15,short,2022-04-04 11:45:00+00:00,2022-04-04 12:45:00+00:00,1917.408,1920.258,1920.258,1911.7079999999996,5,sl,-1.0,11,London,1.7311265497426107,0.041666666666666664,LowVol,-0.6197414839776056,Strong,1917.453,1923.350184405907,1922.3938291866289
PEM,M15,long,2022-04-04 19:45:00+00:00,2022-04-04 21:00:00+00:00,1932.748,1925.488,1925.488,1947.268,6,sl,-1.0,19,NY_Late,2.616715223600222,0.6458333333333334,MidVol,0.3191797759533387,Strong,1931.563,1926.404947087732,1926.0196507306061
PEM,M15,short,2022-04-05 09:45:00+00:00,2022-04-05 12:45:00+00:00,1928.478,1929.328,1930.818,1923.7980000000002,13,timeout,-0.3632478632478371,9,London,1.4555866398340391,0.03125,LowVol,-0.19863396257180424,Moderate,1928.348,1930.5222346915548,1931.1562821623552
PEM,M15,short,2022-04-06 12:00:00+00:00,2022-04-06 15:00:00+00:00,1920.558,1921.598,1924.518,1912.638,13,timeout,-0.26262626262625105,12,London,1.8335777326869536,0.19791666666666666,LowVol,-0.20978645864105655,Moderate,1920.928,1923.5645625123475,1922.1763488515685
PEM,M15,long,2022-04-07 10:30:00+00:00,2022-04-07 11:30:00+00:00,1925.078,1921.028,1921.028,1933.1779999999999,5,sl,-1.0,10,London,2.100624965808851,0.1875,LowVol,-0.044105784703132284,Flat,1922.662,1923.9004710132383,1923.1142657429352
PEM,M15,long,2022-04-07 19:00:00+00:00,2022-04-07 22:00:00+00:00,1929.732,1937.322,1922.672,1943.8519999999999,13,timeout,1.0750708215297418,19,NY_Late,2.056636263511078,0.3541666666666667,MidVol,0.3011890271587576,Strong,1930.624,1925.4322546578421,1924.5721327824076
PEM,M15,short,2022-04-08 12:00:00+00:00,2022-04-08 15:00:00+00:00,1928.282,1931.802,1933.088,1918.6699999999998,13,timeout,-0.7324178110694866,12,London,1.5077929120305114,0.010416666666666666,LowVol,-0.2414209792390867,Moderate,1928.122,1930.8351156436504,1932.569063908881
PEM,M15,long,2022-04-11 13:15:00+00:00,2022-04-11 15:30:00+00:00,1944.948,1952.8080000000002,1941.018,1952.8080000000002,10,tp,2.0,13,NY_Overlap,2.0568395951742793,0.4895833333333333,MidVol,0.04864490555535607,Flat,1943.568,1942.5665941235,1943.9386872960276
PEM,M15,long,2022-04-11 19:30:00+00:00,2022-04-11 22:30:00+00:00,1963.362,1952.812,1942.098,2005.8900000000003,13,timeout,-0.49614371708051735,19,NY_Late,2.8537045156644782,0.8333333333333334,HighVol,0.742831506160304,Strong,1963.338,1949.9196544777997,1949.410957677192
PEM,M15,short,2022-04-13 08:00:00+00:00,2022-04-13 09:00:00+00:00,1963.048,1969.202,1969.202,1950.74,5,sl,-1.0,8,London,2.0093120319075166,0.2604166666666667,LowVol,-0.060227437339700624,Flat,1964.682,1965.0506877776293,1968.3334253499609
PEM,M15,long,2022-04-13 23:15:00+00:00,2022-04-14 02:15:00+00:00,1980.408,1974.808,1974.808,1991.6079999999997,13,sl,-1.0,23,NY_Late,3.108082320469389,0.6770833333333334,HighVol,0.2957779141535832,Strong,1979.068,1974.4814096761966,1973.1411609916436
PEM,M15,short,2022-04-14 13:15:00+00:00,2022-04-14 14:45:00+00:00,1972.018,1975.484,1975.484,1965.0860000000002,7,sl,-1.0,13,NY_Overlap,1.8140099146560826,0.3125,LowVol,-0.2674916060652181,Strong,1974.163,1975.7752039792724,1976.7086374727073
PEM,M15,long,2022-04-14 19:15:00+00:00,2022-04-14 21:00:00+00:00,1978.018,1968.968,1968.968,1996.118,8,sl,-1.0,19,NY_Late,2.460729941301014,0.6875,HighVol,0.20167645537519777,Moderate,1978.652,1974.3537705547933,1975.5192402056773
PEM,M15,long,2022-04-18 07:15:00+00:00,2022-04-18 10:15:00+00:00,1987.572,1983.918,1973.491,2015.7339999999997,13,timeout,-0.25949861515517514,7,London,2.613239242918005,0.6875,HighVol,0.6733450584557347,Strong,1985.342,1974.409501765324,1980.3751393916807
PEM,M15,long,2022-04-18 15:15:00+00:00,2022-04-18 18:15:00+00:00,1991.878,1988.3,1983.908,2007.818,13,timeout,-0.4489335006273478,15,NY_Overlap,2.1237375538576546,0.052083333333333336,LowVol,0.7400406964745385,Strong,1992.214,1983.0532419573808,1984.7855690043998
PEM,M15,long,2022-04-18 19:00:00+00:00,2022-04-18 21:45:00+00:00,1991.532,1988.048,1988.048,1998.4999999999998,12,sl,-1.0,19,NY_Late,1.9358398767631129,0.052083333333333336,LowVol,0.38907929366582483,Strong,1991.718,1986.351294000369,1986.2287319386542
PEM,M15,short,2022-04-19 00:45:00+00:00,2022-04-19 03:45:00+00:00,1982.258,1977.682,1993.532,1959.7100000000003,13,timeout,0.40588965761930706,0,Asia,3.017105972955842,0.8958333333333334,HighVol,-0.22191298439797805,Moderate,1979.238,1987.3921215605787,1983.602047381167
PEM,M15,short,2022-04-19 12:15:00+00:00,2022-04-19 14:30:00+00:00,1974.758,1978.578,1978.578,1967.1180000000002,10,sl,-1.0,12,London,1.5660478409157912,0.03125,LowVol,-0.4948374930992841,Strong,1973.478,1979.07096255604,1978.2442533716962
PEM,M15,long,2022-04-19 19:30:00+00:00,2022-04-19 19:45:00+00:00,1979.708,1975.948,1975.948,1987.228,2,sl,-1.0,19,NY_Late,2.3685248142696205,0.6979166666666666,HighVol,0.07527098874223527,Flat,1978.362,1978.0524358350215,1977.8223130861272
PEM,M15,short,2022-04-20 02:45:00+00:00,2022-04-20 06:30:00+00:00,1945.658,1948.828,1958.142,1920.6899999999996,13,timeout,-0.2539250240307621,2,Asia,3.082936091636373,0.7708333333333334,HighVol,-0.8727298097734351,Strong,1947.048,1963.1465780969872,1952.404302013948
PEM,M15,short,2022-04-20 08:00:00+00:00,2022-04-20 11:00:00+00:00,1946.828,1943.228,1951.418,1937.6480000000001,13,timeout,0.7843137254901903,8,London,1.9630201240705787,0.3229166666666667,LowVol,-0.8829616835631334,Strong,1946.828,1956.2466185967958,1950.6259474818426
PEM,M15,long,2022-04-21 03:00:00+00:00,2022-04-21 06:45:00+00:00,1956.348,1955.508,1949.813,1969.4179999999997,13,timeout,-0.1285386381025152,3,Asia,2.29215413538093,0.2708333333333333,LowVol,0.29360745145474015,Strong,1957.388,1951.1467205740694,1953.3318899426288
PEM,M15,long,2022-04-21 08:30:00+00:00,2022-04-21 09:15:00+00:00,1956.188,1953.262,1953.262,1962.0400000000004,4,sl,-1.0,8,London,1.8091560950364216,0.09375,LowVol,0.17053690305517466,Moderate,1955.178,1953.2651839691475,1954.1274083752073
PEM,M15,short,2022-04-21 10:30:00+00:00,2022-04-21 13:30:00+00:00,1951.435,1951.352,1953.958,1946.3889999999997,13,timeout,0.032897344431173904,10,London,1.6783352787511172,0.010416666666666666,LowVol,-0.10862082639449748,Moderate,1951.562,1953.2160161689076,1953.9666873055824
PEM,M15,long,2022-04-22 02:15:00+00:00,2022-04-22 06:00:00+00:00,1951.468,1951.508,1938.172,1978.0600000000002,13,timeout,0.0030084235860381673,2,Asia,3.3822698724703253,0.8020833333333334,HighVol,0.148558056929536,Moderate,1951.202,1946.0339420669127,1946.3495968270236
PEM,M15,long,2022-04-22 13:30:00+00:00,2022-04-22 15:30:00+00:00,1953.798,1948.938,1948.938,1963.5179999999998,9,sl,-1.0,13,NY_Overlap,1.9432894300505212,0.22916666666666666,LowVol,0.26554133948627134,Strong,1953.358,1950.0810757856839,1949.7352354118334
PEM,M15,short,2022-04-25 08:00:00+00:00,2022-04-25 11:00:00+00:00,1928.588,1923.743,1932.863,1920.0379999999998,13,timeout,1.1333333333333155,8,London,2.5046712245735296,0.40625,MidVol,-0.43767082383117994,Strong,1927.348,1934.8335573472007,1930.185435974667
PEM,M15,short,2022-04-25 12:15:00+00:00,2022-04-25 15:15:00+00:00,1916.693,1916.271,1924.398,1901.2830000000001,13,timeout,0.0547696301103218,12,London,2.7024677980719454,0.4895833333333333,MidVol,-0.7116918760111514,Strong,1917.248,1929.1584538039835,1925.5618925800436
PEM,M15,long,2022-04-26 13:15:00+00:00,2022-04-26 14:30:00+00:00,1905.898,1899.673,1899.673,1918.3479999999997,6,sl,-1.0,13,NY_Overlap,2.170133010530474,0.17708333333333334,LowVol,0.173096230466829,Moderate,1904.693,1902.646010631613,1900.4492922290813
PEM,M15,long,2022-04-28 17:00:00+00:00,2022-04-28 20:00:00+00:00,1889.948,1884.618,1877.718,1914.4080000000001,13,timeout,-0.4358135731807152,17,NY_Late,3.2763884414600937,0.6666666666666666,HighVol,0.2800218326207393,Strong,1889.658,1884.0354748179425,1883.683182604657
PEM,M15,long,2022-04-29 08:45:00+00:00,2022-04-29 11:45:00+00:00,1903.178,1904.363,1896.698,1916.1380000000001,13,timeout,0.18287037037036144,8,London,2.1053494350648316,0.23958333333333334,LowVol,0.7504397053384156,Strong,1903.238,1892.6932048597052,1894.1013999501029
PEM,M15,long,2022-04-29 12:30:00+00:00,2022-04-29 15:00:00+00:00,1907.423,1915.5629999999999,1903.353,1915.5629999999999,11,tp,2.0,12,London,1.8716334557061525,0.08333333333333333,LowVol,0.9170452670357444,Strong,1907.858,1897.30901253659,1897.2724861046268
PEM,M15,short,2022-04-30 02:45:00+00:00,2022-05-02 06:30:00+00:00,1900.073,1898.918,1915.903,1868.4130000000002,13,timeout,0.07296272899559099,2,Asia,3.2503179457520375,0.8020833333333334,HighVol,-0.2514838142880662,Strong,1898.628,1907.9774279909502,1906.889961217919
PEM,M15,short,2022-05-02 09:30:00+00:00,2022-05-02 12:30:00+00:00,1888.108,1883.363,1894.388,1875.548,13,timeout,0.7555732484076292,9,London,2.5950282313701996,0.5729166666666666,MidVol,-0.7861394342987114,Strong,1886.568,1899.891073769363,1893.6406838524479
PEM,M15,short,2022-05-02 17:45:00+00:00,2022-05-02 19:45:00+00:00,1877.995,1866.3589999999995,1883.813,1866.3589999999995,9,tp,2.0,17,NY_Late,2.355157627157827,0.13541666666666666,LowVol,-0.7583179244628735,Strong,1879.348,1888.0682671916315,1887.1765819470895
PEM,M15,short,2022-05-03 00:30:00+00:00,2022-05-03 03:30:00+00:00,1864.867,1861.868,1869.668,1855.265,13,timeout,0.6246615288481705,0,Asia,3.5199380441227572,0.8125,HighVol,-0.4824128033910892,Strong,1863.543,1874.4774995684434,1865.5281965394315
PEM,M15,short,2022-05-03 12:15:00+00:00,2022-05-03 15:15:00+00:00,1857.938,1855.063,1864.268,1845.2780000000002,13,timeout,0.45418641390205894,12,London,1.929655975968818,0.25,LowVol,-0.44595165208263116,Strong,1858.988,1864.9397770460162,1863.0643277347901
PEM,M15,long,2022-05-04 14:30:00+00:00,2022-05-04 17:30:00+00:00,1867.808,1870.258,1862.003,1879.4180000000001,13,timeout,0.4220499569336811,14,NY_Overlap,2.0431924815766185,0.3854166666666667,MidVol,0.08916796211653692,Flat,1870.328,1865.5870026371783,1866.61550394423
PEM,M15,short,2022-05-04 18:30:00+00:00,2022-05-04 21:30:00+00:00,1866.198,1863.328,1871.208,1856.178,13,timeout,0.5728542914171904,18,NY_Late,2.056819031218645,0.5416666666666666,MidVol,0.10218684020219117,Moderate,1868.028,1867.1494691397268,1867.4571486773652
PEM,M15,long,2022-05-05 01:30:00+00:00,2022-05-05 01:45:00+00:00,1872.208,1867.258,1867.258,1882.1080000000002,2,sl,-1.0,1,Asia,3.4952678075921795,1.0,HighVol,0.16647907117972835,Moderate,1871.908,1867.6423267014347,1870.3234799680486
PEM,M15,long,2022-05-05 08:30:00+00:00,2022-05-05 11:30:00+00:00,1900.498,1900.228,1892.888,1915.7180000000003,13,timeout,-0.03547963206307192,8,London,3.6254993360361003,0.8125,HighVol,0.9593451705485654,Strong,1900.613,1880.3114476260653,1881.4565637136116
PEM,M15,long,2022-05-05 17:30:00+00:00,2022-05-05 20:00:00+00:00,1898.248,1906.5280000000002,1894.108,1906.5280000000002,11,tp,2.0,17,NY_Late,2.5112629405596145,0.2604166666666667,LowVol,0.333257658047642,Strong,1897.765,1892.6682404507678,1889.1132499645205
PEM,M15,long,2022-05-10 19:00:00+00:00,2022-05-10 21:00:00+00:00,1862.885,1856.152,1856.152,1876.3509999999999,9,sl,-1.0,19,NY_Late,2.4340374044188096,0.5625,MidVol,0.03892643489406917,Flat,1860.753,1860.2703715342511,1858.449143442661
PEM,M15,short,2022-05-11 07:15:00+00:00,2022-05-11 10:15:00+00:00,1833.578,1838.368,1840.463,1819.808,13,timeout,-0.6957153231662992,7,London,2.264156475914531,0.2916666666666667,LowVol,-0.8766755606094859,Strong,1833.758,1845.6591195285084,1841.3653537248001
PEM,M15,short,2022-05-13 01:15:00+00:00,2022-05-13 05:00:00+00:00,1823.708,1822.194,1835.927,1799.2700000000004,13,timeout,0.12390539324004791,1,Asia,3.8903892891998977,0.8125,HighVol,-0.8508595614872771,Strong,1822.883,1840.8004455039427,1824.8656041426157
PEM,M15,short,2022-05-13 13:45:00+00:00,2022-05-13 14:45:00+00:00,1822.318,1827.438,1827.438,1812.0779999999997,5,sl,-1.0,13,NY_Overlap,2.2321006884177295,0.125,LowVol,-0.22691545195942972,Moderate,1824.178,1827.2650017630026,1823.9096581412825
PEM,M15,short,2022-05-13 23:00:00+00:00,2022-05-14 02:00:00+00:00,1808.737,1808.798,1822.828,1780.5550000000003,13,timeout,-0.004329004328998811,23,NY_Late,4.184621403965764,0.875,HighVol,-0.2961784567607343,Strong,1808.378,1818.1180132015393,1819.5041856164662
PEM,M15,short,2022-05-16 12:15:00+00:00,2022-05-16 14:45:00+00:00,1807.808,1797.4279999999999,1812.998,1797.4279999999999,11,tp,2.0,12,London,2.0019331754341305,0.020833333333333332,LowVol,-0.34259419149144354,Strong,1807.598,1812.1473822559865,1812.199623191258
PEM,M15,long,2022-05-17 02:30:00+00:00,2022-05-17 06:15:00+00:00,1823.798,1824.848,1814.304,1842.7859999999998,13,timeout,0.11059616599957489,2,Asia,2.9166875696858723,0.5416666666666666,MidVol,0.6226415487188616,Strong,1825.124,1811.6696620898942,1817.557359003072
PEM,M15,long,2022-05-17 19:00:00+00:00,2022-05-17 20:15:00+00:00,1835.818,1827.378,1827.378,1852.698,6,sl,-1.0,19,NY_Late,2.5421045246306413,0.5833333333333334,MidVol,0.42927565642266824,Strong,1833.793,1825.7284594352493,1825.0442940288206
PEM,M15,short,2022-05-18 08:45:00+00:00,2022-05-18 10:30:00+00:00,1814.138,1808.4379999999996,1816.988,1808.4379999999996,8,tp,2.0,8,London,1.8549601738699684,0.14583333333333334,LowVol,-0.34349879456036614,Strong,1813.098,1818.2418319993976,1816.608254841678
PEM,M15,short,2022-05-18 18:45:00+00:00,2022-05-18 21:45:00+00:00,1812.933,1813.698,1819.638,1799.5230000000001,13,timeout,-0.11409395973155978,18,NY_Late,2.2913803693107666,0.5833333333333334,MidVol,-0.021495164601903084,Flat,1811.583,1814.969893433124,1815.0232368922623
PEM,M15,long,2022-05-19 20:00:00+00:00,2022-05-19 23:00:00+00:00,1837.758,1842.308,1827.718,1857.838,13,timeout,0.45318725099601304,20,NY_Late,3.485314633733619,0.9895833333333334,HighVol,0.6657436529633158,Strong,1837.698,1822.0153998118417,1820.6035809842085
PEM,M15,long,2022-05-20 13:00:00+00:00,2022-05-20 16:00:00+00:00,1845.823,1845.089,1839.304,1858.861,13,timeout,-0.11259395612826359,13,NY_Overlap,1.6327438144893358,0.2916666666666667,LowVol,0.5121165370234513,Strong,1845.038,1839.743854965689,1841.326158423528
PEM,M15,long,2022-05-23 08:00:00+00:00,2022-05-23 11:00:00+00:00,1850.708,1854.018,1845.528,1861.0680000000002,13,timeout,0.6389961389961206,8,London,2.377078976039169,0.6666666666666666,HighVol,0.3748111084261079,Strong,1851.774,1844.6068765364562,1848.0962123874697
PEM,M15,short,2022-05-24 08:30:00+00:00,2022-05-24 10:30:00+00:00,1851.188,1854.038,1854.038,1845.4880000000003,9,sl,-1.0,8,London,1.476649647081659,0.10416666666666667,LowVol,-0.21267182881021396,Moderate,1851.108,1853.652092478655,1852.6656145793995
PEM,M15,long,2022-05-24 11:30:00+00:00,2022-05-24 13:30:00+00:00,1856.116,1850.344,1850.344,1867.6599999999999,9,sl,-1.0,11,London,1.3372989127404482,0.020833333333333332,LowVol,0.30569986279288497,Strong,1856.144,1853.4423749569687,1852.625071345194
PEM,M15,long,2022-05-24 18:30:00+00:00,2022-05-24 19:45:00+00:00,1858.248,1854.778,1854.778,1865.188,6,sl,-1.0,18,NY_Late,1.8745734608657016,0.46875,MidVol,0.19454148399787963,Moderate,1859.014,1855.396469486941,1854.4170945811757
PEM,M15,short,2022-05-25 13:00:00+00:00,2022-05-25 16:00:00+00:00,1859.308,1855.623,1863.458,1851.0079999999998,13,timeout,0.887951807228883,13,NY_Overlap,1.4531142520697076,0.21875,LowVol,-0.2739134254480891,Strong,1859.604,1862.728967995261,1864.0481552699853
PEM,M15,short,2022-05-25 23:15:00+00:00,2022-05-26 02:15:00+00:00,1846.028,1855.108,1855.588,1826.9080000000001,13,timeout,-0.9497907949790773,23,NY_Late,2.8774812870652706,0.9166666666666666,HighVol,-0.49043034182233536,Strong,1845.994,1854.7430058563245,1857.4843456980564
PEM,M15,short,2022-05-26 09:30:00+00:00,2022-05-26 12:30:00+00:00,1849.488,1844.393,1854.068,1840.3280000000002,13,timeout,1.1124454148471852,9,London,1.5112095541846853,0.21875,LowVol,-0.24367279900432948,Moderate,1850.563,1852.829566792609,1851.4933593900453
PEM,M15,short,2022-05-26 16:30:00+00:00,2022-05-26 19:30:00+00:00,1845.118,1844.276,1848.338,1838.6779999999999,13,timeout,0.2614906832297713,16,NY_Overlap,1.9633285721577505,0.4375,MidVol,-0.2977186675079293,Strong,1845.283,1849.202818623323,1849.1756498933423
PEM,M15,long,2022-05-27 00:30:00+00:00,2022-05-27 03:30:00+00:00,1848.978,1850.748,1845.048,1856.8380000000002,13,timeout,0.45038167938930107,0,Asia,2.4456288126028682,0.6666666666666666,HighVol,0.03875549873963233,Flat,1849.698,1847.4879332752093,1848.5578212404755
PEM,M15,short,2022-05-30 06:30:00+00:00,2022-05-30 08:45:00+00:00,1848.918,1853.383,1853.383,1839.9879999999996,10,sl,-1.0,6,Asia,1.4720344531031082,0.16666666666666666,LowVol,-0.39407906849732716,Strong,1849.698,1853.5825054663005,1851.3119467153026
PEM,M15,long,2022-05-30 09:15:00+00:00,2022-05-30 12:15:00+00:00,1857.063,1862.228,1849.623,1871.9430000000002,13,timeout,0.6942204301075169,9,London,1.8917484956434918,0.5833333333333334,MidVol,0.17487841460910103,Moderate,1858.744,1853.2251125113983,1852.6294366116
PEM,M15,short,2022-05-30 18:00:00+00:00,2022-05-30 20:30:00+00:00,1854.758,1859.123,1859.123,1846.028,11,sl,-1.0,18,NY_Late,1.7744851440593674,0.3958333333333333,MidVol,-0.14326686395993804,Moderate,1854.904,1857.4735608554602,1857.901492372502
PEM,M15,long,2022-05-30 20:45:00+00:00,2022-05-30 21:15:00+00:00,1860.106,1854.939,1854.939,1870.4399999999998,3,sl,-1.0,20,NY_Late,1.6618864186005655,0.3333333333333333,MidVol,0.08184401589779329,Flat,1860.138,1857.1337371768946,1857.6312657725346
PEM,M15,short,2022-05-30 23:15:00+00:00,2022-05-31 05:30:00+00:00,1855.318,1855.563,1861.053,1843.8479999999997,13,timeout,-0.04272013949435271,23,NY_Late,1.7276517160513416,0.4583333333333333,MidVol,-0.0738198728820857,Flat,1855.638,1857.0077007282719,1857.5040528899174
PEM,M15,short,2022-05-31 06:30:00+00:00,2022-05-31 08:00:00+00:00,1853.308,1846.9679999999998,1856.478,1846.9679999999998,7,tp,2.0,6,Asia,1.3472952078678535,0.041666666666666664,LowVol,-0.3035827910882787,Strong,1852.798,1856.1355332319831,1854.922833003109
PEM,M15,short,2022-06-01 11:45:00+00:00,2022-06-01 14:45:00+00:00,1833.888,1832.718,1837.563,1826.5379999999996,13,timeout,0.31836734693871765,11,London,1.64579545057603,0.2916666666666667,LowVol,-0.5075027270805609,Strong,1833.438,1839.0835014154093,1838.5518839138967
