signal_time,body_ratio,close_position,ret_1,ret_3,ret_5,vol_5,vol_10,atr_14,dist_to_roll_high,dist_to_roll_low,up_streak,down_streak,eff_10,hour,weekday,h1_regime,label,r_mult
2020-12-02 01:15:00+00:00,0.9047089358547108,0.9517982944012283,0.0013328715800016155,0.0017471869572798226,0.002549169656433481,0.0007989598299902599,0.0007967871611245633,3.2935714285714375,0.7100000000000364,10.97700000000009,3,0,0.5968537939543255,1,2,1,0,-0.4218216095204573
2020-12-02 07:00:00+00:00,0.25625853436497253,0.6586253982703868,-0.0003034641815709005,-0.00019313488264294243,-0.0017151817552706339,0.0004376139763396325,0.00037386407592365767,1.2714285714285682,-5.323000000000093,0.8209999999999127,0,1,0.6252545824847017,7,2,1,1,2.0
2020-12-02 12:15:00+00:00,0.2272727272727903,0.7172949002217126,-0.00022658343133530323,-0.00048619912727265735,-0.00036303657717839943,0.0002930420898876706,0.0004942645032906834,1.6607857142856963,-6.247000000000071,0.4659999999998945,0,2,0.46409532768892503,12,2,1,0,-1.0
2020-12-02 12:45:00+00:00,0.26241134751773965,0.978723404255338,0.0004144986086662694,0.0003741389829607922,0.00011436729471059337,0.0003726817792057616,0.000301303663511626,1.7213571428571055,-5.160000000000082,2.380999999999858,2,0,0.23307607497243601,12,2,1,1,2.0
2020-12-02 14:45:00+00:00,0.8856088560885825,0.944649446494516,0.0013457502695637391,0.001990675229090355,0.0010238749780835388,0.0007755272333242395,0.0006094113356968063,1.9522142857142788,1.259999999999991,8.150000000000091,3,0,0.6491931442317361,14,2,1,1,2.0
2020-12-02 15:30:00+00:00,0.8576051779935061,0.8640776699028855,0.0014603890145679088,0.0009253368804580386,0.00284590398426543,0.0008837032208624301,0.0007843282504604558,2.2237857142857007,0.43099999999981264,9.829999999999927,1,0,0.5397846130006904,15,2,1,1,2.0
2020-12-02 15:45:00+00:00,0.919034448076467,0.9554940910234075,0.004022594766224685,0.0048132921761974146,0.006304067861111928,0.0017798276785941205,0.00139550227265602,2.6630714285714214,6.8900000000001,17.1400000000001,2,0,0.6800775569558906,15,2,1,0,-0.30625899280575786
2020-12-02 17:30:00+00:00,0.9555921052631604,0.9934210526315849,0.003255957744904059,0.0025305805874891174,0.0032834547864439845,0.0017133658577880347,0.0017107909110404729,3.0537142857142987,3.15300000000002,22.883000000000038,1,0,0.631260079327026,17,2,1,0,-1.0
2020-12-02 20:45:00+00:00,0.7753341433778669,0.0347509113001285,-0.003485543824926274,-0.0020128904095441102,-0.003786108972376301,0.0027090559889442235,0.0018873072888796166,3.793928571428572,-15.733999999999924,0.27899999999999636,0,2,0.4289656201058921,20,2,1,0,-1.0
2020-12-02 21:00:00+00:00,0.019650655021815525,0.8820960698690076,4.073535013682239e-05,-0.005146009884588465,-0.0012188718974981416,0.002525876338982329,0.0018943006905515012,3.686785714285731,-15.659999999999854,0.36000000000012733,1,0,0.4181092879722925,21,2,1,1,2.0
2020-12-03 02:45:00+00:00,0.7575757575756636,0.9772727272727507,0.0006288352112722162,0.000575763789214756,0.0010119918296702668,0.00048176179381618535,0.0004884293794671979,1.7536428571428684,0.4730000000001837,16.203000000000202,2,0,0.44554213928526504,2,3,1,0,-0.1409266409266427
2020-12-03 04:30:00+00:00,0.7548387096774885,0.8064516129032495,0.0006395092067461583,0.0010460496996640423,0.0007489088889471862,0.0005152922139061412,0.00046937374538877466,1.3900000000000026,0.2300000000000182,5.9500000000000455,2,0,0.24691859677638944,4,3,1,0,-1.0
2020-12-03 08:15:00+00:00,0.6397410638897306,0.6763298620884038,0.0012383409623819563,0.0004062406880394054,-0.0001584701185465276,0.0008255490974032677,0.0005992568164032527,1.6441428571428591,-2.019999999999982,2.380000000000109,1,0,0.10605276771855497,8,3,1,0,-1.0
2020-12-03 09:00:00+00:00,0.5613515115588729,0.33787788974518157,-0.0005181503073610205,-0.0016396058824686977,-0.001361252308388683,0.0009903469832286758,0.0006927382172338601,1.7627857142857368,-5.019999999999982,0.38000000000010914,0,1,0.3405976912288023,9,3,1,1,2.0
2020-12-03 10:30:00+00:00,0.47249334516417285,0.5601153504880367,0.0011628510049381813,0.002584319788662137,0.002940729292113975,0.000813335041557072,0.0009094641991384995,2.2226428571429033,1.6900000000000546,7.697000000000116,4,0,0.4315235008103731,10,3,1,1,0.7558636775949216
2020-12-03 14:30:00+00:00,0.8041533546325766,0.8306709265175866,0.0013898616406364805,0.0029094918760763644,0.0028969004747925187,0.0010413248580546498,0.0011012644722923856,2.4453571428571683,0.10700000000019827,9.937000000000126,3,0,0.0894709087713132,14,3,1,1,0.46477222791855904
2020-12-03 14:45:00+00:00,0.6958944281524898,0.8014662756598561,0.0013188081196779944,0.0035074168502196024,0.0030111794740386166,0.0010595496708921885,0.001139090669330394,2.5220000000000318,1.893000000000029,12.360000000000127,4,0,0.2692911680294632,14,3,1,1,0.3170652173912937
2020-12-03 15:00:00+00:00,0.8171794871794896,0.935128205128221,0.001732358965215841,0.004447557250036205,0.005971827603053592,0.0004259519527708626,0.0012082482286785176,2.7098571428571665,2.509999999999991,14.461000000000013,5,0,0.40738293051359653,15,3,1,0,-0.0629692419472008
2020-12-03 20:45:00+00:00,0.4482758620690106,0.6781609195402489,0.0012195600001743134,-0.0010755328233063022,-0.001681265319084857,0.0010977251996709104,0.0009807161254475015,2.9880714285714345,-4.839999999999918,4.323000000000093,1,0,0.0032015486561030398,20,3,1,0,-1.0
2020-12-03 21:15:00+00:00,0.8093922651933573,0.8278084714548923,0.0023941977067998277,0.0018266177681180995,-0.00046986661220194126,0.0018738673555702414,0.0013204938116022852,3.1930714285714266,-3.724999999999909,5.438000000000102,1,0,0.02261432799151128,21,3,1,0,-1.0
2020-12-03 21:30:00+00:00,0.001264862129997925,0.20313685808244086,2.7172687318000044e-06,0.0006090372426272861,0.0014095253437009791,0.00159503942424409,0.0012556497486697039,3.313285714285712,-3.7200000000000273,5.442999999999984,2,0,0.15933405076913876,21,3,1,0,-1.0
2020-12-04 04:00:00+00:00,0.7039473684210191,0.7763157894737354,0.0005611827755458432,0.0009129898897239919,0.0010870817724650816,0.00044629118072151525,0.0004591036494103981,1.6682857142856977,0.803000000000111,18.1400000000001,2,0,0.566831683168281,4,4,1,0,-1.0
2020-12-04 08:45:00+00:00,0.3759689922480501,0.82558139534883,0.0005274410734132928,-2.1738208923705038e-05,-0.0008742170056383891,0.0006818860618298773,0.0006010981457645304,1.5147857142857382,-2.4960000000000946,1.8489999999999327,2,0,0.027359781121752975,8,4,1,0,-1.0
2020-12-04 09:15:00+00:00,0.5563909774435511,0.11278195488727331,-0.0004024433751294021,-0.0005655038312883942,-0.001114083207342298,0.0005140863320952598,0.0006119756717894273,1.6275714285714489,-4.5060000000000855,0.12000000000011823,0,2,0.22290209790210394,9,4,1,1,2.0
2020-12-04 09:30:00+00:00,0.9609375000000347,0.9609375000000347,0.002007586391502336,0.0009130246223176819,0.0015117421033226108,0.001059959574704558,0.0009044339627997196,1.8032857142857373,-0.8160000000000309,3.8400000000001455,1,0,0.1619627966645303,9,4,1,0,-1.0
2020-12-04 10:00:00+00:00,0.9185803757828414,0.9185803757828414,0.0016726994273177365,0.0034749198597627817,0.002378755221359441,0.0012626695377055085,0.001016289053393635,1.9413571428571654,1.8809999999998581,6.537000000000035,1,0,0.19785484447622972,10,4,1,0,-1.0
2020-12-04 13:00:00+00:00,0.3381014304291145,0.6402254009536535,-0.0004184725751008589,-0.0006520126816466076,-0.0010824180121308258,0.00033141177839556024,0.0003666920598983206,1.5695714285714075,-5.432999999999993,1.37700000000018,0,2,0.4499413047124116,13,4,1,1,2.0
2020-12-04 15:15:00+00:00,0.8288421052631844,0.9172631578947307,0.002169101805789442,0.00031496148509768673,-0.0009382770954629027,0.0014559923338358365,0.0010745197280237235,2.279000000000013,-2.369999999999891,4.2970000000000255,1,0,0.13644834930777017,15,4,1,0,-0.18097447795823263
2020-12-04 17:00:00+00:00,0.44366421959785607,0.6329396744334984,0.000754988354711994,0.0008544710346269913,0.00043058394893802365,0.0005754751053152578,0.0010123436735374799,2.3585000000000167,-1.6499999999998636,4.759999999999991,2,0,0.08054076198280573,17,4,1,0,-1.0
2020-12-04 18:45:00+00:00,0.9282296650717279,0.9521531100478368,0.002099212251568172,0.001416818565703526,0.0016182267670037387,0.001075959587038672,0.0009586847856455234,2.1440714285714324,-1.6100000000001273,4.926999999999907,1,0,0.14396822770147338,18,4,1,0,-1.0
2020-12-04 20:30:00+00:00,0.6170108161258606,0.7645034414945704,0.0027273300199714967,0.0021409509123340165,0.0019070263580029945,0.0014098503328039422,0.0012018104561461389,2.7022857142857055,1.3929999999998017,7.242999999999938,1,0,0.36480686695278486,20,4,1,0,-1.0
2020-12-04 20:45:00+00:00,0.4829867674858112,0.4312200087247405,-0.0035992778688026528,-0.0017966525811274892,-0.0012181954848016208,0.002297333957646971,0.0017145943121458576,3.2863571428571277,-8.558999999999969,0.6000000000001364,0,1,0.008020748282990549,20,4,1,0,-1.0
2020-12-04 21:15:00+00:00,0.6129749768304036,0.7556997219647844,0.0017986531041587206,-0.0020280140091718524,-0.0002225460901095211,0.002475223053742965,0.001677334655991471,3.7740714285714114,-5.6590000000001055,8.830999999999904,1,0,0.0358840073707694,21,4,1,0,-1.0
2020-12-04 21:45:00+00:00,0.4986455981941116,0.6659142212189452,0.001247114792604087,0.003892096042745541,5.743240314504128e-05,0.0021506682865629215,0.0017253604268781457,4.337428571428534,-2.33400000000006,12.679999999999836,3,0,0.15826299908164257,21,4,1,0,-1.0
2020-12-04 22:30:00+00:00,0.8291440775423089,0.10185641531133881,-0.002736256431290607,-0.006775550804711705,-0.004700025245601647,0.0019134394526400102,0.002138770512300518,4.98714285714282,-14.839999999999918,0.17399999999997817,0,3,0.2713127262934272,22,4,1,0,-1.0
2020-12-04 22:45:00+00:00,0.47386948280530944,0.515299214730579,0.0009273158896123679,-0.003095110681310076,-0.004614704454407481,0.0019336906661522925,0.002177187920555131,5.130928571428545,-13.139999999999873,2.3200000000001637,1,0,0.16989710457046758,22,4,1,0,-1.0
2020-12-05 04:30:00+00:00,0.8869791666667248,0.9963541666667526,0.0009379397443121107,0.0014503843818165496,0.0010071436426370983,0.0004912544232082322,0.0004770138415828334,1.3879999999999686,1.2430000000001655,7.2999999999999545,3,0,0.4156984981581011,4,5,1,0,-1.0
2020-12-07 06:45:00+00:00,0.25465116279067596,0.9639534883720631,0.0003144657515732341,-0.0015248297554506518,-0.0011064138259823109,0.0007412596031709811,0.0006604770068293932,1.5804285714285047,-3.6929999999999836,1.9199999999998454,1,0,0.08687236707276969,6,0,1,1,0.9411293552263851
2020-12-07 08:15:00+00:00,0.41179889566990147,0.5989537925022176,0.0007611428148011079,-0.0003265492722032137,0.000708255811102898,0.0009718316279633448,0.0008233585604603404,2.1495714285713836,-2.490000000000009,3.84699999999998,1,0,0.13002668629796507,8,0,1,1,2.0
2020-12-07 10:00:00+00:00,0.7827835880933265,1.0,0.0005401480103459644,0.000507494105072448,0.0010830592123165506,0.000332331724284271,0.0006387943331613692,2.128857142857133,0.0929999999998472,6.429999999999836,1,0,0.25028398333963736,10,0,1,1,0.24064756070878918
2020-12-07 12:15:00+00:00,0.6325719960278533,0.8510427010924645,0.0004007944104136296,0.0011864558984002738,0.0009739932908729987,0.0008190358962774643,0.0007568859742736881,1.6860000000000193,0.007000000000061846,4.851000000000113,1,0,0.11084426380934952,12,0,1,0,-1.0
2020-12-07 15:45:00+00:00,0.3723330442324287,0.6042497831743378,-0.002341975311335953,-0.005034199696631325,-0.006347876452491685,0.0006918810026186757,0.0009108559668532432,2.9331428571428626,-13.532999999999902,-2.8229999999998654,0,5,0.742622037987982,15,0,1,1,0.6035698862818358
2020-12-07 21:45:00+00:00,0.8373055515912531,0.9000999000998945,0.0032119827063807893,0.003801175155867309,0.006240024247075926,0.0013050156854679301,0.0012922011303809385,3.1028571428571956,4.95699999999988,18.517000000000053,9,0,0.674013326499244,21,0,1,1,0.9371293001186268
2020-12-07 22:00:00+00:00,0.9136727272727346,0.9141818181818301,0.006800495152758046,0.010611033016392657,0.011148241689962424,0.002848095744357913,0.0020751568929181837,3.8812142857143335,11.853000000000065,31.070000000000164,10,0,1.0,22,0,1,1,0.06916103622721069
2020-12-08 03:15:00+00:00,0.4736842105263394,0.5,-0.00038185079314712045,-0.0005592314868835269,-0.0016275578306749194,0.00033211852050537405,0.00045722294487121173,1.673571428571417,-9.79300000000012,0.6469999999999345,0,2,0.7414290661433871,3,1,1,1,2.0
2020-12-08 11:00:00+00:00,0.7393518518518146,0.8921296296296581,0.0008547292162182085,0.0012941687977350291,0.0018912453555997022,0.0003886947496976611,0.000534391130804068,2.1720714285714524,0.73700000000008,9.025000000000091,2,0,0.7703961607227192,11,1,1,0,-0.9049307479224444
2020-12-08 14:30:00+00:00,0.4558219178081748,0.8493150684931358,0.0008163965446539301,-0.0003892352624661477,-0.0006583637893492478,0.0007746119856250139,0.000632232846569761,2.184714285714303,-4.680000000000064,2.0930000000000746,1,0,0.29577464788732993,14,1,1,0,-1.0
2020-12-08 15:30:00+00:00,0.8163672654690924,0.968063872255518,0.002218214278425057,0.00024657898460911376,0.00025354928799825593,0.0014495012566684037,0.0010831722087117294,2.487357142857166,-5.730000000000018,4.420000000000073,1,0,0.06855791962174052,15,1,1,0,-1.0
2020-12-08 18:15:00+00:00,0.3470334769637984,0.5104408352668758,-0.000567442135128382,-0.0012821351896218358,-0.0016607812696906032,0.00020756847793982605,0.00045122094868965673,2.5768571428571443,-7.95699999999988,0.5500000000001819,0,5,0.5018113678950369,18,1,1,0,-1.0
2020-12-08 20:45:00+00:00,0.8768809849521426,0.8827437951925124,0.0023842995456588856,0.0022784355457390326,0.003478102179986342,0.0013011440251902338,0.0010029970522751103,2.7580000000000218,1.2070000000001073,9.417000000000144,2,0,0.4999048042139952,20,1,1,1,0.36744864470643956
2020-12-08 21:15:00+00:00,0.565846599131664,0.7291709737440198,0.0014397640651606647,0.002062604081886521,0.001956774056928623,0.0017869987146760544,0.0012481888013111992,3.390642857142877,-3.5130000000001473,8.817000000000007,1,0,0.3367362564442825,21,1,1,1,0.2083169870537581
2020-12-08 21:45:00+00:00,0.6160164271047366,0.9014373716632851,0.0015921286867395246,0.004506295417938899,0.005131042647167794,0.0016033793235559262,0.001335142183702742,3.672285714285733,2.2100000000000364,14.540000000000191,3,0,0.4505011206495516,21,1,1,0,-0.2511210762331913
2020-12-09 08:15:00+00:00,0.054243542435399465,0.7785977859778963,7.872801239083849e-05,-0.0011463092906148775,-0.0014171236667672726,0.00035545107458686556,0.00031254364355237196,1.185714285714263,-5.722999999999956,0.26700000000005275,1,0,0.627742078440073,8,2,1,0,-1.0
2020-12-09 09:45:00+00:00,0.42651515151512637,0.4560606060606563,-0.0005816949283272699,-0.000758319016670117,-0.000945579389581841,0.0003445496942497693,0.00035608242255501216,1.4988571428571535,-5.745999999999867,0.6470000000001619,0,4,0.6516549104720544,9,2,1,0,-1.0
2020-12-09 16:00:00+00:00,0.49687499999996737,0.9249999999999983,0.0008692176236555493,0.003090419645324971,0.0025513028466885856,0.0007567174477575948,0.0008451048786055757,2.976642857142857,0.7300000000000182,9.826999999999998,3,0,0.18684603886397455,16,2,1,0,-1.0
2020-12-09 16:45:00+00:00,0.7868852459017005,0.8169398907104175,0.0015490741861310386,-0.001774451648873021,0.0005265773813520891,0.0016342561984898796,0.0011505930375331132,3.24307142857143,-4.009999999999991,4.497000000000071,1,0,0.20155469183787147,16,2,1,0,-1.0
2020-12-09 17:30:00+00:00,0.17647058823527226,0.7754901960784031,-0.000312007780828627,-0.00199081122738054,-0.002179973453722228,0.0012254105334359839,0.001198218258214058,3.3351428571428903,-7.717000000000098,0.7899999999999636,0,3,0.10154134555301002,17,2,1,0,-1.0
2020-12-09 18:45:00+00:00,0.7648725212464456,0.22620396600566464,-0.002903701951126325,-0.0020612176252943204,-0.0021809693340536507,0.0014816794672500749,0.00128183982758332,3.322785714285731,-11.769999999999982,-1.6799999999998363,0,2,0.43124435230956176,18,2,-1,0,-1.0
2020-12-09 21:00:00+00:00,0.6418371853378217,0.1550125128809204,-0.0023246849327129837,-0.0010267724188500749,0.0009911400696382966,0.001602059380455131,0.00161740391372676,3.636785714285744,-7.777000000000044,6.8599999999999,0,1,0.06368533019508082,21,2,-1,1,2.0
2020-12-09 21:15:00+00:00,0.2382271468143833,0.7534626038781448,-0.00044126636990604595,-0.0014300091176520091,0.0003231247455393049,0.001626860423583302,0.0012939071149629855,3.763428571428595,-8.59699999999998,6.039999999999964,0,2,0.18117969508365073,21,2,-1,1,2.0
2020-12-09 21:30:00+00:00,0.7127258288664127,0.2521342068691628,-0.001932738545159407,-0.004692320164413788,-0.00339748779431015,0.0014848224324741821,0.001454089253163239,3.9658571428571543,-10.150000000000091,2.449999999999818,0,3,0.040115998066705814,21,2,-1,1,2.0
2020-12-09 22:00:00+00:00,0.763106796116515,0.20323624595468373,-0.006365375810924112,-0.009179162171299993,-0.01191870796910588,0.002346921342973993,0.0023201703359691434,5.194928571428591,-23.610000000000127,-9.0300000000002,0,5,0.5513758272378966,22,2,-1,1,0.46222937762148136
2020-12-10 01:15:00+00:00,0.9587275693311335,0.026101141924972104,-0.003201924303838033,-0.002833747504786821,-0.004126580287130088,0.0014462056046123286,0.0013593644834875513,4.560214285714291,-28.220000000000027,-1.4700000000000273,0,1,0.5247993968442166,1,3,-1,0,-0.024326101249185886
2020-12-10 02:00:00+00:00,0.6302031850631321,0.2775398132894057,-0.003047759504068215,-0.004313087207376776,-0.007152409103895585,0.0017533707888508945,0.0013273792722671052,4.071785714285722,-36.13799999999992,-4.837999999999965,0,2,0.8844929513415236,2,3,-1,0,-0.3016421780466719
2020-12-10 16:15:00+00:00,0.6850393700787536,0.2519685039370061,-0.0018982287562019362,-0.0032395390452429895,-0.0034838158048801082,0.0008174686216751348,0.0007023533003232567,2.8745714285714223,-12.445999999999913,-1.8900000000001,0,7,0.708737864077647,16,3,-1,0,-1.0
2020-12-10 20:15:00+00:00,0.28558574770559375,0.6436926399136202,0.0008643564874120102,0.00011429037919907792,0.0015860687568982623,0.000666419983627288,0.000694275353942091,2.737357142857182,-0.9929999999999382,9.106999999999971,1,0,0.37504820671038114,20,3,-1,0,-1.0
2020-12-11 06:30:00+00:00,0.3515944399016939,0.23712183156185399,-0.0002231687237197466,0.00021074092588779791,0.0006957277846546539,0.00030844552320415054,0.00040024282296983413,1.2938571428571453,-0.4399999999998272,6.707000000000107,0,1,0.18140190207826457,6,4,-1,0,-1.0
2020-12-11 09:15:00+00:00,0.6060606060605849,0.15611814345988875,-0.0008587259876028375,1.6319203622883194e-05,-5.439616180713536e-06,0.0006010185084043784,0.0006199461284857225,1.7847857142856713,-2.0,3.8070000000000164,0,1,0.2698412698412806,9,4,-1,1,2.0
2020-12-11 15:30:00+00:00,0.7551020408163865,0.23514739229021347,-0.0018193356156736007,-0.0002618693653759774,-0.0020204715704401632,0.001264055502079141,0.0010033729054268632,2.1448571428571768,-5.943000000000211,-0.10300000000006548,0,1,0.16001864553506104,15,4,-1,0,-1.0
2020-12-11 17:15:00+00:00,0.704482758620709,0.0,-0.0010785274592112204,0.00042487015586734067,0.0020279139601444562,0.0009226910003135567,0.0009845519997495314,2.6205714285714845,-2.04300000000012,5.326999999999998,0,1,0.2538141470180309,17,4,-1,1,2.0
2020-12-11 18:00:00+00:00,0.7113702623906968,0.2730320699708232,-0.0026539538462713175,-0.00354289230032101,-0.0035374668209351423,0.00135283029481949,0.0011360996501093565,2.9427142857143087,-9.407000000000153,-1.1800000000000637,0,4,0.1607251986147856,18,4,-1,0,-1.0
2020-12-11 21:15:00+00:00,0.3259259259259517,0.5037037037037282,0.0007177353492273664,0.0015182450610782272,0.0027585643260914505,0.0006721122581033801,0.0007744620710688538,3.8825000000000176,-0.4299999999998363,16.595000000000027,4,0,0.7283950617283975,21,4,-1,1,2.0
2020-12-11 22:30:00+00:00,0.6829772570641613,0.7243280496209826,0.0016072818601724492,0.0048395830328888945,0.0032655270104182677,0.0018125548194341818,0.0012898972486486237,3.957857142857165,0.7699999999999818,22.605000000000018,4,0,0.516633229132645,22,4,1,0,-0.6743370402053038
2020-12-14 12:30:00+00:00,0.9039301310042637,0.05240174672493809,-0.0011279578241856214,-0.0013075420660799697,-0.001434300537440536,0.0004952885556169917,0.00044457115754344514,1.1428571428571754,-4.90300000000002,-1.0329999999999018,0,2,0.5313552526062434,12,0,-1,1,2.0
2020-12-14 17:30:00+00:00,0.6088418050320726,0.38097178364062406,-0.0032697204845771877,-0.0038435505440564954,-0.0022998475529621976,0.0020124952183018427,0.001446655865812823,3.210214285714252,-13.267000000000053,-3.25,0,4,0.5310472659870229,17,0,-1,0,-1.0
2020-12-14 20:30:00+00:00,0.4542278127183899,0.38801537386442025,-0.0014505724287235955,-0.000755917933605299,-0.0012991435397583517,0.0008163373273103725,0.000777157376558245,3.2834285714285607,-8.432999999999993,5.946999999999889,0,1,0.03908484270732557,20,0,-1,0,-1.0
2020-12-15 10:15:00+00:00,0.09238754325261021,0.006920415224906961,-0.0001511691047459962,0.00013101380667168705,0.0013571086971373436,0.0006600342376771374,0.0006272660791514065,1.8972142857143126,-1.3800000000001091,6.759999999999991,0,2,0.6024960998439536,10,1,-1,0,-1.0
2020-12-15 12:45:00+00:00,0.827127659574504,0.9167553191489693,0.001699221462474254,0.0020905319660153854,0.0023925465906211585,0.0007424037587693805,0.0005178283284588308,1.6399285714285432,2.897000000000162,13.907000000000153,4,0,0.8866145639498608,12,1,1,1,1.1053211009174013
2020-12-15 15:30:00+00:00,0.856408303180364,0.866501618739283,0.0024438915753399737,0.0009588523725492237,0.0019919301569641945,0.0013468986647935035,0.0009656464440633901,2.3372857142857293,1.0,13.190000000000055,1,0,0.41285103785104277,15,1,1,1,0.20284770945108266
2020-12-15 20:15:00+00:00,0.7499655979083536,0.8352827851933562,0.002963441128527089,0.0017082255421163595,0.0019199245685859179,0.001559879985347868,0.0011615982204475923,2.559857142857124,0.7300000000000182,9.169000000000096,1,0,0.2395335768474254,20,1,1,1,0.054813450023027066
2020-12-15 20:30:00+00:00,0.42192691029899854,0.943521594684361,0.0013142750826424798,0.0031263749005736585,0.0035412573008279935,0.001549205987680755,0.0012153885095663012,2.8395714285714058,1.2329999999999472,11.312999999999874,2,0,0.32235853780669466,20,1,1,0,-0.2085402184706939
2020-12-15 22:00:00+00:00,0.08816705336423818,0.10440835266821982,0.00020540673777347251,0.0006381179198653442,-0.0018540245602963745,0.0012174582083396153,0.0014750587570141096,3.8162857142857223,-4.874000000000024,8.062999999999874,2,0,0.20461531607786446,22,1,1,0,-1.0
2020-12-15 23:45:00+00:00,0.6902654867256192,0.7286135693215204,0.0012676138739795562,-3.246071712215137e-05,-0.001792997373150751,0.0009545211013995614,0.0010480342816095434,3.8210000000000264,-6.913999999999987,6.022999999999911,1,0,0.05131264916468613,23,1,1,1,1.554973821989569
2020-12-16 09:30:00+00:00,0.7706837929731163,0.973554967888115,0.0011002375758097926,0.0024085649867016112,0.002369048891941672,0.0005702268863151675,0.0004931055627895564,1.4105714285714643,1.586999999999989,5.336999999999989,4,0,0.5736025753584739,9,2,1,1,0.2763888888888967
2020-12-16 09:45:00+00:00,0.6873808616088748,0.8970644300419455,0.0009713471448158373,0.0031276404482249998,0.0034998498521205956,0.0004735554859909275,0.0005233486328859185,1.5315000000000347,1.7329999999999472,7.1400000000001,5,0,0.7349281140509909,9,2,1,0,-0.13618334067869914
2020-12-16 15:30:00+00:00,0.043944636678186266,0.6633217993079588,0.00012237803707781936,-0.00019563481070850042,-0.0006318994477209072,0.0006966722889047413,0.0006060245860101441,2.2107857142856835,-3.29300000000012,2.0170000000000528,2,0,0.030952380952380374,15,2,1,1,2.0
2020-12-16 15:45:00+00:00,0.892355694227762,0.9594383775351033,0.0030887240012182904,0.003996313917013383,0.002460813113418725,0.0016083700984612017,0.0011572340045305659,2.5543571428571243,2.436999999999898,7.747000000000071,3,0,0.35979892067716623,15,2,1,0,-0.32576632037962744
2020-12-16 17:00:00+00:00,0.8479678876066769,0.8881083793276652,0.0009069467289544164,0.0017832540626769866,0.0022677625727820505,0.00035796327614014194,0.001098679650954142,2.5126428571428505,0.5470000000000255,11.967000000000098,4,0,0.6002732240437219,17,2,1,0,-1.0
2020-12-17 02:30:00+00:00,0.18993794326240726,0.7539893617021468,0.0004639434216395788,-0.004349353334719641,-0.003742841001224795,0.001611027640021781,0.0012273222111100098,2.8684285714285642,-10.742999999999938,1.0470000000000255,1,0,0.38810955243821127,2,3,1,1,2.0
2020-12-17 03:00:00+00:00,0.8768506828876541,0.9617812464134216,0.004123644655028791,0.00844355373081962,0.00359186655302568,0.0032418593665918143,0.0021768691896273396,3.7484999999999866,4.8400000000001455,18.142000000000053,3,0,0.3677876106194755,3,3,1,1,0.04864477743499537
