signal_time,entry_time,exit_time,event_name,direction,entry_price,sl_price,tp_price,exit_price,exit_reason,risk,r_mult,holding_bars,session,h1_regime,cum_r,split,year
2020-11-30 15:00:00+00:00,2020-11-30 15:15:00+00:00,2020-11-30 16:15:00+00:00,sweep_reclaim_short,-1,1780.575,1783.638,1774.4490000000003,1774.4490000000003,tp,3.0629999999998745,2.0,5,ny_overlap,-1,2.0,train,2020
2020-11-30 18:00:00+00:00,2020-11-30 18:15:00+00:00,2020-11-30 22:00:00+00:00,momentum_break_short,-1,1767.085,1777.65,1745.955,1777.65,sl,10.565000000000055,-1.0,16,ny,-1,1.0,train,2020
2020-11-30 22:00:00+00:00,2020-11-30 22:15:00+00:00,2020-11-30 23:30:00+00:00,sweep_reclaim_short,-1,1775.078,1778.515,1768.2039999999997,1778.515,sl,3.4370000000001255,-1.0,6,ny,-1,0.0,train,2020
2020-12-01 00:00:00+00:00,2020-12-01 00:15:00+00:00,2020-12-01 04:15:00+00:00,momentum_break_long,1,1782.695,1770.345,1807.3949999999998,1775.645,timeout,12.349999999999909,-0.5708502024291503,17,asia,1,-0.5708502024291503,train,2020
2020-12-01 10:00:00+00:00,2020-12-01 10:15:00+00:00,2020-12-01 14:15:00+00:00,momentum_break_long,1,1783.168,1778.305,1792.8939999999996,1787.335,timeout,4.862999999999829,0.8568784700802571,17,london,1,0.2860282676511068,train,2020
2020-12-01 14:45:00+00:00,2020-12-01 15:00:00+00:00,2020-12-01 17:45:00+00:00,momentum_break_long,1,1789.135,1784.568,1798.269,1798.269,tp,4.567000000000007,2.0,12,ny_overlap,1,2.2860282676511066,train,2020
2020-12-01 17:00:00+00:00,2020-12-01 17:15:00+00:00,2020-12-01 18:15:00+00:00,momentum_break_long,1,1795.585,1790.858,1805.0390000000002,1805.0390000000002,tp,4.727000000000089,2.0,5,ny,1,4.286028267651107,train,2020
2020-12-01 18:00:00+00:00,2020-12-01 18:15:00+00:00,2020-12-01 22:15:00+00:00,momentum_break_long,1,1799.955,1790.858,1818.149,1808.048,timeout,9.09699999999998,0.8896339452566882,17,ny,1,5.1756622129077945,train,2020
2020-12-01 18:15:00+00:00,2020-12-01 18:30:00+00:00,2020-12-01 22:30:00+00:00,momentum_break_long,1,1807.565,1790.858,1840.9790000000003,1806.848,timeout,16.707000000000107,-0.04291614293410508,17,ny,1,5.132746069973689,train,2020
2020-12-01 21:00:00+00:00,2020-12-01 21:15:00+00:00,2020-12-02 01:15:00+00:00,momentum_break_long,1,1812.018,1802.948,1830.158,1815.795,timeout,9.069999999999936,0.41642778390298457,17,ny,1,5.549173853876674,train,2020
2020-12-02 01:15:00+00:00,2020-12-02 01:30:00+00:00,2020-12-02 06:15:00+00:00,momentum_break_long,1,1815.785,1807.298,1832.7590000000002,1812.205,timeout,8.48700000000008,-0.4218216095204573,17,asia,1,5.127352244356216,train,2020
2020-12-02 07:00:00+00:00,2020-12-02 07:15:00+00:00,2020-12-02 08:45:00+00:00,sweep_reclaim_long,1,1811.895,1810.408,1814.8690000000001,1814.8690000000001,tp,1.48700000000008,2.0,7,london,1,7.127352244356216,train,2020
2020-12-02 12:15:00+00:00,2020-12-02 12:30:00+00:00,2020-12-02 12:30:00+00:00,sweep_reclaim_long,1,1809.028,1808.612,1809.86,1808.612,sl_first_tie,0.41599999999994,-1.0,1,london,1,6.127352244356216,train,2020
2020-12-02 12:45:00+00:00,2020-12-02 13:00:00+00:00,2020-12-02 14:45:00+00:00,sweep_reclaim_long,1,1810.165,1807.405,1815.685,1815.685,tp,2.759999999999991,2.0,8,london,1,8.127352244356217,train,2020
2020-12-02 14:45:00+00:00,2020-12-02 15:00:00+00:00,2020-12-02 16:00:00+00:00,momentum_break_long,1,1815.535,1810.625,1825.3550000000002,1825.3550000000002,tp,4.910000000000082,2.0,5,ny_overlap,1,10.127352244356217,train,2020
2020-12-02 15:30:00+00:00,2020-12-02 15:45:00+00:00,2020-12-02 17:45:00+00:00,momentum_break_long,1,1817.235,1810.625,1830.4549999999997,1830.4549999999997,tp,6.6099999999999,2.0,9,ny_overlap,1,12.127352244356217,train,2020
2020-12-02 15:45:00+00:00,2020-12-02 16:00:00+00:00,2020-12-02 20:00:00+00:00,momentum_break_long,1,1824.525,1810.625,1852.3250000000003,1820.268,timeout,13.900000000000091,-0.30625899280575786,17,ny_overlap,1,11.82109325155046,train,2020
2020-12-02 17:30:00+00:00,2020-12-02 17:45:00+00:00,2020-12-02 19:15:00+00:00,momentum_break_long,1,1830.298,1822.0,1846.894,1822.0,sl,8.298000000000002,-1.0,7,ny,1,10.82109325155046,train,2020
2020-12-02 20:45:00+00:00,2020-12-02 21:00:00+00:00,2020-12-02 21:00:00+00:00,sweep_reclaim_long,1,1816.768,1816.325,1817.654,1816.325,sl,0.44299999999998363,-1.0,1,ny,1,9.82109325155046,train,2020
2020-12-02 21:00:00+00:00,2020-12-02 21:15:00+00:00,2020-12-02 22:30:00+00:00,sweep_reclaim_long,1,1816.728,1812.638,1824.9080000000004,1824.9080000000004,tp,4.0900000000001455,2.0,6,ny,1,11.82109325155046,train,2020
2020-12-03 02:45:00+00:00,2020-12-03 03:00:00+00:00,2020-12-03 07:45:00+00:00,momentum_break_long,1,1829.928,1824.748,1840.2880000000002,1829.198,timeout,5.180000000000064,-0.1409266409266427,17,asia,1,11.680166610623818,train,2020
2020-12-03 04:30:00+00:00,2020-12-03 04:45:00+00:00,2020-12-03 08:00:00+00:00,momentum_break_long,1,1830.698,1827.625,1836.8440000000003,1827.625,sl,3.0730000000000928,-1.0,11,asia,1,10.680166610623818,train,2020
2020-12-03 08:15:00+00:00,2020-12-03 08:30:00+00:00,2020-12-03 08:30:00+00:00,sweep_reclaim_long,1,1829.708,1829.125,1830.8740000000003,1829.125,sl,0.5830000000000837,-1.0,1,london,1,9.680166610623818,train,2020
2020-12-03 09:00:00+00:00,2020-12-03 09:15:00+00:00,2020-12-03 09:15:00+00:00,sweep_reclaim_long,1,1826.708,1826.138,1827.8480000000004,1827.8480000000004,tp,0.5700000000001637,2.0,1,london,1,11.680166610623818,train,2020
2020-12-03 10:30:00+00:00,2020-12-03 10:45:00+00:00,2020-12-03 14:45:00+00:00,compression_expansion_long,1,1833.855,1826.138,1849.2890000000002,1839.688,timeout,7.717000000000098,0.7558636775949216,17,london,1,12.43603028821874,train,2020
2020-12-03 14:30:00+00:00,2020-12-03 14:45:00+00:00,2020-12-03 18:45:00+00:00,momentum_break_long,1,1837.315,1830.488,1850.969,1840.488,timeout,6.826999999999998,0.46477222791855904,17,ny_overlap,1,12.900802516137299,train,2020
2020-12-03 14:45:00+00:00,2020-12-03 15:00:00+00:00,2020-12-03 19:00:00+00:00,momentum_break_long,1,1839.688,1830.488,1858.0880000000002,1842.605,timeout,9.200000000000045,0.3170652173912937,17,ny_overlap,1,13.217867733528593,train,2020
2020-12-03 15:00:00+00:00,2020-12-03 15:15:00+00:00,2020-12-03 19:15:00+00:00,momentum_break_long,1,1842.875,1830.488,1867.649,1842.095,timeout,12.386999999999944,-0.0629692419472008,17,ny_overlap,1,13.154898491581392,train,2020
2020-12-03 20:45:00+00:00,2020-12-03 21:00:00+00:00,2020-12-03 21:45:00+00:00,compression_expansion_long,1,1839.008,1834.645,1847.7340000000002,1834.645,sl,4.363000000000056,-1.0,4,ny,1,12.154898491581392,train,2020
2020-12-03 21:15:00+00:00,2020-12-03 21:30:00+00:00,2020-12-03 21:45:00+00:00,compression_expansion_long,1,1840.083,1834.698,1850.853,1834.698,sl,5.384999999999991,-1.0,2,ny,1,11.154898491581392,train,2020
2020-12-03 21:30:00+00:00,2020-12-03 21:45:00+00:00,2020-12-03 21:45:00+00:00,compression_expansion_long,1,1840.088,1834.698,1850.8679999999997,1834.698,sl,5.389999999999873,-1.0,1,ny,1,10.154898491581392,train,2020
2020-12-04 04:00:00+00:00,2020-12-04 04:15:00+00:00,2020-12-04 08:15:00+00:00,momentum_break_long,1,1841.788,1838.688,1847.9879999999998,1838.688,sl,3.099999999999909,-1.0,14,asia,1,9.154898491581392,train,2020
2020-12-04 08:45:00+00:00,2020-12-04 09:00:00+00:00,2020-12-04 09:00:00+00:00,sweep_reclaim_long,1,1840.038,1839.235,1841.6440000000002,1839.235,sl,0.803000000000111,-1.0,1,london,1,8.154898491581392,train,2020
2020-12-04 09:15:00+00:00,2020-12-04 09:30:00+00:00,2020-12-04 09:30:00+00:00,sweep_reclaim_long,1,1838.028,1837.878,1838.3280000000002,1838.3280000000002,tp,0.15000000000009095,2.0,1,london,1,10.154898491581392,train,2020
2020-12-04 09:30:00+00:00,2020-12-04 09:45:00+00:00,2020-12-04 13:00:00+00:00,compression_expansion_long,1,1841.694,1837.878,1849.326,1837.878,sl,3.816000000000031,-1.0,14,london,1,9.154898491581392,train,2020
2020-12-04 10:00:00+00:00,2020-12-04 10:15:00+00:00,2020-12-04 13:00:00+00:00,momentum_break_long,1,1844.405,1837.878,1857.459,1837.878,sl,6.527000000000044,-1.0,12,london,1,8.154898491581392,train,2020
2020-12-04 13:00:00+00:00,2020-12-04 13:15:00+00:00,2020-12-04 13:30:00+00:00,sweep_reclaim_long,1,1839.245,1837.778,1842.1789999999996,1842.1789999999996,tp,1.4669999999998709,2.0,2,ny_overlap,1,10.154898491581392,train,2020
2020-12-04 15:15:00+00:00,2020-12-04 15:30:00+00:00,2020-12-04 19:30:00+00:00,sweep_reclaim_long,1,1842.028,1837.718,1850.648,1841.248,timeout,4.309999999999945,-0.18097447795823263,17,ny_overlap,1,9.97392401362316,train,2020
2020-12-04 17:00:00+00:00,2020-12-04 17:15:00+00:00,2020-12-04 17:15:00+00:00,compression_expansion_long,1,1842.478,1839.458,1848.518,1839.458,sl,3.019999999999982,-1.0,1,ny,1,8.97392401362316,train,2020
2020-12-04 18:45:00+00:00,2020-12-04 19:00:00+00:00,2020-12-04 20:45:00+00:00,compression_expansion_long,1,1842.645,1838.405,1851.125,1838.405,sl,4.240000000000009,-1.0,8,ny,1,7.97392401362316,train,2020
2020-12-04 20:30:00+00:00,2020-12-04 20:45:00+00:00,2020-12-04 20:45:00+00:00,momentum_break_long,1,1845.648,1838.405,1860.1339999999998,1838.405,sl,7.242999999999938,-1.0,1,ny,1,6.97392401362316,train,2020
2020-12-04 20:45:00+00:00,2020-12-04 21:00:00+00:00,2020-12-04 22:30:00+00:00,sweep_reclaim_long,1,1838.985,1833.074,1850.8069999999996,1833.074,sl,5.910999999999831,-1.0,7,ny,1,5.97392401362316,train,2020
2020-12-04 21:15:00+00:00,2020-12-04 21:30:00+00:00,2020-12-04 22:30:00+00:00,compression_expansion_long,1,1841.935,1833.074,1859.6569999999997,1833.074,sl,8.860999999999876,-1.0,5,ny,1,4.97392401362316,train,2020
2020-12-04 21:45:00+00:00,2020-12-04 22:00:00+00:00,2020-12-04 22:30:00+00:00,compression_expansion_long,1,1845.784,1833.074,1871.2040000000002,1833.074,sl,12.710000000000036,-1.0,3,ny,1,3.9739240136231597,train,2020
2020-12-04 22:30:00+00:00,2020-12-04 22:45:00+00:00,2020-12-04 22:45:00+00:00,sweep_reclaim_long,1,1833.198,1833.074,1833.4460000000001,1833.074,sl_first_tie,0.12400000000002365,-1.0,1,ny,1,2.9739240136231597,train,2020
2020-12-04 22:45:00+00:00,2020-12-04 23:00:00+00:00,2020-12-04 23:00:00+00:00,compression_expansion_long,1,1834.898,1833.074,1838.5459999999996,1833.074,sl,1.8239999999998417,-1.0,1,ny,1,1.9739240136231597,train,2020
2020-12-05 04:30:00+00:00,2020-12-05 04:45:00+00:00,2020-12-07 06:30:00+00:00,momentum_break_long,1,1838.658,1835.535,1844.9039999999995,1835.535,sl,3.12299999999982,-1.0,5,asia,1,0.9739240136231597,train,2020
2020-12-07 06:45:00+00:00,2020-12-07 07:00:00+00:00,2020-12-07 11:00:00+00:00,sweep_reclaim_long,1,1835.445,1832.948,1840.4389999999996,1837.795,timeout,2.4969999999998436,0.9411293552263851,17,asia,1,1.9150533688495448,train,2020
2020-12-07 08:15:00+00:00,2020-12-07 08:30:00+00:00,2020-12-07 12:30:00+00:00,compression_expansion_long,1,1836.815,1834.734,1840.9770000000003,1840.9770000000003,tp,2.081000000000131,2.0,17,london,1,3.915053368849545,train,2020
2020-12-07 10:00:00+00:00,2020-12-07 10:15:00+00:00,2020-12-07 14:15:00+00:00,momentum_break_long,1,1839.305,1834.734,1848.4470000000003,1840.405,timeout,4.57100000000014,0.24064756070878918,17,london,1,4.155700929558334,train,2020
2020-12-07 12:15:00+00:00,2020-12-07 12:30:00+00:00,2020-12-07 15:15:00+00:00,momentum_break_long,1,1839.595,1836.665,1845.4550000000002,1836.665,sl,2.9300000000000637,-1.0,12,london,1,3.155700929558334,train,2020
2020-12-07 15:45:00+00:00,2020-12-07 16:00:00+00:00,2020-12-07 20:00:00+00:00,rejection_long,1,1828.755,1821.808,1842.6490000000003,1832.948,timeout,6.947000000000116,0.6035698862818358,17,ny_overlap,1,3.7592708158401695,train,2020
2020-12-07 21:45:00+00:00,2020-12-07 22:00:00+00:00,2020-12-08 02:00:00+00:00,momentum_break_long,1,1845.885,1829.025,1879.6049999999998,1861.685,timeout,16.8599999999999,0.9371293001186268,17,ny,1,4.696400115958796,train,2020
2020-12-07 22:00:00+00:00,2020-12-07 22:15:00+00:00,2020-12-08 02:15:00+00:00,momentum_break_long,1,1858.478,1829.025,1917.384,1860.515,timeout,29.452999999999975,0.06916103622721069,17,ny,1,4.765561152186007,train,2020
2020-12-08 03:15:00+00:00,2020-12-08 03:30:00+00:00,2020-12-08 03:30:00+00:00,sweep_reclaim_long,1,1858.688,1857.895,1860.2740000000003,1860.2740000000003,tp,0.79300000000012,2.0,1,asia,1,6.765561152186007,train,2020
2020-12-08 11:00:00+00:00,2020-12-08 11:15:00+00:00,2020-12-08 15:15:00+00:00,momentum_break_long,1,1870.025,1861.0,1888.0750000000003,1861.858,timeout,9.025000000000091,-0.9049307479224444,17,london,1,5.860630404263563,train,2020
2020-12-08 14:30:00+00:00,2020-12-08 14:45:00+00:00,2020-12-08 14:45:00+00:00,sweep_reclaim_long,1,1867.038,1866.485,1868.1440000000002,1866.485,sl,0.553000000000111,-1.0,1,ny_overlap,1,4.860630404263563,train,2020
2020-12-08 15:30:00+00:00,2020-12-08 15:45:00+00:00,2020-12-08 18:15:00+00:00,sweep_reclaim_long,1,1866.008,1861.138,1875.7480000000003,1861.138,sl,4.870000000000118,-1.0,11,ny_overlap,1,3.8606304042635626,train,2020
2020-12-08 18:15:00+00:00,2020-12-08 18:30:00+00:00,2020-12-08 18:30:00+00:00,sweep_reclaim_long,1,1861.738,1860.148,1864.9180000000003,1860.148,sl,1.5900000000001455,-1.0,1,ny,1,2.8606304042635626,train,2020
2020-12-08 20:45:00+00:00,2020-12-08 21:00:00+00:00,2020-12-09 01:00:00+00:00,momentum_break_long,1,1869.535,1861.308,1885.9890000000003,1872.558,timeout,8.22700000000009,0.36744864470643956,17,ny,1,3.2280790489700024,train,2020
2020-12-08 21:15:00+00:00,2020-12-08 21:30:00+00:00,2020-12-09 01:30:00+00:00,compression_expansion_long,1,1868.955,1861.308,1884.2489999999998,1870.548,timeout,7.6469999999999345,0.2083169870537581,17,ny,1,3.4363960360237606,train,2020
2020-12-08 21:45:00+00:00,2020-12-08 22:00:00+00:00,2020-12-09 02:00:00+00:00,momentum_break_long,1,1874.688,1861.308,1901.4480000000003,1871.328,timeout,13.38000000000011,-0.2511210762331913,17,ny,1,3.1852749597905694,train,2020
2020-12-09 08:15:00+00:00,2020-12-09 08:30:00+00:00,2020-12-09 09:45:00+00:00,sweep_reclaim_long,1,1867.275,1865.225,1871.3750000000005,1865.225,sl,2.050000000000182,-1.0,6,london,1,2.1852749597905694,train,2020
2020-12-09 09:45:00+00:00,2020-12-09 10:00:00+00:00,2020-12-09 10:30:00+00:00,sweep_reclaim_long,1,1865.872,1864.668,1868.2800000000004,1864.668,sl,1.2040000000001783,-1.0,3,london,1,1.1852749597905694,train,2020
2020-12-09 16:00:00+00:00,2020-12-09 16:15:00+00:00,2020-12-09 17:30:00+00:00,compression_expansion_long,1,1865.385,1857.888,1880.3790000000001,1857.888,sl,7.497000000000071,-1.0,6,ny_overlap,1,0.1852749597905694,train,2020
2020-12-09 16:45:00+00:00,2020-12-09 17:00:00+00:00,2020-12-09 17:30:00+00:00,compression_expansion_long,1,1862.055,1858.155,1869.8550000000002,1858.155,sl,3.900000000000091,-1.0,3,ny_overlap,1,-0.8147250402094306,train,2020
2020-12-09 17:30:00+00:00,2020-12-09 17:45:00+00:00,2020-12-09 18:45:00+00:00,sweep_reclaim_long,1,1858.325,1855.975,1863.0250000000003,1855.975,sl,2.3500000000001364,-1.0,5,ny,1,-1.8147250402094306,train,2020
2020-12-09 18:45:00+00:00,2020-12-09 19:00:00+00:00,2020-12-09 20:15:00+00:00,momentum_break_short,-1,1854.305,1860.685,1841.5450000000003,1860.685,sl,6.379999999999882,-1.0,6,ny,-1,-2.8147250402094306,train,2020
2020-12-09 21:00:00+00:00,2020-12-09 21:15:00+00:00,2020-12-09 22:00:00+00:00,compression_expansion_short,-1,1858.328,1864.028,1846.9279999999999,1846.9279999999999,tp,5.7000000000000455,2.0,4,ny,-1,-0.8147250402094306,train,2020
2020-12-09 21:15:00+00:00,2020-12-09 21:30:00+00:00,2020-12-09 22:00:00+00:00,compression_expansion_short,-1,1857.468,1864.028,1844.3480000000002,1844.3480000000002,tp,6.559999999999945,2.0,3,ny,-1,1.1852749597905694,train,2020
2020-12-09 21:30:00+00:00,2020-12-09 21:45:00+00:00,2020-12-10 01:30:00+00:00,compression_expansion_short,-1,1853.928,1864.028,1833.7280000000003,1833.7280000000003,tp,10.099999999999909,2.0,16,ny,-1,3.1852749597905694,train,2020
2020-12-09 22:00:00+00:00,2020-12-09 22:15:00+00:00,2020-12-10 02:15:00+00:00,momentum_break_short,-1,1840.425,1864.028,1793.2189999999998,1829.515,timeout,23.603000000000065,0.46222937762148136,17,ny,-1,3.647504337412051,train,2020
2020-12-10 01:15:00+00:00,2020-12-10 01:30:00+00:00,2020-12-10 06:15:00+00:00,momentum_break_short,-1,1835.818,1851.028,1805.398,1836.188,timeout,15.210000000000036,-0.024326101249185886,17,asia,-1,3.623178236162865,train,2020
2020-12-10 02:00:00+00:00,2020-12-10 02:15:00+00:00,2020-12-10 07:00:00+00:00,momentum_break_short,-1,1827.888,1851.028,1781.6079999999997,1834.868,timeout,23.1400000000001,-0.3016421780466719,17,asia,-1,3.3215360581161932,train,2020
2020-12-10 16:15:00+00:00,2020-12-10 16:30:00+00:00,2020-12-10 20:30:00+00:00,momentum_break_short,-1,1829.818,1839.998,1809.4579999999999,1839.998,sl,10.180000000000064,-1.0,17,ny_overlap,-1,2.3215360581161932,train,2020
2020-12-10 20:15:00+00:00,2020-12-10 20:30:00+00:00,2020-12-10 20:30:00+00:00,sweep_reclaim_short,-1,1837.605,1838.628,1835.5590000000002,1838.628,sl,1.0229999999999109,-1.0,1,ny,-1,1.3215360581161932,train,2020
2020-12-11 06:30:00+00:00,2020-12-11 06:45:00+00:00,2020-12-11 07:15:00+00:00,sweep_reclaim_short,-1,1836.775,1837.698,1834.929,1837.698,sl,0.9230000000000018,-1.0,3,asia,-1,0.32153605811619324,train,2020
2020-12-11 09:15:00+00:00,2020-12-11 09:30:00+00:00,2020-12-11 13:15:00+00:00,sweep_reclaim_short,-1,1838.345,1840.555,1833.925,1833.925,tp,2.2100000000000364,2.0,16,london,-1,2.3215360581161932,train,2020
2020-12-11 15:30:00+00:00,2020-12-11 15:45:00+00:00,2020-12-11 16:30:00+00:00,momentum_break_short,-1,1832.598,1836.865,1824.0639999999999,1836.865,sl,4.267000000000053,-1.0,4,ny_overlap,-1,1.3215360581161932,train,2020
2020-12-11 17:15:00+00:00,2020-12-11 17:30:00+00:00,2020-12-11 18:00:00+00:00,sweep_reclaim_short,-1,1836.645,1839.535,1830.8649999999998,1830.8649999999998,tp,2.8900000000001,2.0,3,ny,-1,3.3215360581161932,train,2020
2020-12-11 18:00:00+00:00,2020-12-11 18:15:00+00:00,2020-12-11 20:45:00+00:00,momentum_break_short,-1,1830.178,1839.535,1811.4640000000002,1839.535,sl,9.356999999999971,-1.0,11,ny,-1,2.3215360581161932,train,2020
2020-12-11 21:15:00+00:00,2020-12-11 21:30:00+00:00,2020-12-11 21:30:00+00:00,sweep_reclaim_short,-1,1840.428,1842.448,1836.3880000000001,1836.3880000000001,tp,2.019999999999982,2.0,1,ny,-1,4.321536058116193,train,2020
2020-12-11 22:30:00+00:00,2020-12-11 22:45:00+00:00,2020-12-12 02:45:00+00:00,momentum_break_long,1,1846.438,1834.748,1869.8180000000002,1838.555,timeout,11.690000000000055,-0.6743370402053038,17,ny,1,3.647199017910889,train,2020
2020-12-14 12:30:00+00:00,2020-12-14 12:45:00+00:00,2020-12-14 16:15:00+00:00,momentum_break_short,-1,1833.065,1836.625,1825.9450000000002,1825.9450000000002,tp,3.5599999999999454,2.0,15,london,-1,5.647199017910889,train,2020
2020-12-14 17:30:00+00:00,2020-12-14 17:45:00+00:00,2020-12-14 21:00:00+00:00,momentum_break_short,-1,1822.058,1830.668,1804.8380000000002,1830.668,sl,8.6099999999999,-1.0,14,ny,-1,4.647199017910889,train,2020
2020-12-14 20:30:00+00:00,2020-12-14 20:45:00+00:00,2020-12-14 21:00:00+00:00,compression_expansion_short,-1,1824.215,1829.975,1812.695,1829.975,sl,5.759999999999991,-1.0,2,ny,-1,3.6471990179108893,train,2020
2020-12-15 10:15:00+00:00,2020-12-15 10:30:00+00:00,2020-12-15 11:45:00+00:00,sweep_reclaim_short,-1,1832.088,1834.978,1826.3079999999998,1834.978,sl,2.8900000000001,-1.0,6,london,-1,2.6471990179108893,train,2020
2020-12-15 12:45:00+00:00,2020-12-15 13:00:00+00:00,2020-12-15 17:00:00+00:00,momentum_break_long,1,1839.275,1833.825,1850.1750000000002,1845.299,timeout,5.4500000000000455,1.1053211009174013,17,london,1,3.752520118828291,train,2020
2020-12-15 15:30:00+00:00,2020-12-15 15:45:00+00:00,2020-12-15 19:45:00+00:00,momentum_break_long,1,1844.605,1839.759,1854.297,1845.588,timeout,4.846000000000004,0.20284770945108266,17,ny_overlap,1,3.9553678282793734,train,2020
2020-12-15 20:15:00+00:00,2020-12-15 20:30:00+00:00,2020-12-16 00:30:00+00:00,momentum_break_long,1,1848.818,1842.305,1861.8439999999998,1849.175,timeout,6.51299999999992,0.054813450023027066,17,ny,1,4.010181278302401,train,2020
2020-12-15 20:30:00+00:00,2020-12-15 20:45:00+00:00,2020-12-16 00:45:00+00:00,compression_expansion_long,1,1851.368,1842.305,1869.4939999999997,1849.478,timeout,9.062999999999874,-0.2085402184706939,17,ny,1,3.801641059831707,train,2020
2020-12-15 22:00:00+00:00,2020-12-15 22:15:00+00:00,2020-12-15 23:15:00+00:00,compression_expansion_long,1,1850.305,1846.818,1857.2790000000002,1846.818,sl,3.48700000000008,-1.0,5,ny,1,2.801641059831707,train,2020
2020-12-15 23:45:00+00:00,2020-12-16 00:00:00+00:00,2020-12-16 04:00:00+00:00,compression_expansion_long,1,1848.378,1844.558,1856.0179999999998,1854.318,timeout,3.8199999999999363,1.554973821989569,17,ny,1,4.356614881821276,train,2020
2020-12-16 09:30:00+00:00,2020-12-16 09:45:00+00:00,2020-12-16 13:45:00+00:00,momentum_break_long,1,1856.185,1851.145,1866.2649999999999,1857.578,timeout,5.039999999999964,0.2763888888888967,17,london,1,4.6330037707101726,train,2020
2020-12-16 09:45:00+00:00,2020-12-16 10:00:00+00:00,2020-12-16 14:00:00+00:00,momentum_break_long,1,1857.952,1851.145,1871.566,1857.025,timeout,6.807000000000016,-0.13618334067869914,17,london,1,4.496820430031473,train,2020
2020-12-16 15:30:00+00:00,2020-12-16 15:45:00+00:00,2020-12-16 15:45:00+00:00,compression_expansion_long,1,1855.145,1853.118,1859.199,1859.199,tp,2.0270000000000437,2.0,1,ny_overlap,1,6.496820430031473,train,2020
2020-12-16 15:45:00+00:00,2020-12-16 16:00:00+00:00,2020-12-16 20:00:00+00:00,momentum_break_long,1,1860.915,1853.118,1876.509,1858.375,timeout,7.7970000000000255,-0.32576632037962744,17,ny_overlap,1,6.171054109651846,train,2020
2020-12-16 17:00:00+00:00,2020-12-16 17:15:00+00:00,2020-12-16 20:30:00+00:00,momentum_break_long,1,1865.128,1853.118,1889.148,1853.118,sl,12.009999999999991,-1.0,14,ny,1,5.171054109651846,train,2020
2020-12-17 02:30:00+00:00,2020-12-17 02:45:00+00:00,2020-12-17 02:45:00+00:00,sweep_reclaim_long,1,1848.015,1844.663,1854.7190000000003,1854.7190000000003,tp,3.352000000000089,2.0,1,asia,1,7.171054109651846,train,2020
2020-12-17 03:00:00+00:00,2020-12-17 03:15:00+00:00,2020-12-17 08:00:00+00:00,momentum_break_long,1,1862.815,1844.663,1899.1190000000001,1863.698,timeout,18.152000000000044,0.04864477743499537,17,asia,1,7.219698887086841,train,2020
2020-12-17 08:30:00+00:00,2020-12-17 08:45:00+00:00,2020-12-17 09:45:00+00:00,momentum_break_long,1,1866.588,1862.418,1874.928,1862.418,sl,4.170000000000073,-1.0,5,london,1,6.219698887086841,train,2020
2020-12-17 09:45:00+00:00,2020-12-17 10:00:00+00:00,2020-12-17 11:30:00+00:00,sweep_reclaim_long,1,1863.008,1861.898,1865.2280000000003,1865.2280000000003,tp,1.1100000000001273,2.0,7,london,1,8.21969888708684,train,2020
2020-12-17 13:00:00+00:00,2020-12-17 13:15:00+00:00,2020-12-17 15:30:00+00:00,momentum_break_long,1,1869.218,1866.038,1875.5780000000002,1875.5780000000002,tp,3.1800000000000637,2.0,10,ny_overlap,1,10.21969888708684,train,2020
2020-12-17 13:30:00+00:00,2020-12-17 13:45:00+00:00,2020-12-17 15:45:00+00:00,momentum_break_long,1,1871.095,1866.038,1881.209,1881.209,tp,5.057000000000016,2.0,9,ny_overlap,1,12.21969888708684,train,2020
2020-12-17 14:15:00+00:00,2020-12-17 14:30:00+00:00,2020-12-17 15:45:00+00:00,momentum_break_long,1,1871.265,1866.038,1881.7190000000003,1881.7190000000003,tp,5.227000000000089,2.0,6,ny_overlap,1,14.21969888708684,train,2020
2020-12-17 15:00:00+00:00,2020-12-17 15:15:00+00:00,2020-12-17 19:15:00+00:00,momentum_break_long,1,1874.818,1866.038,1892.378,1876.928,timeout,8.779999999999973,0.2403189066059378,17,ny_overlap,1,14.460017793692778,train,2020
2020-12-17 15:30:00+00:00,2020-12-17 15:45:00+00:00,2020-12-17 19:45:00+00:00,momentum_break_long,1,1879.565,1866.038,1906.6190000000001,1881.275,timeout,13.527000000000044,0.12641383898869157,17,ny_overlap,1,14.58643163268147,train,2020
2020-12-17 20:45:00+00:00,2020-12-17 21:00:00+00:00,2020-12-18 01:00:00+00:00,momentum_break_long,1,1886.968,1874.438,1912.028,1887.605,timeout,12.529999999999973,0.05083798882681125,17,ny,1,14.637269621508281,train,2020
2020-12-17 21:45:00+00:00,2020-12-17 22:00:00+00:00,2020-12-18 02:00:00+00:00,momentum_break_long,1,1892.585,1874.438,1928.879,1884.325,timeout,18.146999999999935,-0.45517165371686896,17,ny,1,14.182097967791412,train,2020
2020-12-18 02:00:00+00:00,2020-12-18 02:15:00+00:00,2020-12-18 07:00:00+00:00,sweep_reclaim_long,1,1884.355,1882.495,1888.0750000000003,1883.695,timeout,1.8600000000001273,-0.3548387096774391,17,asia,1,13.827259258113973,train,2020
2020-12-18 15:30:00+00:00,2020-12-18 15:45:00+00:00,2020-12-18 15:45:00+00:00,sweep_reclaim_long,1,1878.158,1877.275,1879.9239999999995,1879.9239999999995,tp,0.8829999999998108,2.0,1,ny_overlap,1,15.827259258113973,train,2020
