event_time,entry_time,exit_time,event_name,side,session,year,split,entry_price,stop_price,take_profit,exit_price,exit_reason,risk,r,holding_bars,near_gap
2020-11-30 08:30:00+00:00,2020-11-30 08:45:00+00:00,2020-11-30 10:00:00+00:00,momentum_break,short,london,2020,train,1781.458,1785.565,1773.2440000000001,1773.2440000000001,tp,4.106999999999971,2.0,5,False
2020-11-30 10:00:00+00:00,2020-11-30 10:15:00+00:00,2020-11-30 14:15:00+00:00,momentum_break,short,london,2020,train,1766.295,1782.397,1734.0910000000003,1777.108,timeout,16.10199999999986,-0.6715314867718275,16,False
2020-11-30 16:00:00+00:00,2020-11-30 16:15:00+00:00,2020-11-30 18:00:00+00:00,momentum_break,short,ny_overlap,2020,train,1775.694,1780.148,1766.786,1766.786,tp,4.453999999999951,2.0,7,False
2020-11-30 19:00:00+00:00,2020-11-30 19:15:00+00:00,2020-11-30 19:15:00+00:00,momentum_break,short,ny,2020,train,1770.848,1772.648,1767.248,1772.648,sl,1.7999999999999545,-1.0,0,False
2020-11-30 20:45:00+00:00,2020-11-30 21:00:00+00:00,2020-11-30 21:00:00+00:00,rejection,short,ny,2020,train,1768.768,1772.868,1760.5680000000002,1772.868,sl,4.099999999999909,-1.0,0,False
2020-11-30 21:45:00+00:00,2020-11-30 22:00:00+00:00,2020-11-30 22:00:00+00:00,momentum_break,short,ny,2020,train,1770.628,1776.918,1758.048,1776.918,sl,6.289999999999964,-1.0,0,False
2020-11-30 23:45:00+00:00,2020-12-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,rejection,short,ny,2020,train,1780.258,1782.528,1775.718,1782.528,sl,2.269999999999982,-1.0,0,False
2020-12-01 04:00:00+00:00,2020-12-01 04:15:00+00:00,2020-12-01 08:30:00+00:00,momentum_break,short,asia,2020,train,1775.775,1780.425,1766.4750000000004,1780.425,sl,4.649999999999864,-1.0,14,False
2020-12-01 16:00:00+00:00,2020-12-01 16:15:00+00:00,2020-12-01 16:30:00+00:00,sweep_reclaim,long,ny_overlap,2020,train,1793.945,1790.868,1800.099,1790.868,sl,3.076999999999998,-1.0,1,False
2020-12-01 16:45:00+00:00,2020-12-01 17:00:00+00:00,2020-12-01 17:45:00+00:00,sweep_reclaim,long,ny_overlap,2020,train,1793.305,1790.858,1798.1990000000003,1798.1990000000003,tp,2.4470000000001164,2.0,3,False
2020-12-01 17:45:00+00:00,2020-12-01 18:00:00+00:00,2020-12-01 18:15:00+00:00,sweep_reclaim,long,ny,2020,train,1797.775,1794.685,1803.9550000000004,1803.9550000000004,tp,3.0900000000001455,2.0,1,False
2020-12-01 18:15:00+00:00,2020-12-01 18:30:00+00:00,2020-12-01 22:30:00+00:00,momentum_break,long,ny,2020,train,1807.565,1796.265,1830.165,1806.848,timeout,11.299999999999955,-0.06345132743363727,16,False
2020-12-01 23:00:00+00:00,2020-12-01 23:15:00+00:00,2020-12-02 03:15:00+00:00,momentum_break,long,ny,2020,train,1811.045,1804.818,1823.4990000000003,1814.735,timeout,6.227000000000089,0.5925806969647943,16,False
2020-12-02 06:30:00+00:00,2020-12-02 06:45:00+00:00,2020-12-02 06:45:00+00:00,rejection,long,asia,2020,train,1812.255,1811.709,1813.3470000000002,1811.709,sl,0.5460000000000491,-1.0,0,False
2020-12-02 06:45:00+00:00,2020-12-02 07:00:00+00:00,2020-12-02 07:00:00+00:00,rejection,long,asia,2020,train,1812.418,1811.034,1815.1859999999995,1811.034,sl,1.3839999999997872,-1.0,0,False
2020-12-02 07:00:00+00:00,2020-12-02 07:15:00+00:00,2020-12-02 08:45:00+00:00,rejection,long,london,2020,train,1811.895,1810.408,1814.8690000000001,1814.8690000000001,tp,1.48700000000008,2.0,6,False
2020-12-02 08:45:00+00:00,2020-12-02 09:00:00+00:00,2020-12-02 10:00:00+00:00,compression_expansion,long,london,2020,train,1813.918,1811.588,1818.5779999999997,1811.588,sl,2.3299999999999272,-1.0,4,False
2020-12-02 10:45:00+00:00,2020-12-02 11:00:00+00:00,2020-12-02 12:15:00+00:00,rejection,long,london,2020,train,1810.148,1808.785,1812.8739999999996,1808.785,sl,1.362999999999829,-1.0,5,False
2020-12-02 12:15:00+00:00,2020-12-02 12:30:00+00:00,2020-12-02 12:45:00+00:00,rejection,long,ny_overlap,2020,train,1809.028,1807.784,1811.5159999999998,1807.784,sl,1.2439999999999145,-1.0,1,False
2020-12-02 12:45:00+00:00,2020-12-02 13:00:00+00:00,2020-12-02 14:45:00+00:00,rejection,long,ny_overlap,2020,train,1810.165,1807.405,1815.685,1815.685,tp,2.759999999999991,2.0,7,False
2020-12-02 14:45:00+00:00,2020-12-02 15:00:00+00:00,2020-12-02 16:00:00+00:00,momentum_break,long,ny_overlap,2020,train,1815.535,1810.625,1825.3550000000002,1825.3550000000002,tp,4.910000000000082,2.0,4,False
2020-12-02 16:00:00+00:00,2020-12-02 16:15:00+00:00,2020-12-02 20:15:00+00:00,sweep_reclaim,long,ny_overlap,2020,train,1824.485,1814.565,1844.3249999999996,1826.075,timeout,9.919999999999845,0.1602822580645333,16,False
2020-12-02 20:15:00+00:00,2020-12-02 20:30:00+00:00,2020-12-02 20:45:00+00:00,momentum_break,long,ny,2020,train,1826.075,1816.325,1845.575,1816.325,sl,9.75,-1.0,1,False
2020-12-02 21:00:00+00:00,2020-12-02 21:15:00+00:00,2020-12-02 22:30:00+00:00,rejection,long,ny,2020,train,1816.728,1812.638,1824.9080000000004,1824.9080000000004,tp,4.0900000000001455,2.0,5,False
2020-12-02 23:45:00+00:00,2020-12-03 00:00:00+00:00,2020-12-03 00:30:00+00:00,sweep_reclaim,long,ny,2020,train,1828.635,1825.738,1834.4289999999999,1825.738,sl,2.8969999999999345,-1.0,2,False
2020-12-03 00:30:00+00:00,2020-12-03 00:45:00+00:00,2020-12-03 01:00:00+00:00,rejection,long,asia,2020,train,1826.618,1825.358,1829.138,1825.358,sl,1.259999999999991,-1.0,1,False
2020-12-03 01:15:00+00:00,2020-12-03 01:30:00+00:00,2020-12-03 04:30:00+00:00,momentum_break,long,asia,2020,train,1826.825,1824.748,1830.979,1830.979,tp,2.076999999999998,2.0,12,False
2020-12-03 04:30:00+00:00,2020-12-03 04:45:00+00:00,2020-12-03 07:30:00+00:00,momentum_break,long,asia,2020,train,1830.698,1827.765,1836.564,1827.765,sl,2.9329999999999927,-1.0,8,False
2020-12-03 07:30:00+00:00,2020-12-03 07:45:00+00:00,2020-12-03 08:00:00+00:00,rejection,long,london,2020,train,1828.965,1827.705,1831.485,1827.705,sl,1.259999999999991,-1.0,1,False
2020-12-03 08:45:00+00:00,2020-12-03 09:00:00+00:00,2020-12-03 09:00:00+00:00,rejection,long,london,2020,train,1827.655,1826.328,1830.309,1826.328,sl,1.3269999999999982,-1.0,0,False
2020-12-03 09:15:00+00:00,2020-12-03 09:30:00+00:00,2020-12-03 10:30:00+00:00,momentum_break,long,london,2020,train,1828.468,1826.138,1833.1280000000004,1833.1280000000004,tp,2.3300000000001546,2.0,4,False
2020-12-03 10:45:00+00:00,2020-12-03 11:00:00+00:00,2020-12-03 15:00:00+00:00,sweep_reclaim,long,london,2020,train,1835.555,1828.964,1848.7370000000003,1842.875,timeout,6.591000000000122,1.1106053709603703,16,False
2020-12-03 15:00:00+00:00,2020-12-03 15:15:00+00:00,2020-12-03 17:45:00+00:00,momentum_break,long,ny_overlap,2020,train,1842.875,1834.665,1859.295,1834.665,sl,8.210000000000036,-1.0,10,False
2020-12-03 18:00:00+00:00,2020-12-03 18:15:00+00:00,2020-12-03 21:45:00+00:00,momentum_break,long,ny,2020,train,1839.608,1834.645,1849.5339999999999,1834.645,sl,4.962999999999965,-1.0,14,False
2020-12-04 00:30:00+00:00,2020-12-04 00:45:00+00:00,2020-12-04 04:45:00+00:00,momentum_break,long,asia,2020,train,1835.708,1830.335,1846.4540000000002,1840.378,timeout,5.373000000000047,0.8691606179043001,16,False
2020-12-04 07:30:00+00:00,2020-12-04 07:45:00+00:00,2020-12-04 08:15:00+00:00,momentum_break,long,london,2020,train,1841.688,1839.235,1846.5940000000005,1839.235,sl,2.453000000000202,-1.0,2,False
2020-12-04 09:30:00+00:00,2020-12-04 09:45:00+00:00,2020-12-04 13:00:00+00:00,compression_expansion,long,london,2020,train,1841.694,1837.878,1849.326,1837.878,sl,3.816000000000031,-1.0,13,False
2020-12-04 13:00:00+00:00,2020-12-04 13:15:00+00:00,2020-12-04 13:30:00+00:00,rejection,long,ny_overlap,2020,train,1839.245,1837.778,1842.1789999999996,1842.1789999999996,tp,1.4669999999998709,2.0,1,False
2020-12-04 13:30:00+00:00,2020-12-04 13:45:00+00:00,2020-12-04 15:15:00+00:00,momentum_break,long,ny_overlap,2020,train,1842.338,1837.778,1851.4579999999999,1837.778,sl,4.559999999999945,-1.0,6,False
2020-12-04 16:15:00+00:00,2020-12-04 16:30:00+00:00,2020-12-04 17:15:00+00:00,rejection,long,ny_overlap,2020,train,1840.895,1839.458,1843.7689999999998,1839.458,sl,1.4369999999998981,-1.0,3,False
2020-12-04 17:15:00+00:00,2020-12-04 17:30:00+00:00,2020-12-04 17:30:00+00:00,sweep_reclaim,long,ny,2020,train,1839.595,1838.678,1841.4289999999999,1838.678,sl,0.9169999999999163,-1.0,0,False
2020-12-04 17:30:00+00:00,2020-12-04 17:45:00+00:00,2020-12-04 18:15:00+00:00,rejection,long,ny,2020,train,1839.675,1838.628,1841.769,1838.628,sl,1.0470000000000255,-1.0,2,False
2020-12-04 18:45:00+00:00,2020-12-04 19:00:00+00:00,2020-12-04 20:45:00+00:00,momentum_break,long,ny,2020,train,1842.645,1838.405,1851.125,1838.405,sl,4.240000000000009,-1.0,7,False
2020-12-05 05:00:00+00:00,2020-12-07 06:00:00+00:00,2020-12-07 06:15:00+00:00,sweep_reclaim,long,asia,2020,train,1838.528,1836.815,1841.954,1836.815,sl,1.7129999999999654,-1.0,1,True
2020-12-07 06:45:00+00:00,2020-12-07 07:00:00+00:00,2020-12-07 11:00:00+00:00,rejection,long,asia,2020,train,1835.445,1832.948,1840.4389999999996,1837.795,timeout,2.4969999999998436,0.9411293552263851,16,False
2020-12-07 11:15:00+00:00,2020-12-07 11:30:00+00:00,2020-12-07 11:30:00+00:00,momentum_break,long,london,2020,train,1839.305,1837.585,1842.7450000000001,1837.585,sl,1.7200000000000273,-1.0,0,False
2020-12-07 13:15:00+00:00,2020-12-07 13:30:00+00:00,2020-12-07 13:45:00+00:00,sweep_reclaim,long,ny_overlap,2020,train,1840.778,1839.778,1842.778,1839.778,sl,1.0,-1.0,1,False
2020-12-07 13:45:00+00:00,2020-12-07 14:00:00+00:00,2020-12-07 14:00:00+00:00,momentum_break,long,ny_overlap,2020,train,1841.545,1839.358,1845.9190000000003,1839.358,sl,2.1870000000001255,-1.0,0,False
2020-12-07 14:15:00+00:00,2020-12-07 14:30:00+00:00,2020-12-07 14:45:00+00:00,rejection,long,ny_overlap,2020,train,1840.385,1839.0,1843.155,1839.0,sl,1.384999999999991,-1.0,1,False
2020-12-07 21:15:00+00:00,2020-12-07 21:30:00+00:00,2020-12-07 22:00:00+00:00,sweep_reclaim,long,ny,2020,train,1838.898,1834.258,1848.1779999999997,1848.1779999999997,tp,4.639999999999873,2.0,2,False
2020-12-07 22:00:00+00:00,2020-12-07 22:15:00+00:00,2020-12-08 02:15:00+00:00,momentum_break,long,ny,2020,train,1858.478,1838.208,1899.018,1860.515,timeout,20.269999999999982,0.10049333991120062,16,False
2020-12-08 03:30:00+00:00,2020-12-08 03:45:00+00:00,2020-12-08 08:30:00+00:00,momentum_break,long,asia,2020,train,1861.095,1857.895,1867.4950000000001,1861.838,timeout,3.2000000000000455,0.23218749999997737,16,False
2020-12-08 09:15:00+00:00,2020-12-08 09:30:00+00:00,2020-12-08 13:30:00+00:00,momentum_break,long,london,2020,train,1866.228,1861.0,1876.6840000000002,1869.375,timeout,5.2280000000000655,0.6019510328997504,16,False
2020-12-08 15:30:00+00:00,2020-12-08 15:45:00+00:00,2020-12-08 18:15:00+00:00,momentum_break,long,ny_overlap,2020,train,1866.008,1861.138,1875.7480000000003,1861.138,sl,4.870000000000118,-1.0,10,False
2020-12-08 19:00:00+00:00,2020-12-08 19:15:00+00:00,2020-12-08 20:30:00+00:00,rejection,long,ny,2020,train,1862.505,1860.148,1867.2190000000005,1867.2190000000005,tp,2.3570000000001983,2.0,5,False
2020-12-08 20:30:00+00:00,2020-12-08 20:45:00+00:00,2020-12-08 21:45:00+00:00,sweep_reclaim,long,ny,2020,train,1865.078,1861.308,1872.618,1872.618,tp,3.769999999999982,2.0,4,False
2020-12-08 22:15:00+00:00,2020-12-08 22:30:00+00:00,2020-12-09 02:30:00+00:00,rejection,long,ny,2020,train,1869.768,1861.928,1885.4479999999999,1872.328,timeout,7.839999999999918,0.3265306122448944,16,False
2020-12-09 03:00:00+00:00,2020-12-09 03:15:00+00:00,2020-12-09 03:30:00+00:00,rejection,long,asia,2020,train,1870.668,1869.938,1872.1279999999995,1869.938,sl,0.7299999999997908,-1.0,1,False
2020-12-09 04:45:00+00:00,2020-12-09 05:00:00+00:00,2020-12-09 05:00:00+00:00,rejection,long,asia,2020,train,1871.068,1869.795,1873.6139999999998,1869.795,sl,1.2729999999999109,-1.0,0,False
2020-12-09 06:15:00+00:00,2020-12-09 06:30:00+00:00,2020-12-09 07:45:00+00:00,rejection,long,asia,2020,train,1869.755,1869.058,1871.1490000000003,1869.058,sl,0.6970000000001164,-1.0,5,False
2020-12-09 16:15:00+00:00,2020-12-09 16:30:00+00:00,2020-12-09 16:30:00+00:00,sweep_reclaim,long,ny_overlap,2020,train,1862.508,1859.685,1868.1540000000002,1859.685,sl,2.8230000000000928,-1.0,0,False
2020-12-10 00:30:00+00:00,2020-12-10 00:45:00+00:00,2020-12-10 02:00:00+00:00,rejection,short,asia,2020,train,1841.035,1845.905,1831.2950000000003,1831.2950000000003,tp,4.869999999999891,2.0,5,False
2020-12-10 04:15:00+00:00,2020-12-10 04:30:00+00:00,2020-12-10 07:00:00+00:00,rejection,short,asia,2020,train,1838.118,1840.215,1833.924,1833.924,tp,2.09699999999998,2.0,7,False
2020-12-10 09:00:00+00:00,2020-12-10 09:15:00+00:00,2020-12-10 09:15:00+00:00,rejection,short,london,2020,train,1838.408,1839.915,1835.3939999999998,1839.915,sl,1.5070000000000618,-1.0,0,False
2020-12-10 09:45:00+00:00,2020-12-10 10:00:00+00:00,2020-12-10 14:00:00+00:00,momentum_break,short,london,2020,train,1839.655,1842.355,1834.2549999999999,1834.2549999999999,tp,2.7000000000000455,2.0,16,False
2020-12-10 14:00:00+00:00,2020-12-10 14:15:00+00:00,2020-12-10 14:30:00+00:00,sweep_reclaim,short,ny_overlap,2020,train,1835.468,1838.428,1829.548,1838.428,sl,2.9600000000000364,-1.0,1,False
2020-12-10 14:30:00+00:00,2020-12-10 14:45:00+00:00,2020-12-10 14:45:00+00:00,rejection,short,ny_overlap,2020,train,1836.778,1838.515,1833.3039999999999,1838.515,sl,1.73700000000008,-1.0,0,False
2020-12-10 14:45:00+00:00,2020-12-10 15:00:00+00:00,2020-12-10 16:15:00+00:00,rejection,short,ny_overlap,2020,train,1836.638,1839.998,1829.9179999999997,1829.9179999999997,tp,3.3600000000001273,2.0,5,False
2020-12-10 16:15:00+00:00,2020-12-10 16:30:00+00:00,2020-12-10 18:00:00+00:00,momentum_break,short,ny_overlap,2020,train,1829.818,1837.495,1814.4640000000002,1837.495,sl,7.676999999999907,-1.0,6,False
2020-12-10 18:15:00+00:00,2020-12-10 18:30:00+00:00,2020-12-10 20:15:00+00:00,rejection,short,ny,2020,train,1835.775,1838.628,1830.0690000000004,1838.628,sl,2.852999999999838,-1.0,7,False
2020-12-10 23:00:00+00:00,2020-12-10 23:15:00+00:00,2020-12-11 03:15:00+00:00,momentum_break,short,ny,2020,train,1835.298,1844.705,1816.4840000000002,1835.735,timeout,9.406999999999925,-0.04645476772615091,16,False
2020-12-11 03:30:00+00:00,2020-12-11 03:45:00+00:00,2020-12-11 03:45:00+00:00,rejection,short,asia,2020,train,1835.758,1836.065,1835.144,1836.065,sl,0.30700000000001637,-1.0,0,False
2020-12-11 04:00:00+00:00,2020-12-11 04:15:00+00:00,2020-12-11 06:00:00+00:00,momentum_break,short,asia,2020,train,1834.958,1836.825,1831.2240000000002,1836.825,sl,1.8669999999999618,-1.0,4,False
2020-12-11 06:00:00+00:00,2020-12-11 06:15:00+00:00,2020-12-11 06:15:00+00:00,rejection,short,asia,2020,train,1836.178,1837.028,1834.4780000000003,1837.028,sl,0.849999999999909,-1.0,0,True
2020-12-11 06:45:00+00:00,2020-12-11 07:00:00+00:00,2020-12-11 07:15:00+00:00,momentum_break,short,asia,2020,train,1835.595,1837.698,1831.389,1837.698,sl,2.1030000000000655,-1.0,1,False
2020-12-11 11:15:00+00:00,2020-12-11 11:30:00+00:00,2020-12-11 11:45:00+00:00,rejection,short,london,2020,train,1836.578,1837.518,1834.6979999999999,1837.518,sl,0.9400000000000546,-1.0,1,False
2020-12-11 12:45:00+00:00,2020-12-11 13:00:00+00:00,2020-12-11 17:00:00+00:00,momentum_break,short,ny_overlap,2020,train,1835.685,1838.438,1830.1789999999996,1838.438,sl,2.7530000000001564,-1.0,16,False
2020-12-11 18:00:00+00:00,2020-12-11 18:15:00+00:00,2020-12-11 20:30:00+00:00,momentum_break,short,ny,2020,train,1830.178,1836.955,1816.6240000000005,1836.955,sl,6.776999999999816,-1.0,9,False
2020-12-14 07:45:00+00:00,2020-12-14 08:00:00+00:00,2020-12-14 08:30:00+00:00,momentum_break,short,london,2020,train,1836.175,1837.648,1833.229,1837.648,sl,1.4729999999999563,-1.0,2,False
2020-12-14 10:15:00+00:00,2020-12-14 10:30:00+00:00,2020-12-14 14:30:00+00:00,momentum_break,short,london,2020,train,1835.358,1837.468,1831.1379999999997,1833.775,timeout,2.1100000000001273,0.7502369668245312,16,False
2020-12-14 14:30:00+00:00,2020-12-14 14:45:00+00:00,2020-12-14 14:45:00+00:00,sweep_reclaim,short,ny_overlap,2020,train,1833.735,1833.918,1833.369,1833.918,sl,0.18299999999999272,-1.0,0,False
2020-12-14 15:15:00+00:00,2020-12-14 15:30:00+00:00,2020-12-14 15:30:00+00:00,rejection,short,ny_overlap,2020,train,1832.648,1834.328,1829.2879999999998,1829.2879999999998,tp,1.6800000000000637,2.0,0,False
2020-12-14 15:45:00+00:00,2020-12-14 16:00:00+00:00,2020-12-14 20:00:00+00:00,sweep_reclaim,short,ny_overlap,2020,train,1827.808,1833.994,1815.4360000000001,1825.945,timeout,6.185999999999922,0.3011639185257161,16,False
2020-12-15 00:45:00+00:00,2020-12-15 01:00:00+00:00,2020-12-15 01:30:00+00:00,rejection,short,asia,2020,train,1828.218,1829.475,1825.7040000000004,1829.475,sl,1.2569999999998345,-1.0,2,False
2020-12-15 01:30:00+00:00,2020-12-15 01:45:00+00:00,2020-12-15 02:00:00+00:00,rejection,short,asia,2020,train,1828.935,1830.215,1826.375,1826.375,tp,1.2799999999999727,2.0,1,False
2020-12-15 02:30:00+00:00,2020-12-15 02:45:00+00:00,2020-12-15 02:45:00+00:00,rejection,short,asia,2020,train,1828.155,1828.795,1826.8749999999998,1826.8749999999998,tp,0.6400000000001,2.0,0,False
2020-12-15 02:45:00+00:00,2020-12-15 03:00:00+00:00,2020-12-15 03:30:00+00:00,momentum_break,short,asia,2020,train,1826.675,1828.795,1822.4349999999997,1828.795,sl,2.1200000000001182,-1.0,2,False
2020-12-15 03:45:00+00:00,2020-12-15 04:00:00+00:00,2020-12-15 04:00:00+00:00,rejection,short,asia,2020,train,1827.525,1828.828,1824.9190000000003,1828.828,sl,1.3029999999998836,-1.0,0,False
2020-12-15 04:30:00+00:00,2020-12-15 04:45:00+00:00,2020-12-15 05:00:00+00:00,rejection,short,asia,2020,train,1828.478,1829.288,1826.8580000000002,1826.8580000000002,tp,0.8099999999999454,2.0,1,False
2020-12-15 05:00:00+00:00,2020-12-15 06:00:00+00:00,2020-12-15 09:00:00+00:00,momentum_break,short,asia,2020,train,1827.588,1829.288,1824.1879999999999,1829.288,sl,1.7000000000000455,-1.0,12,True
2020-12-15 17:45:00+00:00,2020-12-15 18:00:00+00:00,2020-12-15 18:15:00+00:00,rejection,long,ny,2020,train,1845.518,1844.585,1847.384,1844.585,sl,0.9329999999999927,-1.0,1,False
2020-12-15 19:15:00+00:00,2020-12-15 19:30:00+00:00,2020-12-15 19:30:00+00:00,rejection,long,ny,2020,train,1844.785,1843.268,1847.8190000000002,1847.8190000000002,tp,1.5170000000000528,2.0,0,False
2020-12-15 19:30:00+00:00,2020-12-15 19:45:00+00:00,2020-12-15 20:00:00+00:00,sweep_reclaim,long,ny,2020,train,1845.765,1843.435,1850.4250000000004,1843.435,sl,2.3300000000001546,-1.0,1,False
2020-12-15 20:15:00+00:00,2020-12-15 20:30:00+00:00,2020-12-16 00:30:00+00:00,momentum_break,long,ny,2020,train,1848.818,1842.305,1861.8439999999998,1849.175,timeout,6.51299999999992,0.054813450023027066,16,False
2020-12-16 00:45:00+00:00,2020-12-16 01:00:00+00:00,2020-12-16 01:15:00+00:00,rejection,long,asia,2020,train,1849.378,1848.008,1852.1179999999997,1852.1179999999997,tp,1.3699999999998909,2.0,1,False
2020-12-16 01:15:00+00:00,2020-12-16 01:30:00+00:00,2020-12-16 06:15:00+00:00,momentum_break,long,asia,2020,train,1852.228,1848.665,1859.3540000000003,1853.135,timeout,3.563000000000102,0.2545607634015996,16,False
2020-12-16 07:30:00+00:00,2020-12-16 07:45:00+00:00,2020-12-16 09:30:00+00:00,rejection,long,london,2020,train,1852.218,1850.848,1854.9580000000003,1854.9580000000003,tp,1.3700000000001182,2.0,7,False
2020-12-16 09:30:00+00:00,2020-12-16 09:45:00+00:00,2020-12-16 13:45:00+00:00,momentum_break,long,london,2020,train,1856.185,1851.145,1866.2649999999999,1857.578,timeout,5.039999999999964,0.2763888888888967,16,False
2020-12-16 14:00:00+00:00,2020-12-16 14:15:00+00:00,2020-12-16 14:15:00+00:00,sweep_reclaim,long,ny_overlap,2020,train,1857.025,1856.048,1858.9790000000003,1856.048,sl,0.9770000000000891,-1.0,0,False
2020-12-16 15:30:00+00:00,2020-12-16 15:45:00+00:00,2020-12-16 15:45:00+00:00,rejection,long,ny_overlap,2020,train,1855.145,1853.118,1859.199,1859.199,tp,2.0270000000000437,2.0,0,False
2020-12-16 15:45:00+00:00,2020-12-16 16:00:00+00:00,2020-12-16 20:00:00+00:00,momentum_break,long,ny_overlap,2020,train,1860.915,1853.158,1876.429,1858.375,timeout,7.757000000000062,-0.3274461776459899,16,False
2020-12-16 20:00:00+00:00,2020-12-16 20:15:00+00:00,2020-12-16 20:15:00+00:00,rejection,long,ny,2020,train,1858.385,1855.46,1864.235,1855.46,sl,2.9249999999999545,-1.0,0,False
2020-12-16 23:15:00+00:00,2020-12-16 23:30:00+00:00,2020-12-16 23:45:00+00:00,rejection,long,ny,2020,train,1857.568,1855.155,1862.394,1855.155,sl,2.413000000000011,-1.0,1,False
2020-12-17 03:00:00+00:00,2020-12-17 03:15:00+00:00,2020-12-17 08:00:00+00:00,momentum_break,long,asia,2020,train,1862.815,1844.663,1899.1190000000001,1863.698,timeout,18.152000000000044,0.04864477743499537,16,False
2020-12-17 08:00:00+00:00,2020-12-17 08:15:00+00:00,2020-12-17 08:30:00+00:00,sweep_reclaim,long,london,2020,train,1863.698,1862.418,1866.2580000000005,1866.2580000000005,tp,1.2800000000002,2.0,1,False
2020-12-17 08:30:00+00:00,2020-12-17 08:45:00+00:00,2020-12-17 09:30:00+00:00,momentum_break,long,london,2020,train,1866.588,1863.0,1873.764,1863.0,sl,3.5879999999999654,-1.0,3,False
2020-12-17 09:45:00+00:00,2020-12-17 10:00:00+00:00,2020-12-17 11:30:00+00:00,rejection,long,london,2020,train,1863.008,1861.898,1865.2280000000003,1865.2280000000003,tp,1.1100000000001273,2.0,6,False
2020-12-17 11:30:00+00:00,2020-12-17 11:45:00+00:00,2020-12-17 14:45:00+00:00,momentum_break,long,london,2020,train,1866.895,1863.598,1873.489,1873.489,tp,3.2970000000000255,2.0,12,False
2020-12-17 15:00:00+00:00,2020-12-17 15:15:00+00:00,2020-12-17 19:15:00+00:00,momentum_break,long,ny_overlap,2020,train,1874.818,1870.358,1883.738,1876.928,timeout,4.460000000000036,0.4730941704036121,16,False
2020-12-17 19:45:00+00:00,2020-12-17 20:00:00+00:00,2020-12-17 20:30:00+00:00,momentum_break,long,ny,2020,train,1881.265,1876.638,1890.5190000000005,1876.638,sl,4.62700000000018,-1.0,2,False
2020-12-17 20:30:00+00:00,2020-12-17 20:45:00+00:00,2020-12-17 21:45:00+00:00,rejection,long,ny,2020,train,1880.108,1874.438,1891.4479999999996,1891.4479999999996,tp,5.669999999999845,2.0,4,False
2020-12-17 21:45:00+00:00,2020-12-17 22:00:00+00:00,2020-12-17 23:45:00+00:00,momentum_break,long,ny,2020,train,1892.585,1885.645,1906.4650000000001,1885.645,sl,6.940000000000055,-1.0,7,False
2020-12-18 00:30:00+00:00,2020-12-18 00:45:00+00:00,2020-12-18 02:00:00+00:00,rejection,long,asia,2020,train,1886.435,1883.415,1892.475,1883.415,sl,3.019999999999982,-1.0,5,False
2020-12-18 02:00:00+00:00,2020-12-18 02:15:00+00:00,2020-12-18 07:00:00+00:00,rejection,long,asia,2020,train,1884.355,1882.495,1888.0750000000003,1883.695,timeout,1.8600000000001273,-0.3548387096774391,16,False
2020-12-18 10:00:00+00:00,2020-12-18 10:15:00+00:00,2020-12-18 12:00:00+00:00,rejection,long,london,2020,train,1880.605,1879.095,1883.625,1883.625,tp,1.509999999999991,2.0,7,False
2020-12-18 12:00:00+00:00,2020-12-18 12:15:00+00:00,2020-12-18 13:15:00+00:00,compression_expansion,long,ny_overlap,2020,train,1884.855,1881.218,1892.129,1881.218,sl,3.6369999999999436,-1.0,4,False
2020-12-18 13:15:00+00:00,2020-12-18 13:30:00+00:00,2020-12-18 15:15:00+00:00,rejection,long,ny_overlap,2020,train,1881.728,1879.318,1886.5480000000002,1879.318,sl,2.410000000000082,-1.0,7,False
2020-12-18 19:00:00+00:00,2020-12-18 19:15:00+00:00,2020-12-18 22:00:00+00:00,momentum_break,long,ny,2020,train,1883.795,1878.038,1895.3090000000002,1878.038,sl,5.757000000000062,-1.0,11,False
2020-12-18 23:30:00+00:00,2020-12-18 23:45:00+00:00,2020-12-19 02:15:00+00:00,rejection,long,ny,2020,train,1883.238,1881.028,1887.6580000000001,1881.028,sl,2.2100000000000364,-1.0,10,False
2020-12-21 06:00:00+00:00,2020-12-21 06:15:00+00:00,2020-12-21 06:30:00+00:00,momentum_break,long,asia,2020,train,1881.608,1880.118,1884.588,1884.588,tp,1.490000000000009,2.0,1,True
2020-12-21 06:30:00+00:00,2020-12-21 06:45:00+00:00,2020-12-21 07:45:00+00:00,sweep_reclaim,long,asia,2020,train,1883.905,1881.128,1889.459,1889.459,tp,2.7770000000000437,2.0,4,False
2020-12-21 07:45:00+00:00,2020-12-21 08:00:00+00:00,2020-12-21 12:00:00+00:00,momentum_break,long,london,2020,train,1889.205,1883.078,1901.4589999999998,1899.215,timeout,6.126999999999953,1.6337522441651817,16,False
2020-12-21 12:00:00+00:00,2020-12-21 12:15:00+00:00,2020-12-21 15:00:00+00:00,sweep_reclaim,long,ny_overlap,2020,train,1899.205,1895.318,1906.9789999999998,1895.318,sl,3.8869999999999436,-1.0,11,False
2020-12-21 15:15:00+00:00,2020-12-21 15:30:00+00:00,2020-12-21 17:00:00+00:00,rejection,long,ny_overlap,2020,train,1896.218,1891.328,1905.9980000000003,1891.328,sl,4.8900000000001,-1.0,6,False
