iter,sum_r,max_drawdown_r,win_rate
481,-24.909360102601642,-209.91403226500654,0.3778643446379468
482,-24.909360102601667,-97.40810138925258,0.3778643446379468
483,-24.909360102601646,-130.79897598102136,0.3778643446379468
484,-24.909360102601653,-182.11042833821062,0.3778643446379468
485,-24.90936010260165,-109.3567387106905,0.3778643446379468
486,-24.909360102601664,-177.74276632652303,0.3778643446379468
487,-24.90936010260168,-137.93533474019085,0.3778643446379468
488,-24.90936010260164,-147.3438472042509,0.3778643446379468
489,-24.909360102601667,-167.02813288535472,0.3778643446379468
490,-24.90936010260167,-239.21328012653782,0.3778643446379468
491,-24.90936010260168,-158.60383728388618,0.3778643446379468
492,-24.909360102601674,-118.2848830731595,0.3778643446379468
493,-24.909360102601664,-133.69337129916886,0.3778643446379468
494,-24.909360102601674,-104.21218473637998,0.3778643446379468
495,-24.909360102601656,-153.49416190506372,0.3778643446379468
496,-24.90936010260166,-147.21916045957275,0.3778643446379468
497,-24.909360102601646,-144.58186742488786,0.3778643446379468
498,-24.90936010260163,-126.40948155544311,0.3778643446379468
499,-24.909360102601713,-141.25317690085888,0.3778643446379468
500,-24.90936010260168,-125.59215783231899,0.3778643446379468
501,-24.90936010260167,-117.43088572308031,0.3778643446379468
502,-24.90936010260165,-168.60436572659486,0.3778643446379468
503,-24.9093601026017,-153.72783976509524,0.3778643446379468
504,-24.909360102601646,-163.81628097040974,0.3778643446379468
505,-24.909360102601667,-129.63544816635127,0.3778643446379468
506,-24.909360102601667,-237.97075073229536,0.3778643446379468
507,-24.909360102601667,-170.43464997166603,0.3778643446379468
508,-24.909360102601614,-142.05922264643195,0.3778643446379468
509,-24.909360102601667,-227.84446162995275,0.3778643446379468
510,-24.90936010260166,-143.48200437412868,0.3778643446379468
511,-24.90936010260169,-138.2371664363481,0.3778643446379468
512,-24.90936010260168,-107.61054650583435,0.3778643446379468
513,-24.90936010260169,-117.84791739791962,0.3778643446379468
514,-24.909360102601653,-173.61614495171148,0.3778643446379468
515,-24.909360102601653,-189.16619808472905,0.3778643446379468
516,-24.909360102601664,-123.19866027695535,0.3778643446379468
517,-24.909360102601667,-128.47400201547606,0.3778643446379468
518,-24.909360102601653,-118.51357278250515,0.3778643446379468
519,-24.909360102601667,-166.00535394106612,0.3778643446379468
520,-24.909360102601653,-114.15887891611845,0.3778643446379468
521,-24.909360102601646,-113.8879510421851,0.3778643446379468
522,-24.909360102601667,-244.3725904283917,0.3778643446379468
523,-24.90936010260168,-188.14347174384065,0.3778643446379468
524,-24.9093601026017,-127.52034295760758,0.3778643446379468
525,-24.909360102601696,-234.69376591308693,0.3778643446379468
526,-24.909360102601653,-104.25397003216611,0.3778643446379468
527,-24.90936010260169,-109.76434101997265,0.3778643446379468
528,-24.909360102601646,-176.0242007187303,0.3778643446379468
529,-24.909360102601656,-188.05102614997273,0.3778643446379468
530,-24.909360102601713,-183.08703643702435,0.3778643446379468
531,-24.90936010260169,-124.81897393735758,0.3778643446379468
532,-24.909360102601703,-129.52493623684023,0.3778643446379468
533,-24.90936010260165,-171.17120676808904,0.3778643446379468
534,-24.909360102601674,-158.0532003636066,0.3778643446379468
535,-24.90936010260163,-126.68322995507802,0.3778643446379468
536,-24.909360102601624,-173.08581103039776,0.3778643446379468
537,-24.9093601026017,-117.30697024604886,0.3778643446379468
538,-24.909360102601674,-160.17329959198528,0.3778643446379468
539,-24.909360102601674,-177.0972966290434,0.3778643446379468
540,-24.90936010260166,-117.37057166599678,0.3778643446379468
541,-24.90936010260168,-233.97235185351212,0.3778643446379468
542,-24.909360102601664,-126.39234097054066,0.3778643446379468
543,-24.90936010260164,-150.6027533128426,0.3778643446379468
544,-24.909360102601674,-140.77898589719751,0.3778643446379468
545,-24.90936010260171,-162.18692637518177,0.3778643446379468
546,-24.909360102601674,-104.91839231485821,0.3778643446379468
547,-24.90936010260169,-132.37887302643963,0.3778643446379468
548,-24.909360102601653,-153.73412044427673,0.3778643446379468
549,-24.90936010260169,-136.1416200307666,0.3778643446379468
550,-24.909360102601667,-118.108769491097,0.3778643446379468
551,-24.909360102601653,-158.98338148568334,0.3778643446379468
552,-24.90936010260168,-144.33597403010916,0.3778643446379468
553,-24.909360102601692,-213.61305925891298,0.3778643446379468
554,-24.909360102601692,-120.11369714297422,0.3778643446379468
555,-24.909360102601667,-111.53937698219215,0.3778643446379468
556,-24.909360102601703,-137.69645433767866,0.3778643446379468
557,-24.909360102601656,-244.58007007419587,0.3778643446379468
558,-24.909360102601656,-96.9658570047718,0.3778643446379468
559,-24.90936010260166,-148.43613988003716,0.3778643446379468
560,-24.90936010260168,-133.41428779078777,0.3778643446379468
561,-24.909360102601667,-200.015129193904,0.3778643446379468
562,-24.909360102601653,-123.86809212778331,0.3778643446379468
563,-24.909360102601664,-157.38768192965264,0.3778643446379468
564,-24.909360102601696,-197.16169221733915,0.3778643446379468
565,-24.90936010260166,-166.07935563183165,0.3778643446379468
566,-24.90936010260165,-100.75772818262956,0.3778643446379468
567,-24.909360102601674,-113.55689649775414,0.3778643446379468
568,-24.90936010260167,-138.84741104010686,0.3778643446379468
569,-24.90936010260168,-105.95385872999282,0.3778643446379468
570,-24.909360102601653,-165.92000743554553,0.3778643446379468
571,-24.909360102601696,-124.96882132561245,0.3778643446379468
572,-24.90936010260165,-147.69649956547087,0.3778643446379468
573,-24.909360102601664,-149.3597072959048,0.3778643446379468
574,-24.90936010260167,-156.4193255891628,0.3778643446379468
575,-24.90936010260171,-176.5173190234873,0.3778643446379468
576,-24.90936010260165,-137.81547359644009,0.3778643446379468
577,-24.90936010260169,-154.71137683409236,0.3778643446379468
578,-24.90936010260164,-153.5873535488625,0.3778643446379468
579,-24.909360102601678,-119.99437211404654,0.3778643446379468
580,-24.909360102601646,-178.87661853008973,0.3778643446379468
581,-24.909360102601692,-103.06703137738572,0.3778643446379468
582,-24.909360102601667,-151.18316342855354,0.3778643446379468
583,-24.90936010260166,-114.60575825633613,0.3778643446379468
584,-24.90936010260163,-106.74440946202945,0.3778643446379468
585,-24.909360102601674,-192.95816350576968,0.3778643446379468
586,-24.909360102601678,-162.93632353558007,0.3778643446379468
587,-24.909360102601667,-192.05405649469225,0.3778643446379468
588,-24.909360102601678,-145.57821355060707,0.3778643446379468
589,-24.90936010260166,-123.8587194443234,0.3778643446379468
590,-24.90936010260164,-149.7917424410786,0.3778643446379468
591,-24.909360102601667,-88.95512051423022,0.3778643446379468
592,-24.90936010260166,-213.40844709364472,0.3778643446379468
593,-24.909360102601653,-126.38046824491298,0.3778643446379468
594,-24.90936010260167,-185.31804157503626,0.3778643446379468
595,-24.909360102601703,-124.27702932308863,0.3778643446379468
596,-24.90936010260168,-111.68086722370423,0.3778643446379468
597,-24.909360102601674,-171.65427060539548,0.3778643446379468
598,-24.909360102601678,-155.26455563252154,0.3778643446379468
599,-24.909360102601667,-129.36718365907865,0.3778643446379468
600,-24.90936010260168,-188.21421137120672,0.3778643446379468
601,-24.909360102601624,-166.48740758955606,0.3778643446379468
602,-24.909360102601653,-108.75946483218907,0.3778643446379468
603,-24.909360102601646,-145.08818650918806,0.3778643446379468
604,-24.909360102601703,-164.63169200166263,0.3778643446379468
605,-24.909360102601674,-158.60182423113469,0.3778643446379468
606,-24.90936010260166,-170.25722705732795,0.3778643446379468
607,-24.90936010260166,-101.49492845702429,0.3778643446379468
608,-24.909360102601692,-113.18576475395402,0.3778643446379468
609,-24.909360102601696,-92.19043688790035,0.3778643446379468
610,-24.909360102601667,-155.72847333120427,0.3778643446379468
611,-24.909360102601692,-171.25140937309465,0.3778643446379468
612,-24.909360102601656,-132.11675077650816,0.3778643446379468
613,-24.90936010260165,-137.80371059813837,0.3778643446379468
614,-24.909360102601664,-118.33230914183994,0.3778643446379468
615,-24.90936010260167,-154.1317948427483,0.3778643446379468
616,-24.909360102601685,-150.3735264111035,0.3778643446379468
617,-24.909360102601656,-152.70678181137544,0.3778643446379468
618,-24.90936010260169,-234.25228752220843,0.3778643446379468
619,-24.909360102601674,-196.73627644337435,0.3778643446379468
620,-24.909360102601667,-115.5367056243217,0.3778643446379468
621,-24.909360102601646,-156.71358929766956,0.3778643446379468
622,-24.90936010260164,-123.66922979477573,0.3778643446379468
623,-24.909360102601656,-152.90161690344846,0.3778643446379468
624,-24.909360102601646,-146.04233720837834,0.3778643446379468
625,-24.909360102601667,-171.94405680454437,0.3778643446379468
626,-24.90936010260169,-114.82078213464527,0.3778643446379468
627,-24.909360102601706,-118.21280723224038,0.3778643446379468
628,-24.90936010260168,-184.27157019370233,0.3778643446379468
629,-24.909360102601692,-139.17577236415735,0.3778643446379468
630,-24.90936010260166,-123.73834649380524,0.3778643446379468
631,-24.909360102601646,-138.9015485135865,0.3778643446379468
632,-24.909360102601674,-140.19626797072664,0.3778643446379468
633,-24.90936010260167,-140.17622598997292,0.3778643446379468
634,-24.909360102601674,-140.6405612927872,0.3778643446379468
635,-24.909360102601656,-122.32102039038624,0.3778643446379468
636,-24.90936010260169,-138.06284937007692,0.3778643446379468
637,-24.90936010260168,-121.14787853356633,0.3778643446379468
638,-24.909360102601696,-169.41407855949157,0.3778643446379468
639,-24.909360102601646,-110.69139016483588,0.3778643446379468
640,-24.909360102601667,-177.20450346110826,0.3778643446379468
641,-24.909360102601667,-123.88917432343271,0.3778643446379468
642,-24.909360102601646,-145.515393502658,0.3778643446379468
643,-24.909360102601646,-138.4741963031414,0.3778643446379468
644,-24.909360102601696,-143.0464450109919,0.3778643446379468
645,-24.909360102601685,-117.24598325568714,0.3778643446379468
646,-24.90936010260166,-153.95969195320987,0.3778643446379468
647,-24.90936010260166,-132.4970564934735,0.3778643446379468
648,-24.909360102601674,-166.53982584836655,0.3778643446379468
649,-24.909360102601628,-107.11107893629858,0.3778643446379468
650,-24.909360102601674,-97.67098280423403,0.3778643446379468
651,-24.909360102601696,-129.5840929658846,0.3778643446379468
652,-24.90936010260163,-166.7567329483734,0.3778643446379468
653,-24.909360102601664,-128.14513113728455,0.3778643446379468
654,-24.909360102601667,-160.6690875651153,0.3778643446379468
655,-24.90936010260168,-135.73228459452065,0.3778643446379468
656,-24.909360102601674,-159.7288628471013,0.3778643446379468
657,-24.909360102601646,-184.9967159349799,0.3778643446379468
658,-24.909360102601703,-164.64686650218687,0.3778643446379468
659,-24.90936010260168,-146.66773418614503,0.3778643446379468
660,-24.90936010260167,-139.1869605415253,0.3778643446379468
661,-24.90936010260165,-194.70696632362362,0.3778643446379468
662,-24.909360102601678,-165.6549824111841,0.3778643446379468
663,-24.909360102601646,-155.84783865897253,0.3778643446379468
664,-24.909360102601664,-174.27630968049831,0.3778643446379468
665,-24.909360102601653,-124.77468365731391,0.3778643446379468
666,-24.909360102601678,-138.0610784501888,0.3778643446379468
667,-24.909360102601653,-120.88860885970351,0.3778643446379468
668,-24.909360102601653,-165.9110255915504,0.3778643446379468
669,-24.909360102601653,-116.76706848117468,0.3778643446379468
670,-24.90936010260163,-159.52117853455925,0.3778643446379468
671,-24.909360102601646,-115.96308845663972,0.3778643446379468
672,-24.909360102601674,-160.08866667932654,0.3778643446379468
673,-24.90936010260163,-172.62328811337972,0.3778643446379468
674,-24.90936010260168,-139.34387425377173,0.3778643446379468
675,-24.90936010260164,-241.8878480484994,0.3778643446379468
676,-24.909360102601667,-148.67932475926838,0.3778643446379468
677,-24.90936010260168,-167.69997176353718,0.3778643446379468
678,-24.909360102601696,-202.69349676483083,0.3778643446379468
679,-24.909360102601667,-183.99888231655387,0.3778643446379468
680,-24.909360102601635,-155.87721552006843,0.3778643446379468
681,-24.909360102601674,-96.99525559554672,0.3778643446379468
682,-24.909360102601667,-145.13916269046416,0.3778643446379468
683,-24.90936010260169,-196.55360909881568,0.3778643446379468
684,-24.90936010260168,-99.01790593758625,0.3778643446379468
685,-24.90936010260166,-141.85623169885218,0.3778643446379468
686,-24.909360102601692,-146.1460225447695,0.3778643446379468
687,-24.90936010260166,-110.87006679358453,0.3778643446379468
688,-24.909360102601685,-102.29051822011658,0.3778643446379468
689,-24.90936010260168,-128.7047890379451,0.3778643446379468
690,-24.909360102601653,-90.62157147253912,0.3778643446379468
691,-24.909360102601617,-175.80481736315056,0.3778643446379468
692,-24.90936010260164,-196.90299664785616,0.3778643446379468
693,-24.90936010260168,-98.55681683239666,0.3778643446379468
694,-24.909360102601653,-230.36879539564575,0.3778643446379468
695,-24.90936010260169,-213.79057442219045,0.3778643446379468
696,-24.909360102601664,-89.18567858715295,0.3778643446379468
697,-24.90936010260168,-152.08034775839096,0.3778643446379468
698,-24.909360102601667,-144.78460090687287,0.3778643446379468
699,-24.909360102601696,-144.35619513642172,0.3778643446379468
700,-24.909360102601674,-152.83871490949832,0.3778643446379468
701,-24.90936010260168,-171.34588119993165,0.3778643446379468
702,-24.90936010260166,-103.05355111496006,0.3778643446379468
703,-24.909360102601678,-140.06432348662602,0.3778643446379468
704,-24.909360102601656,-116.66451339803469,0.3778643446379468
705,-24.90936010260167,-120.1897035116289,0.3778643446379468
706,-24.909360102601653,-139.51082007382388,0.3778643446379468
707,-24.909360102601667,-111.06117875056579,0.3778643446379468
708,-24.909360102601674,-196.30720911336562,0.3778643446379468
709,-24.90936010260166,-153.8951735316305,0.3778643446379468
710,-24.90936010260165,-120.50550054724255,0.3778643446379468
711,-24.909360102601674,-136.7324197046332,0.3778643446379468
712,-24.909360102601664,-165.22807587279908,0.3778643446379468
713,-24.90936010260168,-132.10957433510467,0.3778643446379468
714,-24.90936010260168,-137.7967027275206,0.3778643446379468
715,-24.90936010260166,-107.91976780698377,0.3778643446379468
716,-24.90936010260168,-116.13856565179353,0.3778643446379468
717,-24.909360102601674,-205.04969744569163,0.3778643446379468
718,-24.909360102601653,-105.68040137312647,0.3778643446379468
719,-24.909360102601667,-113.47373907300903,0.3778643446379468
720,-24.909360102601706,-211.50517571003815,0.3778643446379468
721,-24.90936010260165,-157.35652497066556,0.3778643446379468
722,-24.909360102601696,-151.51297458773604,0.3778643446379468
723,-24.90936010260164,-162.92381986020666,0.3778643446379468
724,-24.90936010260167,-131.51536719586923,0.3778643446379468
725,-24.909360102601667,-108.1698740827676,0.3778643446379468
726,-24.909360102601667,-146.07250587894936,0.3778643446379468
727,-24.90936010260166,-116.02078509537034,0.3778643446379468
728,-24.90936010260164,-136.88913521821928,0.3778643446379468
729,-24.909360102601653,-182.9221639602025,0.3778643446379468
730,-24.90936010260163,-98.57457076143845,0.3778643446379468
731,-24.90936010260167,-130.80513266877472,0.3778643446379468
732,-24.909360102601696,-154.67382721499445,0.3778643446379468
733,-24.909360102601646,-113.89967439205263,0.3778643446379468
734,-24.909360102601717,-172.80183852817385,0.3778643446379468
735,-24.90936010260168,-187.30922990227896,0.3778643446379468
736,-24.909360102601696,-95.15815568691838,0.3778643446379468
737,-24.909360102601667,-199.0495556532758,0.3778643446379468
738,-24.9093601026017,-189.3874493174439,0.3778643446379468
739,-24.90936010260163,-147.27819396336653,0.3778643446379468
740,-24.90936010260169,-94.61833698197654,0.3778643446379468
741,-24.90936010260168,-164.4010300194835,0.3778643446379468
742,-24.909360102601706,-113.02165894179453,0.3778643446379468
743,-24.909360102601667,-156.9421516479344,0.3778643446379468
744,-24.909360102601667,-148.76021509648115,0.3778643446379468
745,-24.909360102601667,-117.38483982585015,0.3778643446379468
746,-24.909360102601696,-136.1042010647021,0.3778643446379468
747,-24.909360102601674,-148.48402647261992,0.3778643446379468
748,-24.909360102601646,-187.7988989304422,0.3778643446379468
749,-24.909360102601703,-116.05530501312602,0.3778643446379468
750,-24.909360102601656,-123.29047893106835,0.3778643446379468
751,-24.909360102601664,-125.39070046750008,0.3778643446379468
752,-24.909360102601678,-103.70344453427457,0.3778643446379468
753,-24.90936010260166,-200.74649251243792,0.3778643446379468
754,-24.90936010260169,-108.76926090898391,0.3778643446379468
755,-24.90936010260169,-172.587927951333,0.3778643446379468
756,-24.90936010260165,-111.55708408220069,0.3778643446379468
757,-24.90936010260168,-90.23576357145177,0.3778643446379468
758,-24.909360102601653,-87.20922000516472,0.3778643446379468
759,-24.90936010260167,-129.40121582670434,0.3778643446379468
760,-24.90936010260169,-145.84877993430547,0.3778643446379468
761,-24.90936010260167,-120.89187106177988,0.3778643446379468
762,-24.90936010260168,-156.15306161767177,0.3778643446379468
763,-24.90936010260167,-129.1062715256973,0.3778643446379468
764,-24.909360102601674,-124.62814621139333,0.3778643446379468
765,-24.909360102601664,-197.57729974524494,0.3778643446379468
766,-24.90936010260168,-150.8369347105492,0.3778643446379468
767,-24.90936010260166,-166.64242890253885,0.3778643446379468
768,-24.909360102601635,-149.83088966526296,0.3778643446379468
769,-24.90936010260169,-142.89621876103448,0.3778643446379468
770,-24.909360102601703,-122.00229939834307,0.3778643446379468
771,-24.909360102601667,-131.40527038250838,0.3778643446379468
772,-24.90936010260165,-90.75954452618178,0.3778643446379468
773,-24.909360102601678,-85.92945399039107,0.3778643446379468
774,-24.909360102601678,-146.80665327551577,0.3778643446379468
775,-24.909360102601653,-163.72347366877068,0.3778643446379468
776,-24.909360102601667,-137.26987204399435,0.3778643446379468
777,-24.909360102601674,-150.77760576242062,0.3778643446379468
778,-24.90936010260166,-136.79448678810232,0.3778643446379468
779,-24.90936010260168,-115.21544669602218,0.3778643446379468
780,-24.909360102601653,-108.17719056265689,0.3778643446379468
781,-24.909360102601667,-120.34081467552622,0.3778643446379468
782,-24.909360102601674,-126.0175042328509,0.3778643446379468
783,-24.909360102601674,-112.87384435015561,0.3778643446379468
784,-24.90936010260166,-186.92188783344923,0.3778643446379468
785,-24.909360102601674,-91.52866896229759,0.3778643446379468
786,-24.909360102601646,-110.85046698320289,0.3778643446379468
787,-24.90936010260169,-113.93534536315218,0.3778643446379468
788,-24.909360102601667,-118.99392277027704,0.3778643446379468
789,-24.909360102601674,-144.941788438825,0.3778643446379468
790,-24.909360102601678,-109.99119383861213,0.3778643446379468
791,-24.90936010260167,-116.81805062903896,0.3778643446379468
792,-24.909360102601674,-128.2273283734766,0.3778643446379468
793,-24.909360102601706,-145.42821144504998,0.3778643446379468
794,-24.90936010260164,-166.37827019429946,0.3778643446379468
795,-24.909360102601696,-202.94482838201748,0.3778643446379468
796,-24.909360102601653,-119.5775576778324,0.3778643446379468
797,-24.909360102601664,-107.57219215727133,0.3778643446379468
798,-24.909360102601678,-147.3621310582284,0.3778643446379468
799,-24.90936010260164,-125.89171994197756,0.3778643446379468
800,-24.909360102601667,-151.7241723835347,0.3778643446379468
801,-24.909360102601696,-143.56955199324992,0.3778643446379468
802,-24.909360102601674,-135.83824961818112,0.3778643446379468
803,-24.909360102601646,-134.8138441624462,0.3778643446379468
804,-24.909360102601653,-142.30656826005006,0.3778643446379468
805,-24.909360102601664,-124.95775808189038,0.3778643446379468
806,-24.90936010260169,-179.1727074252891,0.3778643446379468
807,-24.909360102601667,-147.97491027064473,0.3778643446379468
808,-24.90936010260164,-199.33240391862432,0.3778643446379468
809,-24.909360102601703,-103.87763749680869,0.3778643446379468
810,-24.90936010260171,-144.44315097380488,0.3778643446379468
811,-24.909360102601653,-111.5036238797686,0.3778643446379468
812,-24.909360102601696,-149.21725265359765,0.3778643446379468
813,-24.90936010260169,-153.55623639553698,0.3778643446379468
814,-24.90936010260165,-89.85489337567338,0.3778643446379468
815,-24.909360102601667,-130.20485177660464,0.3778643446379468
816,-24.909360102601653,-117.7373555097688,0.3778643446379468
817,-24.90936010260164,-116.7229047316157,0.3778643446379468
818,-24.909360102601724,-178.3102283430745,0.3778643446379468
819,-24.90936010260166,-138.6711173732503,0.3778643446379468
820,-24.90936010260165,-119.87975114889315,0.3778643446379468
821,-24.909360102601664,-164.87676923992422,0.3778643446379468
822,-24.90936010260168,-146.74009472570248,0.3778643446379468
823,-24.90936010260168,-211.5152558114023,0.3778643446379468
824,-24.909360102601646,-123.88811111086908,0.3778643446379468
825,-24.90936010260166,-85.64570183092039,0.3778643446379468
826,-24.90936010260164,-146.44037929684316,0.3778643446379468
827,-24.90936010260169,-140.84009997494704,0.3778643446379468
828,-24.90936010260168,-127.15809657571737,0.3778643446379468
829,-24.909360102601674,-217.66299852878876,0.3778643446379468
830,-24.909360102601696,-126.61167465967316,0.3778643446379468
831,-24.909360102601653,-109.16625771174981,0.3778643446379468
832,-24.9093601026017,-224.7602794891402,0.3778643446379468
833,-24.909360102601656,-151.82977362515288,0.3778643446379468
834,-24.90936010260171,-193.77073309691684,0.3778643446379468
835,-24.909360102601646,-137.0211774891536,0.3778643446379468
836,-24.909360102601653,-117.05284331994372,0.3778643446379468
837,-24.909360102601674,-116.69501425686728,0.3778643446379468
838,-24.909360102601685,-211.9483297676379,0.3778643446379468
839,-24.909360102601646,-120.80356735344324,0.3778643446379468
840,-24.909360102601674,-156.4577257087049,0.3778643446379468
841,-24.909360102601656,-207.79137147503639,0.3778643446379468
842,-24.909360102601667,-108.78586428163501,0.3778643446379468
843,-24.90936010260167,-201.66024168509352,0.3778643446379468
844,-24.909360102601667,-153.0405832297132,0.3778643446379468
845,-24.909360102601692,-144.81404062866255,0.3778643446379468
846,-24.90936010260166,-118.31719906333376,0.3778643446379468
847,-24.90936010260166,-142.70361087759923,0.3778643446379468
848,-24.90936010260164,-152.48488716335225,0.3778643446379468
849,-24.909360102601674,-132.7782016295395,0.3778643446379468
850,-24.909360102601696,-179.0520179622367,0.3778643446379468
851,-24.909360102601685,-119.14986740756422,0.3778643446379468
852,-24.909360102601685,-153.72645965138577,0.3778643446379468
853,-24.909360102601696,-136.38603905970908,0.3778643446379468
854,-24.909360102601667,-107.54525583624088,0.3778643446379468
855,-24.909360102601653,-148.36495429146652,0.3778643446379468
856,-24.909360102601674,-99.19857589517893,0.3778643446379468
857,-24.909360102601674,-141.093616839393,0.3778643446379468
858,-24.90936010260169,-199.30822092161623,0.3778643446379468
859,-24.909360102601628,-102.53605376323011,0.3778643446379468
860,-24.909360102601664,-122.48083831579336,0.3778643446379468
861,-24.90936010260168,-141.02493045428545,0.3778643446379468
862,-24.909360102601646,-245.9002030748465,0.3778643446379468
863,-24.909360102601678,-178.28804891900245,0.3778643446379468
864,-24.909360102601653,-141.0690462598697,0.3778643446379468
865,-24.909360102601667,-146.0393242200867,0.3778643446379468
866,-24.909360102601656,-126.89238571916255,0.3778643446379468
867,-24.909360102601678,-189.69824417169923,0.3778643446379468
868,-24.90936010260164,-218.19807725790656,0.3778643446379468
869,-24.909360102601674,-118.29150474479455,0.3778643446379468
870,-24.90936010260168,-173.21719942297347,0.3778643446379468
871,-24.90936010260169,-175.68232585651532,0.3778643446379468
872,-24.909360102601674,-174.41784321174404,0.3778643446379468
873,-24.90936010260165,-94.66893357053625,0.3778643446379468
874,-24.909360102601678,-132.13260554946416,0.3778643446379468
875,-24.909360102601696,-172.56732080033996,0.3778643446379468
876,-24.90936010260168,-165.98696434381117,0.3778643446379468
877,-24.909360102601653,-218.39752466908567,0.3778643446379468
878,-24.909360102601692,-110.94203757731759,0.3778643446379468
879,-24.90936010260165,-139.54820760024293,0.3778643446379468
880,-24.909360102601656,-165.13292505940674,0.3778643446379468
881,-24.909360102601674,-145.2965853720388,0.3778643446379468
882,-24.909360102601696,-124.72910850864538,0.3778643446379468
883,-24.90936010260166,-175.803146508011,0.3778643446379468
884,-24.909360102601674,-118.61577787774019,0.3778643446379468
885,-24.90936010260167,-115.10344884643055,0.3778643446379468
886,-24.909360102601646,-162.1141140290039,0.3778643446379468
887,-24.909360102601667,-153.56174053716083,0.3778643446379468
888,-24.90936010260164,-171.58450538621528,0.3778643446379468
889,-24.909360102601692,-108.92349815663697,0.3778643446379468
890,-24.90936010260169,-225.87761811057828,0.3778643446379468
891,-24.909360102601653,-118.99894477036501,0.3778643446379468
892,-24.909360102601667,-89.65117237584259,0.3778643446379468
893,-24.909360102601674,-172.33562650562743,0.3778643446379468
894,-24.909360102601685,-140.58934691595147,0.3778643446379468
895,-24.909360102601696,-99.8199037021054,0.3778643446379468
896,-24.90936010260166,-120.53417997568476,0.3778643446379468
897,-24.909360102601617,-94.69330243477597,0.3778643446379468
898,-24.90936010260168,-125.22101426390515,0.3778643446379468
899,-24.909360102601664,-120.6492005576819,0.3778643446379468
900,-24.909360102601646,-163.57164585047784,0.3778643446379468
901,-24.909360102601674,-146.43494614152476,0.3778643446379468
902,-24.90936010260168,-195.61037107714418,0.3778643446379468
903,-24.90936010260166,-169.30174646057776,0.3778643446379468
904,-24.90936010260166,-154.99918643789618,0.3778643446379468
905,-24.909360102601685,-150.43969624751412,0.3778643446379468
906,-24.909360102601667,-135.83961144432672,0.3778643446379468
907,-24.90936010260163,-130.97947387251853,0.3778643446379468
908,-24.909360102601674,-134.58964799067667,0.3778643446379468
909,-24.909360102601656,-152.03614139144875,0.3778643446379468
910,-24.909360102601696,-181.10550474593668,0.3778643446379468
911,-24.90936010260164,-173.89137937467382,0.3778643446379468
912,-24.909360102601646,-132.8423375110263,0.3778643446379468
913,-24.909360102601678,-121.78652272323328,0.3778643446379468
914,-24.909360102601646,-163.41479874075173,0.3778643446379468
915,-24.909360102601667,-100.12649855370509,0.3778643446379468
916,-24.90936010260164,-148.90234882264625,0.3778643446379468
917,-24.909360102601653,-92.67861409066442,0.3778643446379468
918,-24.909360102601674,-120.71722913080778,0.3778643446379468
919,-24.90936010260166,-175.58706927950072,0.3778643446379468
920,-24.909360102601653,-138.76950343609502,0.3778643446379468
921,-24.909360102601664,-113.25612062008815,0.3778643446379468
922,-24.909360102601653,-146.2608529373755,0.3778643446379468
923,-24.90936010260167,-175.84178312330374,0.3778643446379468
924,-24.909360102601696,-146.0944386234429,0.3778643446379468
925,-24.909360102601696,-190.9807091374121,0.3778643446379468
926,-24.909360102601667,-166.3505276592347,0.3778643446379468
927,-24.909360102601703,-105.6306200566697,0.3778643446379468
928,-24.90936010260168,-133.83202782729592,0.3778643446379468
929,-24.90936010260167,-198.53572537262568,0.3778643446379468
930,-24.909360102601653,-95.29982808214714,0.3778643446379468
931,-24.909360102601646,-156.08294327402783,0.3778643446379468
932,-24.90936010260166,-133.26638150375246,0.3778643446379468
933,-24.90936010260167,-110.97746965525603,0.3778643446379468
934,-24.90936010260168,-143.77324207085303,0.3778643446379468
935,-24.909360102601646,-125.8053013350357,0.3778643446379468
936,-24.909360102601674,-203.33884720849053,0.3778643446379468
937,-24.909360102601674,-166.12952656537277,0.3778643446379468
938,-24.909360102601667,-129.83274567372246,0.3778643446379468
939,-24.90936010260166,-91.78321341843613,0.3778643446379468
940,-24.909360102601653,-111.25160175644513,0.3778643446379468
941,-24.90936010260165,-187.68538008607646,0.3778643446379468
942,-24.909360102601664,-144.65281431266442,0.3778643446379468
943,-24.90936010260166,-132.98749088341364,0.3778643446379468
944,-24.909360102601664,-112.6872909253136,0.3778643446379468
945,-24.909360102601646,-184.62114133008183,0.3778643446379468
946,-24.909360102601653,-147.59971574046892,0.3778643446379468
947,-24.90936010260167,-129.43305211286827,0.3778643446379468
948,-24.909360102601667,-152.55875959061902,0.3778643446379468
949,-24.90936010260166,-101.40000232571367,0.3778643446379468
950,-24.909360102601667,-205.20303658635603,0.3778643446379468
951,-24.90936010260166,-151.18762154080557,0.3778643446379468
952,-24.909360102601674,-109.18412692978586,0.3778643446379468
953,-24.909360102601667,-139.60566589248126,0.3778643446379468
954,-24.909360102601653,-157.76841305106905,0.3778643446379468
955,-24.909360102601667,-85.280793877805,0.3778643446379468
956,-24.909360102601674,-124.43858535544021,0.3778643446379468
957,-24.909360102601664,-201.89647207881742,0.3778643446379468
958,-24.909360102601656,-197.4985686742345,0.3778643446379468
959,-24.909360102601667,-227.4760440869034,0.3778643446379468
960,-24.90936010260166,-224.81652823397513,0.3778643446379468
961,-24.909360102601674,-121.45986353497165,0.3778643446379468
962,-24.909360102601678,-84.92871364760578,0.3778643446379468
